compound_id,SMILES
CHEMBL220360,C[C@H](NC(=O)C(C)(C)OC1=CC=C(C=N1)C(F)(F)F)[C@@H](CC2=CC=C(Cl)C=C2)C3=CC=CC(=C3)C#N
ZINC1530939,CCN(CC)CCNC(=O)c1cc(OCCCC)nc2ccccc12
CHEMBL1086,CCN(CC)CCNC(=O)c1cc(OCCCC)nc2ccccc12
ZINC205895184,CN(CCC1=CC=C(NC2=NC=C(S2)C3=CC=CN=C3)C=C1)CC4=CC=CC=C4
32494230,COc1cccc(CNC(=O)c2cccc(Nc3cc(C)nc4nc(-c5cccnc5)nn34)c2)c1
CHEMBL1441661,C(NC(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CN=CC=C4
ZINC13831244,C(NC(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CN=CC=C4
CHEMBL941,CN1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC=C(C)C(=C3)NC4=NC=CC(=N4)C5=CC=CN=C5
ZINC19632618,CN1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC=C(C)C(=C3)NC4=NC=CC(=N4)C5=CC=CN=C5
ZINC449608,CC(=O)CC(=O)NC1=CC(=C(Cl)C=C1)C(F)(F)F
CHEMBL607707,CCOC1=C(NC(=O)\C=C\CN(C)C)C=C2C(=C1)N=CC(=C2NC3=CC(=C(F)C=C3)Cl)C#N
CHEMBL1401624,O[C@@H]1CCCNC1CC(=O)CN2\C=N/C3=CC(=C(Cl)C=C3C2=O)Br
32776814,Cc1ccc(CNC(=O)CSc2ccc(N3CCCC(C(=O)NC4CC4)C3)nn2)cc1C
CHEMBL3218011,OC1=CC(=CC=C1)CNC(=O)NC2=NC(=CS2)C3=CC=NC=C3
ZINC72317687,OC1=CC(=CC=C1)CNC(=O)NC2=NC(=CS2)C3=CC=NC=C3
ZINC38545,Oc2ccccc2C(=O)Oc1ccccc1
CHEMBL1339216,Oc2ccccc2C(=O)Oc1ccccc1
CHEMBL111583,C[N+]1(C)C2CCC1CC(C2)OC(=O)C3=C[NH]C4=C3C=CC=C4
CHEMBL2048855,CC1=CSC(=N1)N(C2CC2)C(=O)CSC3=NN=C(C=C3)C4=CC=CC=C4
ZINC84669832,CC1=CSC(=N1)N(C2CC2)C(=O)CSC3=NN=C(C=C3)C4=CC=CC=C4
CHEMBL3184273,CN(C)C(=O)CN(C(C)=O)c1ccccc1
1605509,CCOC(=O)N1CCN(C(=O)CN(c2ccc(OC)c(OC)c2)S(=O)(=O)c2ccc(C)cc2)CC1
CHEMBL1908397,O=C(N1CCNCC1)C2=CC=C(C=C2)/C=C/C3=N[NH]C4=C3C=CC=C4
CHEMBL1388,Oc2ccc(OCc1ccccc1)cc2
CHEMBL1388,OC1=CC=C(OCC2=CC=CC=C2)C=C1
CHEMBL2386594,CC1=C(NC2=NC(=CC=N2)C3=CN=CC=C3)C=C(NC(=O)C4=CC=C(CN5CCNCC5)C=C4)C=C1
ZINC21981222,CC1=C(NC2=NC(=CC=N2)C3=CN=CC=C3)C=C(NC(=O)C4=CC=C(CN5CCNCC5)C=C4)C=C1
CHEMBL3040018,CC1=C(NC2=NC(=CC=N2)C3=CN=CC=C3)C=C(NC(=O)C4=CC=C(CN5CCNCC5)C=C4)C=C1
Z1437629922,CC12CC(CC(C)(C)C1)N(C2)C(=O)CCC(=O)N1CCN(CC1)c1ccccn1
ZINC52619107,ClC1=CC=CC(=C1Cl)N2CCN(CC2)C\C=C\CNC(=O)C3=CC=C(C=C3)C4=NC=CC=C4
CHEMBL180010,ClC1=CC=CC(=C1Cl)N2CCN(CC2)C\C=C\CNC(=O)C3=CC=C(C=C3)C4=NC=CC=C4
43756189,O=C(CCCN1C(=O)c2ccccc2C1=O)OCC(=O)N1CCN(S(=O)(=O)c2ccccc2)CC1
12604832,CCOc1ccc(N(C(C)C(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)S(C)(=O)=O)cc1
Z29504427,COc1ccc(cc1)S(=O)(=O)N1CCN(CC1)C(=O)c1cc(nc2ccccc12)-c1ccco1
Z30870926,COc1ccc(CNC(=O)c2cc(ccc2N2CCCC2)S(=O)(=O)N2CCCCC2)cc1
CHEMBL1234429,FC1=CC=C(CN2\C=C/C=C(/C(=O)N[C@@H](COC3=CC4=C(NC(=O)N4)C=C3)C5=CC=CC=C5)C2=O)C=C1F
ZINC49771282,[O-][N+](=O)C1=CC=C(OC(=O)N2CCN(CC2)CC3=CC=CC(=C3)OC4=CC=CC=C4)C=C1
Z4911889326,O=C(Cn1cnc(Br)n1)N1CCN(S(=O)(=O)c2ccc(Cl)s2)CC1
PV-001916325976,O=C(Cn1cnc(Br)n1)N1CCN(S(=O)(=O)c2ccc(Cl)s2)CC1
ZINC68106498,OC(=O)CCC1=C(F)C=C(NCC2=C3CCCN(CCOC4=CC=CC=C4)C3=CC=C2)C=C1
CHEMBL4303234,OC(=O)CCC1=C(F)C=C(NCC2=C3CCCN(CCOC4=CC=CC=C4)C3=CC=C2)C=C1
Z160683556,CCCn1c2ccccc2n(CCC(=O)N2CCCc3cc(ccc23)S(=O)(=O)N2CCCC2)c1=O
CHEMBL55659,O=C2c1ccccc1C(=O)c3ccccc23
ZINC100014196,O=C3c4ccccc4N/C3=C2/Nc1ccccc1C2=O
ZINC3847491,O=C2c1ccccc1C(=O)c3ccccc23
ZINC3994929,CN1C(=O)N(C(=O)[C@@]1(C)CC2=CC=C(Br)C=C2)C3=CC(=CC(=C3)Cl)Cl
ZINC1919,ClC1=CC=CC=C1C/2=N/CC(=O)NC3=C2C=C(Br)C=C3
ZINC100469404,O\N=C1\C(NC2=CC=CC=C12)=C3\C(=O)NC4=CC(=CC=C34)Br
ZINC13777007,CC(C)C1=CC=CC(C(C)C)=C1N2C(=O)C3=CC=C(O)C=C3C2=O
CHEMBL1200935,Br.NC(=O)C(c1ccccc1)(c2ccccc2)[C@@H]3CCN(C3)CCc4cc5CCOc5cc4
ZINC169335815,CC1=C([C@H](OC(C)(C)C)C(O)=O)C(=C2C=CC=CC2=N1)C3=CC=C4OCCC5=CC=NC3=C45
CHEMBL3259907,CC1=C([C@H](OC(C)(C)C)C(O)=O)C(=C2C=CC=CC2=N1)C3=CC=C4OCCC5=CC=NC3=C45
ZINC1488870,NC1=C(NC(=O)C2=CC=C(CNC(=O)OCC3=CC=CN=C3)C=C2)C=CC=C1
CHEMBL27759,NC1=C(NC(=O)C2=CC=C(CNC(=O)OCC3=CC=CN=C3)C=C2)C=CC=C1
CHEMBL1607275,OS(O)(=O)=O.CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.CN4C5CCC4CC(C5)OC(=O)C(CO)C6=CC=CC=C6
CHEMBL2170177,COC1=CC=C(C[N]2C=CC3=C2C=C(C=C3)C(=O)NO)C=C1
ZINC43178454,COC1=CC=C(C[N]2C=CC3=C2C=C(C=C3)C(=O)NO)C=C1
CHEMBL1526649,CC1=CC(Cl)=CC=C1OCCCC(=O)NO
ZINC3820709,ONC(=O)CCCCCCC(=O)NC1=CC=CN=C1
PV-002766000562,Cc1ccc(F)cc1C(=O)NC(CNc1cc(=O)[nH]c(=O)[nH]1)C1CC1
Z4911876207,Cc1ccc(F)cc1C(=O)NC(CNc1cc(=O)[nH]c(=O)[nH]1)C1CC1
CHEMBL116315,COc1ccc(cc1OC)CNCC(O)COc2ccc3NC(=O)C=Cc3c2
CHEMBL1215661,FC1=CC=C(CCN2CCN(CC2)C(=O)C3=C4[NH]C=C(C#N)C4=CC=C3)C=C1
ZINC56898757,FC1=CC=C(CCN2CCN(CC2)C(=O)C3=C4[NH]C=C(C#N)C4=CC=C3)C=C1
11774873,N#Cc1ccccc1S(=O)(=O)N1CC[NH+](CC(=O)NCc2ccc(C[NH+]3CCOCC3)cc2)CC1
11808502,Cc1ccc(S(=O)(=O)N2CCN(C(=O)CCCN3C(=O)NC4(CCCC4)C3=O)CC2)c(C)c1
18857566,CCCCn1c(N)c(N(CCOC)C(=O)C2CCN(S(=O)(=O)c3ccc(C)cc3C)CC2)c(=O)[nH]c1=O
43838718,Cc1noc(C)c1COc1ccccc1C(=O)N1CCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1
ZINC157458,OCc1ccc(Cl)cc1Cl
ZINC1481819,CC1=CC(=CC(=C1)NC(=O)CC2=CC=C(OC(C)(C)C(O)=O)C=C2)C
CHEMBL18901,CC1=CC(=CC(=C1)NC(=O)CC2=CC=C(OC(C)(C)C(O)=O)C=C2)C
CHEMBL3633033,CN1CCN(CC1)CC2=CC=C(NC(=O)CC3=CC=C(OC4=CC(=NC=N4)NC(=O)C5CC5)C=C3)C=C2C(F)(F)F
ZINC205669012,CN1CCN(CC1)CC2=CC=C(NC(=O)CC3=CC=C(OC4=CC(=NC=N4)NC(=O)C5CC5)C=C3)C=C2C(F)(F)F
171835375,Cc1cc(OCC2(CC(=O)N3CC[NH+](C)CC3)CCN(S(=O)(=O)Cc3ccccc3)CC2)ccc1Cl
ZINC8819,CCC(=O)N1CCN(CC1)C(=O)C2=CC=CC=C2
CHEMBL309176,CCC(=O)N1CCN(CC1)C(=O)C2=CC=CC=C2
PV-001933836244,CN1CCCN(S(=O)(=O)c2ccccc2S(=O)(=O)N2CCCC2)c2ccc(F)cc21
Z4911889080,CN1CCCN(S(=O)(=O)c2ccccc2S(=O)(=O)N2CCCC2)c2ccc(F)cc21
Z4911889673,COC(=O)c1cn[nH]c1S(=O)(=O)N1CCCN(C(=O)CC(C)C)CC1
43872339,Cc1ccc(S(=O)(=O)NCC(=O)Nc2cccc(S(=O)(=O)N3CCCCCC3)c2)cc1C
ZINC1798,CN2CCC[C@@H]2c1cnccc1
CHEMBL9732,CN2CCC[C@@H]2c1cnccc1
ZINC9407519,COC1=CC=C(C=C1)N2CCN(CC2)C(=O)C3=CC4=C(S3)C5=C(C=CC=C5)[S+]([O-])(=O)C4
CHEMBL1509398,COC1=CC=C(C=C1)N2CCN(CC2)C(=O)C3=CC4=C(S3)C5=C(C=CC=C5)[S+]([O-])(=O)C4
25392386,COc1cccc(N2CCN(C(=O)c3coc(C[NH+]4CC[NH+](CC(O)C[NH+]5CCCCC5)CC4)n3)CC2)c1
CHEMBL9666,COC1=C(C=CC=C1)N2CCNCC2
ZINC12687,COC1=C(C=CC=C1)N2CCNCC2
ZINC1537496,COC1=C(C=CC=C1)N2CCN(CCCCN3C(=O)C4=C(C=CC=C4)C3=O)CC2
CHEMBL1650951,CC(C)(O)C(=O)N1CCN(CC1)C2=CC(=C(C=C2)C(F)(F)F)/C3=C(/C(=O)NC3=O)C4=C[NH]C5=C4C=CC=C5
ZINC66103171,CC(C)(O)C(=O)N1CCN(CC1)C2=CC(=C(C=C2)C(F)(F)F)/C3=C(/C(=O)NC3=O)C4=C[NH]C5=C4C=CC=C5
ZINC602639,C[N]1C2=CC=C(F)C=C2C\3=C1C(=O)N(\C=C3C(=O)N4CCCC4)C5=CC=CC=C5
ZINC1167681,[O-][N+](=O)C1=CC(=CC=C1Cl)C(=O)N2CCN(CC2)C3=CC=CC=C3F
ZINC116933276,CC(=O)N1CCN(CC1)C2=CN=C(NC(=O)CC3=CN=C(C(=C3)C)C4=CC(=NC=C4)F)C=C2
CHEMBL3263571,COC1=CC=C(C=C1)C2=CC=C(C=C2)C3=C[N](N=N3)C(=O)N4CCCCC4C5=CC=CC=C5
ZINC136138,O=C(c1ccc(cc1O)OC)c2ccccc2
CHEMBL1201011,Cl.O=C(OCC)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2Cc3ccccc3C[C@H]2C(=O)O
CHEMBL2030075,CC(C)(C)OC1=CC=C(OCC2CC3=C(CN2C(=O)C4=C5C=CC=CC5=CC=C4)C=CC=C3)C=C1
CHEMBL397070,CC[C@@H](C)[C@H](N)C(=O)N1CC2=C(C1)C=CC=C2
ZINC24117641,COC1=CC=C(CN2CCN(CC2)C(=O)CCNC(=O)C3=CC=C(C=C3)C(C)(C)C)C=C1
ZINC59263715,ClC1=CC(=CC(=C1)COC(=O)N2CCN(CC2)CCC(=O)C3=CC=C4NC(=O)OC4=C3)Cl
ZINC581684,CN(C)C1=CC=CC(=C1)C(=O)NC2=CC(=C(C)C=C2)NC(=O)C3=CC=C(O)C=C3
CHEMBL583042,CC1=CN=C(NC2=CC=C(F)C=C2Cl)N=C1C3=C[NH]C(=C3)C(=O)N[C@H](CO)C4=CC=CC(=C4)Cl
ZINC35880991,CC1=CN=C(NC2=CC=C(F)C=C2Cl)N=C1C3=C[NH]C(=C3)C(=O)N[C@H](CO)C4=CC=CC(=C4)Cl
CHEMBL1200604,OCC(c1ccccc1)C(=O)N(CC)Cc2ccncc2
CHEMBL1605492,COc1cc(cc(OC)c1)OC
CHEMBL1200359,O=S(=O)(Nc1ncc(cn1)OC)c2ccc(N)cc2
PV-001826976736,Cc1ccc(NC(=O)Cc2c(C)[nH]c(=O)[nH]c2=O)c(OCC2CCCO2)c1
CHEMBL2180479,CCCC(C(O)=O)C1=C(C2=CC=CC=C2)C3=CC(=CC=C3N=C1C)Cl
CHEMBL274990,CS(=O)(=O)C1=CC=C(C=C1)N2N=C(C=C2C3=CC=C(F)C=C3)C(F)(F)F
35896398,CCC(C)NS(=O)(=O)c1cc([N+](=O)[O-])ccc1Oc1c(C)c(C(=O)NCC2CCCO2)nn1C(C)(C)C
27177123,CCOC(=O)c1[nH]c(C)c(CN(CC2CCCO2)C(=O)c2ccc(OCC)cc2)c1C
ZINC3178194,CC1(C)CC(CC(C)(C)N1)NC(=O)C(=O)NC2=CC=C(Br)C=C2
CHEMBL594768,CC1(C)CC(CC(C)(C)N1)NC(=O)C(=O)NC2=CC=C(Br)C=C2
ZINC1533102,O=C(NCCO[N+]([O-])=O)c1cccnc1
6569505,CCOc1ccc(C(C(=O)NC2CCCCC2)N(C(=O)CCCC(=O)Nc2ccccn2)c2cc(OC)ccc2OC)cc1
CHEMBL1698,Cl.O=C(c1cc(Cl)ccc1)C(C)NC(C)(C)C
ZINC3861630,CC1=CC(=C2C(=O)C3=C(O)C=CC=C3C(=O)C2=C1)O
CHEMBL41092,CC1=CC(=C2C(=O)C3=C(O)C=CC=C3C(=O)C2=C1)O
CHEMBL53418,Oc3cccc2C(=O)c1cccc(O)c1C(=O)c23
CHEMBL289277,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(O)C=C3O)C2=O
ZINC3824868,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(O)C=C3O)C2=O
Z2436027608,Cn1cc(S(=O)(=O)NC2CCN(C(C)(C)C)C2=O)c(=O)n(C)c1=O
CHEMBL388676,ClC(Cl)(Cl)SN1C(=O)C2C\C=C/CC2C1=O
CHEMBL1200795,CN3CCC[C@@H]3CCO[C@](C)(c1ccccc1)c2ccc(Cl)cc2.O=C(O)/C=C/C(=O)O
ZINC4217476,CC(=O)O[C@H]1[C@H](O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O)O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O
CHEMBL2105790,CC(=O)O[C@H]1[C@H](O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O)O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O
300146207,CC(=O)OCC1OC(Sc2nc3ccccc3s2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O
CHEMBL1614854,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC3833800,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
CHEMBL1369461,OCC1O[C@H](O)C(Cl)C(O)C1O
ZINC13512456,C\C(O)=C(C#N)\C(=O)NC1=CC=C(C=C1)C(F)(F)F
6594469,O=C(CN(CC1CCCO1)C(=O)CNS(=O)(=O)c1ccccc1)NC1CCCCC1
Z52429590,Cc1cccc(c1)C(=O)Nc1ccccc1C(=O)Nc1cccc(c1)S(=O)(=O)NC(C)(C)C
CHEMBL1200541,[Cl-].[Cl-].Clc2ccccc2C[N+](CC)(CC)CCNC(=O)C(=O)NCC[N+](Cc1ccccc1Cl)(CC)CC
CHEMBL1181770,CN(C)CCN(CC1=CC=C(C=C1)C2=CC=C(CNCCC3=CC=CC=C3)C=C2)C(=O)CCC4CCCC4
CHEMBL1256841,O=C(CCNNC(=O)C1=CC=NC=C1)NCC2=CC=CC=C2
CHEMBL134570,CC(=O)NC(CC1=CC=CC=C1)C(O)=O
CHEMBL54797,C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)C(=O)CF
CHEMBL429,CC(CCC1=CC=CC=C1)NCC(O)C2=CC(=C(O)C=C2)C(N)=O
CHEMBL1209885,OC1=C(O)C=C(C=C1)\C=N\NC(=O)C2=C(O)C=C3C=CC=CC3=C2
ZINC90623776,OC1=C(O)C=C(C=C1)\C=N\NC(=O)C2=C(O)C=C3C=CC=CC3=C2
CHEMBL604710,O=C(CC(C1=CC=CC=C1)C2=CC=CC=C2)N3CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5
ZINC20509316,O=C(CC(C1=CC=CC=C1)C2=CC=CC=C2)N3CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5
Z136862336,O=C(N1CCN(CCN2CCCC2)CC1)c1cn(Cc2ccccc2)nc1-c1cccnc1
CHEMBL1370630,COC1=CC=C(C=C1)C2CC(=N/N2C3=CC=C(C=C3)[S+](N)([O-])=O)\C4=CC=CC=C4
22699652,COc1ccc(C2CC(c3cccs3)=NN2C(=O)CSc2nnc(CNC(=O)c3cc(OC)cc(OC)c3)n2CCc2ccccc2)cc1
ZINC19362182,C1CN(CCN1)CC2=C3C=CC=CC3=CC=C2
CHEMBL1673307,C1CN(CCN1)CC2=C3C=CC=CC3=CC=C2
ZINC205876820,COC(=O)C1=CC(=CC(=C1)CN2CCN(CC2)C(N)=N)C(=O)N3CCN(CC3)C(=O)C4=CC=C(C=C4)C(N)=N
ZINC87723492,CN(C)C/C=C/C(=O)NC1=CC=CC(=C1)C(=O)NC2=CC=C(NC3=NC=CC(=N3)C4=CN=CC=C4)C=C2
CHEMBL3393607,CN(C)C/C=C/C(=O)NC1=CC=CC(=C1)C(=O)NC2=CC=C(NC3=NC=CC(=N3)C4=CN=CC=C4)C=C2
ZINC1488208,BrC1=CC(=CC=C1)NC2=NC=NC3=CC=C(NC(=O)C=C)C=C23
CHEMBL285063,BrC1=CC(=CC=C1)NC2=NC=NC3=CC=C(NC(=O)C=C)C=C23
ZINC13339934,COC1=CC=C(C=C1OC)[C@H]2CC3=CC=CC(=C3C(=O)O2)O
910760,COC1=C(C2=CC=CC=C2)C=C(C(=O)N2CCN(C3=CC=C(C(N)=O)C=C3)CC2)C=C1
CHEMBL1200604,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2
CHEMBL1200887,Cl.COc1c(cc(cc1OC)C(=O)NCc2ccc(OCCN(C)C)cc2)OC
ZINC64857905,NC1=C(NC(=O)C2=CC=C(CNC(=O)/C=C/C3=CN=CC=C3)C=C2)C=C(F)C=C1
CHEMBL1200410,Cl.CC(C)NC(=O)c1ccc(CNNC)cc1
CHEMBL3785491,OC1=CC(=CC2=CC=CN=C12)C3=CC(=CC=C3)C(=O)NCCCC4=CC=CC=C4
ZINC1530703,Cc1ccc(cc1)S(=O)(=O)NC(=O)NCCCC
43926720,CCCNC(=O)C(C)NC(=O)C1CCN(S(=O)(=O)c2cc(C(C)(C)C)ccc2C)CC1
Z2295968529,Cc1ccc(CCC(=O)N2CCC(Cc3ccccc3C(O)=O)CC2)c(C)c1
ZINC95705079,OC(=O)CCNC1=CC(=NC(=N1)C2=CC=CN=C2)N3CCC4=C(CC3)C=CC=C4
CHEMBL4303308,OC(=O)CCNC1=CC(=NC(=N1)C2=CC=CN=C2)N3CCC4=C(CC3)C=CC=C4
ZINC3828115,O=C(NCCCCC1CCN(CC1)C(=O)C2=CC=CC=C2)\C=C\C3=CN=CC=C3
ZINC19156872,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3
Z966293736,O=C(CCS(=O)(=O)c1ccc2CCCc2c1)N1CCCC(CN2CCN(CC2)c2ccccn2)C1
Z202324608,O=C(CCC(=O)c1ccc2CCCCc2c1)OCC(=O)N1CCC(CC1)C(=O)Nc1ccccc1
32535058,O=C(CCC(=O)N1CCc2cc(S(=O)(=O)NCC[NH+]3CCOCC3)ccc21)N1CCCCC1
ZINC100001877,CCNC(=O)[C@H]1C[C@](F)(C1)C2=CC=C(CN3CCCC3)C(=C2)F
CHEMBL2151197,CCNC(=O)[C@H]1C[C@](F)(C1)C2=CC=C(CN3CCCC3)C(=C2)F
CHEMBL3186509,ClC1=CC(=CC(=C1)COC(=O)N2CCN(CC2)CCC(=O)C3=CC=C4NC(=O)OC4=C3)Cl
CHEMBL1214827,CC(C)C1=C(O)C=C(O)C(=C1)C(=O)N2CC3=C(C2)C=C(CN4CCN(C)CC4)C=C3
ZINC43208226,CC(C)C1=C(O)C=C(O)C(=C1)C(=O)N2CC3=C(C2)C=C(CN4CCN(C)CC4)C=C3
CHEMBL3182420,NC(=O)NC1=C(SC(=C1)C2=CC=C(CN3CCOCC3)C=C2)C(N)=O
CHEMBL4076837,CN1CCN(CC1)C(=O)C2=CC3=CC=C(CCNC4=C5C=C(C=CC5=NC=N4)C#N)C=C3C=C2
ZINC36379005,[CH3][O]C1=C([O][CH3])C(=CC(=C1)/[CH]=[CH]/[C](=[O])[N]2[CH2][CH2][N]([CH2][CH2]2)[CH2][C](=[O])[N]3[CH2][CH2][CH2][CH2]3)[O][CH3]
CHEMBL1874750,[CH3][O]C1=C([O][CH3])C(=CC(=C1)/[CH]=[CH]/[C](=[O])[N]2[CH2][CH2][N]([CH2][CH2]2)[CH2][C](=[O])[N]3[CH2][CH2][CH2][CH2]3)[O][CH3]
CHEMBL328560,O=S2(=O)CCCCN2c1ccc(cc1)S(N)(=O)=O
ZINC2119,O=S2(=O)CCCCN2c1ccc(cc1)S(N)(=O)=O
ZINC2101,Nc1ccc(cc1)S(=O)(N)=O
Z146104972,Cn1c(CNC(=O)CCn2c3ccc(cc3oc2=O)S(=O)(=O)N2CCCC2)nc2ccccc12
ZINC5823,O=S(=O)(NC(=O)NC(C)C)c2cnccc2Nc1cc(C)ccc1
CHEMBL1148,O=S(=O)(NC(=O)NC(C)C)c2cnccc2Nc1cc(C)ccc1
CHEMBL2171474,CC1=CC(=C(C)C=C1)NC(=O)[C@@H]2CCCN2[S+]([O-])(=O)C3=C4N=CC=CC4=CC=C3
ZINC95099981,CCCNC1=N[N]2C(=NC=C2C3=CC4=C([NH]N=C4)C=C3)C=C1
CHEMBL3581693,CC\C(C1=C(Cl)C=C(F)C=C1)=C(\C2=CC=C(\C=C\C(O)=O)C=C2)C3=CC4=C([NH]N=C4)C=C3
ZINC114545220,CC\C(C1=C(Cl)C=C(F)C=C1)=C(\C2=CC=C(\C=C\C(O)=O)C=C2)C3=CC4=C([NH]N=C4)C=C3
48955287,CC(NC(=O)CCCCCNS(=O)(=O)c1ccc2c(c1)OCCO2)c1ccc2c(c1)OCCO2
ZINC538440,O=S(C)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl
CHEMBL1236282,O=S(C)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl
CHEMBL64379,CCCCC\C=C/C\C=C/CCCCCCCC(=O)NC(C)c1ccccc1
ZINC4214849,CCNC(=O)N1CCN(CCCC(C2=CC=C(F)C=C2)C3=CC=C(F)C=C3)CC1
CHEMBL1079935,CCNC(=O)N1CCN(CCCC(C2=CC=C(F)C=C2)C3=CC=C(F)C=C3)CC1
CHEMBL2261102,CNC1=C(Cl)C=C(C(=O)N[C@@H]2CCN(CC3=CC=CC=C3)[C@@H]2C)C(=C1)OC
ZINC538069,CNC1=C(Cl)C=C(C(=O)N[C@@H]2CCN(CC3=CC=CC=C3)[C@@H]2C)C(=C1)OC
CHEMBL1256846,Cl.OC1CCCCC1N2CCC(CC2)C3=CC=CC=C3
CHEMBL273575,CN1CC(C2=CC=CC=C2)C3=CC=CC(=C3C1)N
ZINC3995796,CCC(=O)N[C@H]1C[C@@H](C2=CC=CC=C2)C3=CC=CC=C3C1
CHEMBL1946402,CCC(=O)N[C@H]1C[C@@H](C2=CC=CC=C2)C3=CC=CC=C3C1
CHEMBL574558,CN1CCC2=C(C=C(O)C(=C2Cl)O)C(C1)C3=CC(=CC=C3)C
CHEMBL520992,CN1CCC2=C(C=C(O)C(=C2Cl)O)C(C1)C3=CC(=CC=C3)C
ZINC57060,COC1=CC2=C([NH]C=C2CCNC(C)=O)C=C1
CHEMBL45,COC1=CC2=C([NH]C=C2CCNC(C)=O)C=C1
ZINC1592424,CNCCC1=C[NH]C2=C1C=C(O)C=C2
ZINC3874496,Clc2cc(ccc2NC(=O)c1cc(Cl)ccc1O)[N+]([O-])=O
ZINC3874496,OC1=C(C=C(Cl)C=C1)C(=O)NC2=C(Cl)C=C(C=C2)[N+]([O-])=O
CHEMBL1448,Clc2cc(ccc2NC(=O)c1cc(Cl)ccc1O)[N+]([O-])=O
CHEMBL2204495,FC1=NC=CC(=C1)C2=CC=C(OCC3=CC=CC=C3)C(=C2)C(=O)NC4=CC=CN=C4
6796993,[H]C12CC3([H])CC([H])(C1)CC(N1CCN(C(=O)C4=NN5C(=C4)[NH2+][C@@]([H])(C4=CC=CC=C4)C[C@]5([H])C4=CC=CC=C4)CC1)(C2)C3
CHEMBL2177757,O=C(CC1=CC=CC=C1)NC2=NN=C(CCSCCC3=NN=C(NC(=O)CC4=CC=CC=C4)S3)S2
CHEMBL33103,CC(=O)NCCC1=C[NH]C2=C1C=C(O)C=C2
Z15706447,O=C(CSc1ccccc1C(=O)OCC(=O)N1CCC(Cc2ccccc2)CC1)N1CCCC1
CHEMBL2106966,CC(C(=O)NC1=NC=CC(=C1)C)C2=CC(=CC=C2)C(=O)C3=CC=CC=C3
CHEMBL1362780,CCC(=O)O.CCC(=O)O.O=C(Nc1cc(ccc1)C2=NCCN2)Nc3cccc(c3)C4=NCCN4
CHEMBL1951444,O=C(NC1=CC=C(C=C1)C2=CC=C(C=C2)C#N)NC3=CC=C(C=C3)C4=CC=NC5=C4N=C[NH]5
