Reference,Set,SetID,Mineral,Mineral_formula,Mineral_source,Temp,Electrolyte1,Electrolyte1_val,Electrolyte1_SD,Electrolyte1_units,Electrolyte2,Electrolyte2_val,Electrolyte2_SD,Electrolyte2_units,Electrolyte3,Electrolyte3_val,Electrolyte3_SD,Electrolyte3_units,Electrolyte4,Electrolyte4_val,Electrolyte4_SD,Electrolyte4_units,Electrolyte5,Electrolyte5_val,Electrolyte5_SD,Electrolyte5_units,Electrolyte6,Electrolyte6_val,Electrolyte6_SD,Electrolyte6_units,Electrolyte7,Electrolyte7_val,Electrolyte7_SD,Electrolyte7_units,pH,pH_SD,Sorbate,Sorbate_val,Sorbate_SD,Sorbate_units,Aq_val,Aq_SD,Aq_units,Sorbed_val,Sorbed_SD,Sorbed_units,SurfCharge_val,SurfCharge_SD,SurfCharge_units,Mineral_val,Mineral_SD,Mineral_units,MineralSA,MineralSA_SD,MineralSA_units,Mineralsites,Mineralsites_SD,Mineralsites_units,CEC,CEC_SD,CEC_units,Gas1,Gas1_val,Gas1_SD,Gas1_units,Gas2,Gas2_val,Gas2_SD,Gas2_units,Gas3,Gas3_val,Gas3_SD,Gas3_units,X_axis,X_val,X_SD,X_units,Y_axis,Y_val,Y_SD,Y_units
afpmagl10,afpmagl10_f1b,13,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7974,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.940032,0.0940032,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,14,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9265,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.897481,0.0897481,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,15,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0581,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.833637,0.0833637,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,16,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1897,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.784013,0.0784013,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,17,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3161,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.741462,0.0741462,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,18,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4477,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.698912,0.0698912,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,19,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6129,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.649251,0.0649251,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,20,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7368,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.585443,0.0585443,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,21,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9019,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.542893,0.0542893,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,22,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0671,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.493232,0.0493232,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,23,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1935,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.450681,0.0450681,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,24,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3897,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.408131,0.0408131,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,25,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5548,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.344323,0.0344323,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,26,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7174,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.294662,0.0294662,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,27,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8774,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.252112,0.0252112,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,28,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0426,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.209561,0.0209561,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,29,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2077,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.159937,0.0159937,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,30,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3548,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.0960927,0.00960927,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,31,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4916,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.053542,0.0053542,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,32,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6594,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.00391771,0.000391771,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,33,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8219,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-0.0386329,-0.00386329,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,34,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0826,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-0.123771,-0.0123771,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,35,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2142,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-0.171617,-0.0171617,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,36,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5368,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-0.301047,-0.0301047,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,37,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7613,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-0.393258,-0.0393258,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,38,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8619,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-0.437586,-0.0437586,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afpmagl10,afpmagl10_f1b,39,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1174,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-0.549277,-0.0549277,mol/L,10,1,g/L,350,35,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
km89,km89_f4c,1,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98675,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.00233381,0.000233381,mol/L,5,0.5,g/L,255.7,25.57,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
km89,km89_f4c,2,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52563,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.00194116,0.000194116,mol/L,5,0.5,g/L,255.7,25.57,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
km89,km89_f4c,3,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.01859,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.00153916,0.000153916,mol/L,5,0.5,g/L,255.7,25.57,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
km89,km89_f4c,4,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.53923,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.0011648,0.00011648,mol/L,5,0.5,g/L,255.7,25.57,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
km89,km89_f4c,5,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.99583,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000817753,8.18E-05,mol/L,5,0.5,g/L,255.7,25.57,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
km89,km89_f4c,6,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.48906,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000461652,4.62E-05,mol/L,5,0.5,g/L,255.7,25.57,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
km89,km89_f4c,7,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.73543,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000242301,2.42E-05,mol/L,5,0.5,g/L,255.7,25.57,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
km89,km89_f4c,8,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.50334,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-0.000204451,-2.04E-05,mol/L,5,0.5,g/L,255.7,25.57,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
km89,km89_f4c,9,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.02393,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-0.000587952,-5.88E-05,mol/L,5,0.5,g/L,255.7,25.57,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
km89,km89_f4c,10,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.48074,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-0.000898253,-8.98E-05,mol/L,5,0.5,g/L,255.7,25.57,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
km89,km89_f4c,11,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.99238,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-0.00124505,-0.000124505,mol/L,5,0.5,g/L,255.7,25.57,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
km89,km89_f4c,12,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4675,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-0.00156446,-0.000156446,mol/L,5,0.5,g/L,255.7,25.57,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
km89,km89_f4c,13,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0045,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-0.00226031,-0.000226031,mol/L,5,0.5,g/L,255.7,25.57,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
km89,km89_f4d,1,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),1,0.05,mol/L,N(+5),1,0.05,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5013,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.002386,0.0002386,mol/L,5,0.5,g/L,255.7,25.57,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
km89,km89_f4d,2,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),1,0.05,mol/L,N(+5),1,0.05,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0093,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.00195,0.000195,mol/L,5,0.5,g/L,255.7,25.57,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
km89,km89_f4d,3,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),1,0.05,mol/L,N(+5),1,0.05,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4632,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.001487,0.0001487,mol/L,5,0.5,g/L,255.7,25.57,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
km89,km89_f4d,4,ferrihydrite,Fe(OH)3,synthetic,NA,K(+1),1,0.05,mol/L,N(+5),1,0.05,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9848,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.001092,0.0001092,mol/L,5,0.5,g/L,255.7,25.57,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
