trial_number,value,state,duration,lr,batch_size,layer1_size,layer2_size,layer3_size,w_dx,w_dz
840,1.3301991137591276,PRUNED,0:00:00.672279,0.0013901473816276876,18,38,148,33,0.21160349050183064,1.1536228039198029
841,0.4225539887442119,PRUNED,0:00:02.493941,0.0029853741726922314,8,20,90,44,0.2989225588177683,1.031176926675068
842,0.27059242897509883,PRUNED,0:00:14.386555,0.0022364200577675544,8,27,89,44,0.13185079586365833,1.2586526160430105
843,1.0136583625286255,PRUNED,0:00:00.853483,0.0022192629189678854,14,146,115,38,0.13002806985695736,1.261503581782709
844,1.142499210943899,PRUNED,0:00:01.280535,0.000982473799171026,8,26,160,24,0.2378766425019302,1.3727256974128925
845,1.1489395421562774,PRUNED,0:00:00.697618,0.001509866231633526,18,180,152,50,0.12442109992232858,1.192864330581939
846,1.8031215830611798,PRUNED,0:00:00.913780,0.0029292364833723,12,23,166,33,1.3460960423873858,1.1287516476805173
847,1.1174160789291399,PRUNED,0:00:00.525965,0.004195407443258019,25,28,67,29,0.19135084151325546,1.2921332328313637
848,0.004376936474995604,COMPLETE,0:00:43.084959,0.002144263301622687,8,30,152,40,0.12551206129207731,1.334868170789609
849,0.9690121708042694,PRUNED,0:00:00.869704,0.002269050299853856,15,142,158,40,0.13161742833059967,1.2383010306372484
850,0.29584070153771835,PRUNED,0:00:09.525925,0.0016161017775382107,9,30,152,23,0.10283476345716623,1.1915355262603524
851,1.2392386360601946,PRUNED,0:00:00.790518,0.0018004473639037476,18,31,152,23,0.23839621878314587,1.3269862965563581
852,0.3210113693767714,PRUNED,0:00:04.989762,0.003963526174497692,12,91,155,27,0.19216232004237133,1.1886606201305958
853,1.051131255874428,PRUNED,0:00:01.574721,0.0012936500959025686,8,91,143,20,0.19521957384316088,1.1891296161909921
854,0.004289082521027613,COMPLETE,0:01:26.056551,0.001516427760705575,4,91,162,20,0.10264640404635784,1.1920627592800614
855,0.9616009329204206,PRUNED,0:00:00.643686,0.005054528865621359,22,23,162,47,0.10217567344505755,1.074022169044445
856,0.35085355764438425,PRUNED,0:00:08.036870,0.004017172032841314,4,30,155,34,0.21757602222289818,1.1658182755785538
857,0.0047653827701561405,COMPLETE,0:01:21.449908,0.0018167869294792454,4,25,151,35,0.1038213224983574,1.1535494351616928
858,0.21909758364392115,PRUNED,0:01:11.441581,0.0026419415645033265,4,151,158,129,0.22187227597177372,0.9894397117986307
859,1.0773043544455008,PRUNED,0:00:00.964087,0.0025592521448227898,15,151,149,37,0.13189526608646862,1.8112678627865026
860,0.004107098257114358,COMPLETE,0:01:19.973465,0.0018887404081823441,4,25,126,50,0.10050926440168606,1.2370966556970355
861,1.3119798096214852,PRUNED,0:00:00.520510,0.0019232149502228723,29,140,158,55,0.10154736871954832,0.9997305387803896
862,0.4288909769945058,PRUNED,0:00:05.839295,0.0021925277013181066,4,146,96,180,0.30226376401597704,1.2242889965974368
863,1.4839353074658566,PRUNED,0:00:00.833697,0.0009084627372942959,17,36,167,130,0.24046631733354623,1.1327557227023544
864,1.1652930051991435,PRUNED,0:00:00.805061,0.0015912475989616596,18,23,157,23,0.10006086151999256,1.0858479079017447
865,0.3321319890086628,PRUNED,0:00:10.710411,0.005768927810910712,4,38,149,51,0.17629654388155258,1.049883395191896
866,1.222052461696121,PRUNED,0:00:00.881714,0.0012217744462877892,14,33,77,49,0.1854956364632354,1.0525950047768748
867,1.0418465456016632,PRUNED,0:00:00.575949,0.005303235341199051,24,20,149,49,0.21582683744641643,1.249583769880965
868,0.3198795120122462,PRUNED,0:00:07.033750,0.00598903933343951,8,26,144,40,0.2080007686953295,1.2522712246102239
869,0.2420192582887194,PRUNED,0:00:20.170410,0.0021953417469665706,8,27,152,40,0.10066620721228972,1.1622006451253486
870,2.2592512908971534,PRUNED,0:00:00.367669,3.742105396612245e-05,56,26,145,41,0.13270568096995486,1.1270416885842525
871,2.177755989410259,PRUNED,0:00:00.291986,0.002204187585827816,110,29,153,34,0.3595846527476847,1.1645036564265732
872,0.3747427070538806,PRUNED,0:00:04.164389,0.0038604941334368825,9,144,162,29,0.26122885521171346,1.6734338666448676
873,0.27280363137865193,PRUNED,0:00:15.421244,0.0015468070297361667,8,24,144,41,0.12430867307500919,1.380091134276852
874,1.1168809134447784,PRUNED,0:00:01.024976,0.00155887594002495,13,23,152,42,0.14586650099922993,1.3707751334305773
875,1.6112954876188077,PRUNED,0:00:00.968972,0.0015218939864336384,15,22,127,42,0.5659361643300566,1.3396458177168649
876,0.00531439155260237,COMPLETE,0:00:44.727831,0.001984223089323988,8,140,147,43,0.1016784277515389,1.3948030979032826
877,0.004263451151120435,COMPLETE,0:00:45.302630,0.0018837240849229615,8,141,146,45,0.12782196968620235,1.3861262271455022
878,0.005601514393738387,COMPLETE,0:01:28.064564,0.0017923446211782579,4,157,147,46,0.13874923612932952,1.2863300954559738
879,0.004145269904946923,COMPLETE,0:01:26.527823,0.0018760380497004948,4,140,147,45,0.17010791089602723,1.4255602845867519
880,1.228790202526131,PRUNED,0:00:00.750952,0.0018870030294268392,20,157,148,45,0.170441265495423,1.3785246166772556
881,2.0299309343099594,PRUNED,0:00:00.291389,0.001109008137373426,126,137,148,37,0.130409834825867,1.3463547342611961
882,2.4324187231513688,PRUNED,0:00:01.037425,1.1592778964607363e-06,14,141,169,45,0.18930391876005406,1.3492182652134659
883,0.005163434250724171,COMPLETE,0:01:25.123123,0.0016775640479206135,4,33,151,38,0.15600747542710725,1.2836461857426715
884,1.3337506781785915,PRUNED,0:00:00.706152,0.0012165853097142946,19,29,141,47,0.15632561303051015,1.433335910293857
885,0.9486053378073632,PRUNED,0:00:02.917543,0.0009948585222941172,4,136,140,51,0.2443367295579876,1.4019500424506808
886,0.36263939927303196,PRUNED,0:00:08.288624,0.001635009985725704,4,136,141,51,0.2445083320606362,1.4331855872935588
887,1.1842291427678184,PRUNED,0:00:01.112111,0.0013829258608831993,13,144,143,56,0.19509305022858525,1.4379763174279736
888,1.7944388583041073,PRUNED,0:00:01.138588,0.0002485460311501195,13,146,143,120,0.18577996191690477,1.4020531524824806
889,1.17598137865777,PRUNED,0:00:00.861192,0.0017135151179972978,17,147,144,47,0.16060531413632187,1.5077355198211295
890,0.43805489905289147,PRUNED,0:00:05.904993,0.0007633343827192541,4,78,166,47,0.10079557956186026,1.470284271290496
891,1.0748316243132618,PRUNED,0:00:01.422377,0.0008366979439699745,9,137,166,46,0.1010049420910385,1.4094821942260936
892,0.0050994895047527305,COMPLETE,0:01:29.211506,0.00094206497493999,4,134,164,52,0.1309321064793071,1.2177368477876094
893,1.004456742974589,PRUNED,0:00:01.605250,0.00126535062517331,8,141,171,20,0.1318007772257635,1.458482539570192
894,0.004830020106130199,COMPLETE,0:01:26.684046,0.0010611072170356823,4,141,165,20,0.1351833835435177,1.2147008684343534
895,0.004814938781338943,COMPLETE,0:01:27.954828,0.001034784800530853,4,139,164,20,0.142921366493724,1.2136469894130995
896,0.004907663496168796,COMPLETE,0:01:25.771729,0.0010861530802935967,4,143,116,52,0.12631438246782814,1.2744392888671796
897,0.00495605604188396,COMPLETE,0:01:29.800578,0.0012360050771750971,4,143,121,52,0.1330191103741004,1.2672808028455531
898,0.005063544574450877,COMPLETE,0:01:28.637189,0.0009869858285096293,4,134,163,51,0.10289110027674715,1.4701316352996903
899,0.004497081909669996,COMPLETE,0:01:28.115826,0.0010225944390161268,4,145,164,51,0.1321979356291357,1.4830005083565394
900,0.004571091006608425,COMPLETE,0:01:31.597540,0.001097794446967107,4,130,164,52,0.1314789148929177,1.4793089729306779
901,0.004514487882355808,COMPLETE,0:01:26.989435,0.0013111790260482697,4,140,170,49,0.10355659448634888,1.4741568901591688
902,0.40948975211896715,PRUNED,0:00:02.918630,0.0014226870703978665,8,140,116,50,0.10413883591645008,1.4350000283270865
903,0.9889453732732214,PRUNED,0:00:01.357636,0.0012974286222527517,9,134,122,50,0.10356683829436242,1.3968661639049376
904,0.004485710850630437,COMPLETE,0:00:40.703685,0.001368912989614687,9,139,171,49,0.10058764101371215,1.5454415454073633
905,1.0024523096489797,PRUNED,0:00:01.352731,0.0013269044513511581,9,143,106,55,0.16723655669051918,1.4238711434893943
906,2.3940872969685265,PRUNED,0:00:01.310128,0.0014211875862654756,9,146,124,48,1.7646304676638827,1.510486675422181
907,1.452845469820998,PRUNED,0:00:01.499221,0.00039639725422127743,8,138,161,46,0.16703517788010927,1.3800104243715743
908,2.3168635169665017,PRUNED,0:00:00.212941,0.0005428594167028728,255,148,98,45,0.16616366667636995,1.4935926404966073
909,0.005283883751663243,COMPLETE,0:00:39.978773,0.00186760354160696,9,138,128,48,0.10039035345898831,1.3684145432877493
910,2.3419355111807465,PRUNED,0:00:01.019649,0.002034364826128993,12,141,110,44,1.6415159804394046,1.528099236588007
911,0.004464554429887395,COMPLETE,0:00:39.968656,0.0016994124550234766,9,132,170,50,0.13012736145292123,1.4500923945045328
912,0.004707529267216413,COMPLETE,0:01:23.380038,0.0019287886362012478,4,149,169,55,0.199577989629282,1.4349349366157795
913,0.3585914488323787,PRUNED,0:00:08.741123,0.0016747933732510789,4,133,163,45,0.1974566077406433,1.483300651914958
914,0.9936739041617042,PRUNED,0:00:01.099485,0.0016900891046650007,12,144,167,55,0.10005808315382658,1.462660639738916
915,3.0975782946934776,PRUNED,0:00:00.286521,0.0022356064227954985,95,153,175,56,1.0666326717784342,1.4775470642758475
916,1.8661279992053383,PRUNED,0:00:00.279000,0.002451082071794069,104,56,174,56,0.19093240496569766,1.2540636537543859
917,1.0906879556152904,PRUNED,0:00:01.023862,0.0016271989190234997,13,149,168,44,0.19276554917379138,1.242704172871372
918,2.4290994393982386,PRUNED,0:00:01.034997,0.001626401724118631,13,150,169,44,1.5285803822757142,1.4172966429087996
919,1.0501602955584257,PRUNED,0:00:01.015829,0.002074195819112137,14,136,159,44,0.19317636924864512,1.2436208593532327
920,0.981084610774832,PRUNED,0:00:00.937815,0.0022215706028838405,14,138,161,45,0.16585935218289827,1.2998928673729735
921,0.004411973155447238,COMPLETE,0:01:21.045848,0.00215271785548572,4,137,159,47,0.15833127847468928,1.3153297623898461
922,0.0046007583073784586,COMPLETE,0:01:21.868357,0.002273373855070671,4,143,160,54,0.15546797463117823,1.307243615032699
923,1.9903798752870314,PRUNED,0:00:02.832501,0.00018070446383370878,4,145,161,48,0.5389848334689502,1.215756932775769
924,0.2799227410844463,PRUNED,0:00:13.166132,0.002454212883091806,8,140,155,59,0.15729492739627943,1.3366434323415688
925,0.34613533994134893,PRUNED,0:00:04.061019,0.002326938226212246,9,142,155,57,0.15722256586429462,1.3598192403478795
926,2.145587025365037,PRUNED,0:00:00.814019,0.0024778379161114646,17,53,160,48,1.247823761468214,1.191853121932886
927,0.43450505661497874,PRUNED,0:00:03.067922,0.0012995474881355715,8,148,154,54,0.15099190230230286,1.283751169223211
928,0.9516966713306937,PRUNED,0:00:01.377967,0.001946893537206258,9,153,149,52,0.22173023694848762,1.232989700411495
929,1.696814256184029,PRUNED,0:00:00.822207,0.0006713978406298926,18,140,159,48,0.29745080456427053,1.196378088690678
930,1.0310173152701445,PRUNED,0:00:01.335568,0.0013445908696416847,9,20,166,68,0.13602971111160309,1.3415907168617884
931,1.6835565934618797,PRUNED,0:00:03.122721,8.879829000653871e-05,4,144,162,54,0.13950154514401464,1.2611683793121986
932,2.191869867269439,PRUNED,0:00:00.921249,9.152261075621783e-05,15,145,161,53,0.21159393617947247,1.2627595287945665
933,0.006184950346581917,COMPLETE,0:01:22.182527,0.0019523663976372843,4,137,150,42,0.10035960384540116,1.2192761576612878
934,1.923236482484,PRUNED,0:00:00.228053,0.00193486914709396,174,137,155,20,0.10033173317858032,1.211480288585339
935,2.0159251933638385,PRUNED,0:00:01.068595,0.002590583594303299,12,150,149,46,1.411556720015836,1.3057558632118702
936,1.3439653285023339,PRUNED,0:00:00.657354,0.0014662193036169722,20,66,114,42,0.18147807955932665,1.1939222907967422
937,1.6312336280490414,PRUNED,0:00:00.374942,0.00195100696263926,45,20,152,48,0.22513286329511753,1.2388759161730096
938,0.9406127017971716,PRUNED,0:00:01.127164,0.0025873365094059536,13,141,158,74,0.17297583209247536,1.1748145317936591
939,0.934081981438696,PRUNED,0:00:01.521112,0.0020153941090214,8,149,147,42,0.25586672628137985,1.2906429264213857
940,1.3304959909860479,PRUNED,0:00:00.613005,0.001535510658555049,23,154,80,20,0.10141062966816333,1.230461481575025
941,1.054270041840417,PRUNED,0:00:00.791714,0.0024423192976629426,16,75,109,58,0.16709161169797296,1.2020761869020757
942,0.004414071043282273,COMPLETE,0:00:43.899805,0.0018771831005725747,8,176,153,48,0.1347233103680971,1.4194231472974632
943,0.32804874205263684,PRUNED,0:00:05.040132,0.0018664486305255067,9,135,155,43,0.20702594745796704,1.4056042407058909
944,1.8387178421020507,PRUNED,0:00:00.272459,0.00269023540649049,133,145,159,20,0.15907627727885193,1.1705132599876324
945,1.1011933916362755,PRUNED,0:00:01.005202,0.001601633662316287,13,157,151,60,0.13220040603543654,1.2621576552071676
946,1.071958919907026,PRUNED,0:00:00.703848,0.0028396842224337345,17,22,146,47,0.2783215881180998,1.3026581239485249
947,1.2943297474973114,PRUNED,0:00:01.009168,0.0012377701631271292,12,143,154,43,0.3338361161725204,1.2219801595491568
948,0.004494342674957732,COMPLETE,0:00:34.936386,0.0023212496565980924,9,23,157,24,0.10008165249819573,1.171314881482516
949,0.41942150291563207,PRUNED,0:00:02.927467,0.0022986589507384045,8,136,158,23,0.17050247256642365,1.1629440629208454
950,1.9497331478824353,PRUNED,0:00:00.260885,0.0008848561639344785,82,23,165,23,0.10059253952143861,1.1711165048221697
951,1.9396071720123291,PRUNED,0:00:00.330668,0.0026489060741148513,119,147,150,23,0.23459404495594244,1.2550533508427095
952,1.4236668623256363,PRUNED,0:00:00.604097,0.0013680348624837742,20,20,155,52,0.18439391503119182,1.2159393394014422
953,1.4202852628849172,PRUNED,0:00:00.593485,0.0013531108416285243,22,24,155,68,0.1937586299273849,1.215767063042809
954,0.27103766760268766,PRUNED,0:00:09.239545,0.0030461819237547335,11,25,157,40,0.13233104711934926,1.1442583167658458
955,1.0306151155759449,PRUNED,0:00:01.019695,0.0015767432169860281,12,87,149,63,0.13299272030543147,1.1970315642118712
956,0.2806053292333034,PRUNED,0:00:07.818183,0.00300673944344976,13,152,150,62,0.13471268807922046,1.2638073075970355
957,1.2652125950611506,PRUNED,0:00:00.794810,0.0029704070470232004,16,80,145,40,0.4680301430687147,1.361788438804233
958,1.0677603535685944,PRUNED,0:00:00.993791,0.0017452967845656253,12,25,162,89,0.22198747847239375,1.2767029401774628
959,1.2724963338034494,PRUNED,0:00:00.478447,0.002913654892050587,34,130,167,97,0.13295893418475646,1.1465151545178378
960,1.2197773951319173,PRUNED,0:00:01.278414,0.0007584476168626224,9,152,139,51,0.23828879975465533,1.2365829260469317
961,0.9304579151769211,PRUNED,0:00:00.823506,0.003298018378463438,16,142,151,42,0.17930380621085384,1.1876259706442958
962,0.2703348104142455,PRUNED,0:00:12.164154,0.0021791839344722373,9,147,126,25,0.13177459658074364,1.2523229823445408
963,0.9679011422009604,PRUNED,0:00:01.307342,0.0020581926586173117,8,26,126,20,0.2691966761501908,1.140189197355077
964,1.1715972018547547,PRUNED,0:00:00.694220,0.002138990147146065,19,139,162,20,0.19827795389628874,1.2334240228127014
965,1.5500393488950897,PRUNED,0:00:00.541936,0.0011655319939412687,26,147,163,24,0.21460579315719971,1.2411486643003726
966,1.5083937344321035,PRUNED,0:00:00.544370,0.0011177011654509182,26,147,153,45,0.15952094520963792,1.1875806311630785
967,0.004632794114057885,COMPLETE,0:01:16.631726,0.001623973280452653,4,23,154,45,0.10106003516484384,1.5583404581357898
968,0.0055420454405863285,COMPLETE,0:01:18.931430,0.001653295385241016,4,96,146,49,0.10008580076520918,1.1103821178524467
969,0.0047134017990859735,COMPLETE,0:00:41.295457,0.0015851784488091025,8,23,145,50,0.10035103364699668,1.34470849077301
970,0.004114229724759931,COMPLETE,0:01:23.969968,0.0015273672946424291,4,167,156,72,0.10138894624939994,1.2944591448921612
971,1.787845476371486,PRUNED,0:00:00.328565,0.0016387243109177475,73,159,145,49,0.16755350078906323,1.2888035616125304
972,0.4154082467218964,PRUNED,0:00:06.438805,0.0014690695955451771,4,94,167,72,0.3063407778968127,0.7416963701783137
973,1.0123174324671855,PRUNED,0:00:00.779922,0.0026777573408298615,16,166,157,46,0.1794221707019046,1.1183780354457236
974,0.9211579662686096,PRUNED,0:00:03.157120,0.0009182278311011165,4,28,130,50,0.23470643422725093,1.3428049568551863
975,1.0922605269833614,PRUNED,0:00:00.879779,0.003698031751187714,13,22,154,56,0.388804322602799,1.2776664305827228
976,1.1019413469865218,PRUNED,0:00:01.259235,0.001553239179125434,9,142,148,38,0.15572870070355174,0.5668634236441301
977,1.537707807529099,PRUNED,0:00:00.606007,0.0006329218313304529,21,27,160,58,0.13027111073212705,1.0958679599346903
978,1.055693533154135,PRUNED,0:00:00.712293,0.0034090931057362186,17,20,153,27,0.20375095471929044,1.2061303555473704
979,0.9211751592086913,PRUNED,0:00:01.195878,0.002734813115889087,9,155,104,26,0.25507870382768544,1.3184310794324892
980,1.018129342118738,PRUNED,0:00:00.991574,0.0018057085187035862,12,134,166,52,0.16078718532076947,1.1712727573918829
981,1.108074809677205,PRUNED,0:00:02.488650,0.0012230518861522308,4,29,146,20,0.629726591406481,1.5576605562216317
982,0.948745756457758,PRUNED,0:00:00.771835,0.004359275756288173,16,144,160,23,0.1313252095007466,1.1945064706475947
983,0.004933830363004869,COMPLETE,0:01:17.262380,0.0022476607615133644,4,141,156,46,0.10089924496200188,1.3905439582044508
984,0.004718294387289996,COMPLETE,0:01:19.119386,0.00240111385058041,4,138,173,44,0.20008792143581539,1.1180290327231062
985,1.3702599190266027,PRUNED,0:00:01.004470,0.0025000071238606867,12,118,157,26,0.7582819254968173,1.117939569883804
986,1.0931829442881575,PRUNED,0:00:00.670515,0.003510312340812689,20,139,163,39,0.18906475526048955,1.3964959051991894
987,0.9296463388100005,PRUNED,0:00:01.377789,0.0023715060961303006,8,58,172,43,0.21844182249263738,1.246648447979438
988,1.0312776534799741,PRUNED,0:00:01.175958,0.002413907163960902,9,28,150,43,0.2117573800441708,0.9610178896942408
989,1.069438754466542,PRUNED,0:00:00.878385,0.0020499836816634345,13,32,150,67,0.15906667602765828,1.2764053173372958
990,1.1600757865141136,PRUNED,0:00:00.817906,0.0031804488731240954,15,31,141,54,0.35279861578856975,1.157399175574559
991,0.33307362715349687,PRUNED,0:00:02.942447,0.004178593691563845,16,141,157,23,0.15865255592082483,1.152050415445022
992,1.0000859443164125,PRUNED,0:00:00.583429,0.004611402070762998,21,142,157,23,0.1566656921354817,1.2178723922846766
993,1.2535759171574061,PRUNED,0:00:01.201686,0.0009931217128210594,8,25,164,27,0.28577864521476176,1.1899717436334096
994,0.9428095348440412,PRUNED,0:00:00.967372,0.0037127507864201524,16,139,153,31,0.18304530762007756,1.3005223041024305
995,0.004259093462051971,COMPLETE,0:01:15.336203,0.0012708154921825371,4,62,180,173,0.13396051887317872,1.297610115498523
996,0.004309651909101729,COMPLETE,0:01:12.185843,0.0012384476853137887,4,151,160,46,0.13350086849762965,1.0176097114902904
997,2.1849349177318063,PRUNED,0:00:01.318897,2.06684311002757e-05,8,167,161,68,0.14244416871793744,1.3648395461916067
998,0.004671410555357582,COMPLETE,0:01:11.129295,0.0012773421600389976,4,169,160,73,0.13074509184818048,1.2986009176666056
999,1.308659732070425,PRUNED,0:00:01.251657,0.0011730871064582627,9,170,167,64,0.5017661597096547,1.2959412852134278
1000,0.004567727743447761,COMPLETE,0:01:09.060389,0.0013593841271098274,4,177,164,73,0.13143100304922448,1.3272172539118987
1001,1.220739756350452,PRUNED,0:00:01.341039,0.000943269614519187,9,146,177,162,0.25215142984723815,1.3453529586454378
1002,1.4975800608286185,PRUNED,0:00:01.150427,0.0007539555973859166,9,53,93,64,0.4406458693998115,1.3149609944154526
1003,1.29958615865302,PRUNED,0:00:00.882115,0.0008986813314792865,12,172,175,135,0.18605700527615326,1.3627769068157183
1004,0.27864158651244786,PRUNED,0:00:21.882183,0.0011470372022359706,4,179,172,77,0.13352150886798397,1.3130738410039304
1005,0.9085214715878329,PRUNED,0:00:02.335929,0.0011783679127888873,4,165,142,69,0.22569975774911785,1.347128154220734
1006,1.3158402493608143,PRUNED,0:00:00.783791,0.0008057483374232631,12,162,138,71,0.17395317090822884,1.3850734607425716
1007,1.002421428790042,PRUNED,0:00:01.068447,0.00142974037108955,9,177,174,166,0.1959769422530921,1.6172315566329944
1008,1.0568975329640424,PRUNED,0:00:00.809587,0.0018096580951437432,12,61,149,170,0.1003340035731316,1.3363287022124832
1009,0.9611920846296869,PRUNED,0:00:01.191249,0.001404112464249321,8,25,180,65,0.1562643702644573,1.2779563719171259
1010,1.8063888532812136,PRUNED,0:00:00.892917,0.001790077842324741,13,161,177,66,0.9798853806103179,1.318699673998392
1011,0.4073650810651371,PRUNED,0:00:04.820137,0.0010335100578400412,4,20,180,146,0.2538708600734041,1.28409410009957
1012,1.3452435166407855,PRUNED,0:00:01.379659,0.0004794641875725312,8,170,180,104,0.1664997919926165,1.2738690671543873
1013,1.1794021095450764,PRUNED,0:00:00.732477,0.0018610363827654512,17,171,151,73,0.21717458312848642,1.3332974545606564
1014,1.055317939836004,PRUNED,0:00:00.981062,0.001439648197030851,12,174,117,76,0.13196890710716402,1.3194635817069984
1015,0.9166697179659818,PRUNED,0:00:01.321239,0.0018069085241763827,8,71,146,149,0.1883400009896974,1.2647989001202642
1016,1.4096191858493838,PRUNED,0:00:00.671241,0.0013798572075728588,17,65,152,108,0.2926244884265502,1.3704991080863556
1017,0.004500482569548868,COMPLETE,0:01:07.215529,0.001009433959147415,4,145,175,117,0.13256676387875546,1.2644552971534366
1018,1.1793661484954812,PRUNED,0:00:00.923934,0.0009883854779002272,12,165,180,172,0.15991921280214233,1.2511388232601843
1019,1.3193060014894618,PRUNED,0:00:00.540492,0.0019854501525283876,24,173,148,70,0.22965190092189597,1.2768049463854996
1020,0.4076968970763665,PRUNED,0:00:02.099950,0.002000515305334053,9,51,153,143,0.1303212562909225,1.2465661262144874
1021,0.9932970452019468,PRUNED,0:00:00.643162,0.0026807250271255307,16,20,177,66,0.1792209424664136,1.4282181826064102
1022,1.309474727271721,PRUNED,0:00:01.027037,0.0006537733893218853,9,27,144,94,0.2091038898178903,1.3062536228579205
1023,1.4362849043451855,PRUNED,0:00:00.523899,0.0015263874381236785,21,149,73,59,0.2586192599645135,1.3550485467285776
