CAD,mean,su
293,0.249930542,0.030953276
293.25,0.24947984,0.030948735
293.5,0.249001586,0.030963035
293.75,0.248513061,0.030952567
294,0.248032413,0.030951652
294.25,0.247564989,0.030950952
294.5,0.247095137,0.030949514
294.75,0.246589994,0.030950208
295,0.246015313,0.030949991
295.25,0.245355807,0.030948872
295.5,0.244628498,0.030946661
295.75,0.243879918,0.030953454
296,0.243166311,0.030938584
296.25,0.242525689,0.0309509
296.5,0.241956342,0.030932803
296.75,0.241414294,0.030950769
297,0.240832875,0.030942204
297.25,0.240155772,0.030932653
297.5,0.239367044,0.030946133
297.75,0.23850227,0.030937655
298,0.237634236,0.03093719
298.25,0.236839511,0.030940584
298.5,0.236162244,0.030933263
298.75,0.235593006,0.03092557
299,0.235072862,0.030931312
299.25,0.234520204,0.030931739
299.5,0.233866842,0.030928445
299.75,0.233086117,0.030929454
300,0.232200819,0.030935657
300.25,0.231269267,0.030923959
300.5,0.230358273,0.030925102
300.75,0.229516625,0.030923501
301,0.228760504,0.030922994
301.25,0.228074875,0.030914451
301.5,0.22742701,0.030915117
301.75,0.226783656,0.030942693
302,0.226123772,0.030912446
302.25,0.225442752,0.030924368
302.5,0.224748877,0.030910828
302.75,0.224055942,0.030914474
303,0.223376397,0.030913823
303.25,0.222717786,0.030913578
303.5,0.222082936,0.03092028
303.75,0.221472601,0.030904089
304,0.220888549,0.030917092
304.25,0.220335276,0.030910933
304.5,0.219819407,0.030917291
304.75,0.219346868,0.030904252
305,0.218918972,0.030901631
305.25,0.21852918,0.030913277
305.5,0.218162298,0.03090604
305.75,0.217797067,0.030906155
306,0.217411807,0.030907472
306.25,0.216991456,0.030903421
306.5,0.2165335,0.030904402
306.75,0.216050397,0.030904838
307,0.21556704,0.030909528
307.25,0.215113496,0.030902381
307.5,0.214715052,0.030896328
307.75,0.214382988,0.030901385
308,0.214109808,0.030901441
308.25,0.213871439,0.03090153
308.5,0.213636426,0.030901106
308.75,0.213379085,0.030899225
309,0.213091495,0.030899571
309.25,0.212789085,0.030907059
309.5,0.212506931,0.030891532
309.75,0.212287766,0.030900443
310,0.212166323,0.030898228
310.25,0.212156353,0.030906758
310.5,0.2122455,0.030892619
310.75,0.212399881,0.030906983
311,0.212576224,0.030899781
311.25,0.21273655,0.03089244
311.5,0.212859808,0.030899437
311.75,0.212946512,0.030898864
312,0.2130154,0.030900358
312.25,0.213094137,0.030901345
312.5,0.213208044,0.030899251
312.75,0.213371162,0.030899347
313,0.2135828,0.030900936
313.25,0.213830441,0.030895892
313.5,0.214097448,0.030915589
313.75,0.214372098,0.030895919
314,0.214653914,0.030902937
314.25,0.214954338,0.030911826
314.5,0.215291196,0.030894951
314.75,0.215679296,0.030911516
315,0.216121588,0.030904993
315.25,0.21660549,0.030897415
315.5,0.217106888,0.030902829
315.75,0.217600748,0.030898063
316,0.218073807,0.030906937
316.25,0.218533281,0.030915641
316.5,0.219006939,0.030908956
316.75,0.219533631,0.030901356
317,0.220147862,0.030909397
317.25,0.220864841,0.03091962
317.5,0.221672412,0.0309056
317.75,0.222533367,0.030914039
318,0.223397356,0.030923218
318.25,0.224217922,0.030909903
318.5,0.224968525,0.030916187
318.75,0.225652085,0.03091756
319,0.22630093,0.03091969
319.25,0.226967084,0.03091339
319.5,0.22770573,0.030929965
319.75,0.228556835,0.030922851
320,0.229530838,0.030923323
320.25,0.230603545,0.030918052
320.5,0.231722659,0.030928105
320.75,0.232824276,0.030936447
321,0.233853607,0.030922721
321.25,0.234782049,0.030933805
321.5,0.235613897,0.030935932
321.75,0.236380315,0.030934097
322,0.237123748,0.030926374
322.25,0.237880059,0.030943507
322.5,0.238666205,0.030937895
322.75,0.239478004,0.030932967
323,0.240297379,0.030940514
323.25,0.241104189,0.030940992
323.5,0.241886464,0.030952292
323.75,0.242644843,0.030943955
324,0.243390659,0.030937731
324.25,0.244140138,0.030939161
324.5,0.244908054,0.030947846
324.75,0.245702969,0.030958457
325,0.246524365,0.030951157
325.25,0.247360991,0.030950909
325.5,0.248190274,0.030951874
325.75,0.248979887,0.03095406
326,0.249693039,0.03095485
326.25,0.250297859,0.030956047
326.5,0.250778676,0.030958264
326.75,0.251144716,0.030948257
327,0.251431413,0.030966843
327.25,0.251692065,0.030957746
327.5,0.251981804,0.030952557
327.75,0.252339744,0.030968157
328,0.252776491,0.030960643
328.25,0.253272013,0.030961821
328.5,0.253784413,0.030945664
328.75,0.25426545,0.030971324
329,0.254676272,0.030962121
329.25,0.254997505,0.030954121
329.5,0.255231061,0.030981932
329.75,0.255394844,0.030954409
330,0.255514079,0.030957114
330.25,0.255613321,0.030982299
330.5,0.255711678,0.030955546
330.75,0.255821508,0.030964922
331,0.255949214,0.030955761
331.25,0.256096326,0.030982299
331.5,0.256259806,0.030966555
331.75,0.256431744,0.030958209
332,0.256599482,0.030963276
332.25,0.256747231,0.030965816
332.5,0.256859451,0.030968472
332.75,0.256925105,0.030967758
333,0.256941111,0.030966665
333.25,0.25691339,0.030964575
333.5,0.256854879,0.03096597
333.75,0.256781304,0.03096585
334,0.256706511,0.030967075
334.25,0.256639271,0.030968966
334.5,0.256582517,0.03096839
334.75,0.256534659,0.030966436
335,0.256491659,0.030967127
335.25,0.25644857,0.030965962
335.5,0.256400093,0.030968761
335.75,0.256340643,0.030965192
336,0.256264772,0.030966116
336.25,0.256168281,0.030965818
336.5,0.256049423,0.030966356
336.75,0.255909117,0.03096408
337,0.255749554,0.030966772
337.25,0.255571771,0.03096289
337.5,0.255373768,0.030963778
337.75,0.25515079,0.030961895
338,0.254898125,0.030964244
338.25,0.254615078,0.030964519
338.5,0.254307692,0.030962326
338.75,0.253988242,0.030962637
339,0.253671234,0.030961632
339.25,0.253367712,0.030962517
339.5,0.253080667,0.030971018
339.75,0.252803731,0.030960881
340,0.252523483,0.030960161
340.25,0.252223835,0.030950991
340.5,0.251890153,0.030967925
340.75,0.251511548,0.030948905
341,0.251081315,0.030957887
341.25,0.250596843,0.030975162
341.5,0.250060325,0.030948212
341.75,0.249480423,0.030955059
342,0.2488734,0.030954161
342.25,0.248261532,0.03095454
342.5,0.247667557,0.030954156
342.75,0.247106258,0.030949545
343,0.246576715,0.030944125
343.25,0.246059656,0.030959139
343.5,0.245522727,0.030957908
343.75,0.244932872,0.030930858
344,0.244270997,0.030954833
344.25,0.243542113,0.030954714
344.5,0.242775489,0.030938193
344.75,0.242013849,0.030944425
345,0.241296109,0.030948604
345.25,0.240641762,0.030933721
345.5,0.240044503,0.030947645
345.75,0.239478182,0.030938116
346,0.238911809,0.030938622
346.25,0.238325617,0.030942953
346.5,0.237719725,0.03093599
346.75,0.237111113,0.030926894
347,0.236521106,0.030942947
347.25,0.235960765,0.030940886
347.5,0.235422602,0.030924532
347.75,0.234883316,0.030940839
348,0.234316018,0.030931263
348.25,0.233705117,0.030923648
348.5,0.233055704,0.030930415
348.75,0.232392413,0.030926891
349,0.231748531,0.03093722
349.25,0.231151344,0.030926294
349.5,0.230611433,0.030925191
349.75,0.230121179,0.030916121
350,0.229662491,0.030930902
350.25,0.229218778,0.030923844
350.5,0.2287841,0.030923858
350.75,0.228364372,0.030923239
351,0.227970261,0.030920285
351.25,0.22760631,0.03092103
351.5,0.227263062,0.030928757
351.75,0.226917307,0.030912208
352,0.226540969,0.030919161
352.25,0.226114198,0.030919845
352.5,0.225635808,0.030925304
352.75,0.225125564,0.030910352
353,0.224617173,0.030922962
353.25,0.224145653,0.030908942
353.5,0.223735318,0.030914894
353.75,0.223393667,0.030915603
354,0.223112869,0.030914307
354.25,0.222876487,0.030923052
354.5,0.222666982,0.030906329
354.75,0.222470276,0.030922081
355,0.222276425,0.030906485
355.25,0.222078205,0.030912723
355.5,0.221870484,0.030907168
355.75,0.22165204,0.030929765
356,0.221429015,0.03091126
356.25,0.221217265,0.030911826
356.5,0.221040737,0.030911265
356.75,0.220924951,0.030906378
357,0.220887448,0.030911278
357.25,0.220929233,0.030917567
357.5,0.221031392,0.030903797
357.75,0.221159149,0.030911591
358,0.221272555,0.030911955
358.25,0.221340088,0.030912105
358.5,0.221350138,0.03091205
358.75,0.221315964,0.030911502
359,0.221272083,0.030909852
359.25,0.221263137,0.03091209
359.5,0.221328988,0.03091395
359.75,0.221491204,0.030912607
