trial_number,value,state,duration,lr,batch_size,lambda1_metaweight
0,0.002864375586346179,COMPLETE,0:00:21.788033,0.0009907219240897333,179,1.3281710335598782
1,0.013781990789283119,COMPLETE,0:00:24.551831,4.082896207928445e-05,126,0.75717431768186
2,0.007708950855172264,COMPLETE,0:00:19.479560,0.00014306482746293526,236,1.4763987992155547
3,0.02450048755961608,COMPLETE,0:00:25.570036,1.217925901757682e-06,74,1.2677153442140028
4,0.0043284579325925535,COMPLETE,0:00:21.135395,0.0004995515339231648,241,1.0581838418407208
5,0.004509623366156693,COMPLETE,0:00:25.369628,0.0545817703254986,198,0.5685768132518265
6,0.0051506579699016775,COMPLETE,0:00:42.787132,0.0001339935641247653,37,1.108544865658578
7,0.02445661832271213,COMPLETE,0:00:16.079849,3.961653846772076e-06,215,1.424000261092374
8,0.006877629432935768,COMPLETE,0:00:27.045445,8.285189312177795e-05,106,0.7357843997355308
9,0.0043897242100586105,COMPLETE,0:00:19.177444,0.0036986776423292367,194,0.7602085081513479
10,1.3048415346579119,PRUNED,0:00:03.799311,0.09582985593956272,144,1.240545903145748
11,0.0034089025131017288,COMPLETE,0:00:52.942188,0.0002604522610607403,27,0.8208475479369497
12,0.0037733238111139346,COMPLETE,0:00:20.765213,0.000986819662454694,208,1.4730105410315733
13,0.004153149164523074,COMPLETE,0:00:35.130826,0.0004043551650251927,54,1.3422157829079833
14,1.8234125454174845,PRUNED,0:00:00.429295,1.2632184312968322e-06,251,0.8912252384667508
15,1.300928755555042,PRUNED,0:00:01.844797,0.0687396472026131,222,0.6935094639713957
16,1.3041005548855937,PRUNED,0:00:02.431389,0.06960182754849333,134,0.9825372789284846
17,0.0036352422633451616,COMPLETE,0:03:37.461297,0.0035995380991152848,5,1.1202856150498466
18,0.0029972147207836513,COMPLETE,0:00:19.654756,0.002987654390134924,178,1.1921153638380686
19,0.003765734909733867,COMPLETE,0:00:19.416197,0.001745561122313329,164,1.1821010430209746
20,0.003669120495825605,COMPLETE,0:00:18.849315,0.0019050049354704585,163,1.170812444816909
21,0.004213448135064438,COMPLETE,0:00:20.192213,0.0018697017782970137,169,1.1722514444603787
22,0.0031955541420603073,COMPLETE,0:00:19.501217,0.0021003667208842627,155,1.330843891249927
23,0.00350758888578056,COMPLETE,0:00:28.182092,0.006996990679247853,173,1.257024194778503
24,0.0031260108686904805,COMPLETE,0:00:20.940290,0.008896460547520179,172,1.350290873142174
25,0.002757717389813423,COMPLETE,0:00:19.922229,0.007448708122554067,175,1.3338801368898179
26,0.0034997466842896317,COMPLETE,0:00:16.853726,0.011430300546369638,177,1.3595866957951517
27,0.050988492815538015,PRUNED,0:01:21.366571,0.006694854202841557,6,1.33675560863661
28,0.003892033414762718,COMPLETE,0:00:22.642454,0.010103668859835747,101,1.3555432712754534
29,0.0032384856939229566,COMPLETE,0:00:26.193872,0.012469991412419244,99,1.3370174811807631
30,0.003386311585418633,COMPLETE,0:00:22.249669,0.014435994562731789,102,1.3440708082101314
31,0.002927754328861884,COMPLETE,0:00:22.582188,0.014147295996766814,104,1.3258766339587358
32,0.004474847074622193,COMPLETE,0:00:21.925368,0.015114232394199284,115,1.394099150996424
33,0.003965875588340449,COMPLETE,0:00:18.119193,0.029185267469613668,190,0.9991219257531863
34,0.003298153980633778,COMPLETE,0:00:20.776103,0.024573519830097732,115,1.0410848535738868
35,0.04027895759083802,PRUNED,0:00:09.989805,0.0294398532077495,120,1.119874344358905
36,1.82101571559906,PRUNED,0:00:00.596804,2.760433201098697e-05,126,1.0921270151577342
37,1.8223643487738084,PRUNED,0:00:00.586107,2.470667801521744e-05,147,1.4155946618854371
38,0.03941882508668569,PRUNED,0:00:07.844813,0.004605015011699103,187,1.2815601215558723
39,0.003059876211069405,COMPLETE,0:00:19.026518,0.004047257053894841,181,1.2721517221211855
40,0.003765217964876517,COMPLETE,0:00:19.293671,0.0044666447990945185,186,1.285965283511933
41,0.003972743593610148,COMPLETE,0:00:24.416487,0.004964486464166646,82,1.4883484184972033
42,1.1735339196104753,PRUNED,0:00:00.821009,0.0008783648823017952,83,1.4705824074205236
43,1.2336293691295688,PRUNED,0:00:00.859502,0.0006735314664204945,80,1.491692765956758
44,1.6400947423628818,PRUNED,0:00:00.454277,0.0006804972568182651,235,1.4948520519283583
45,0.003632254604043568,COMPLETE,0:00:19.578596,0.004143019493351714,226,1.2176431321601557
46,0.043611899344615665,PRUNED,0:01:35.682155,0.0044467144006610955,4,1.2767036705997403
47,1.800189902705531,PRUNED,0:00:00.471368,0.0002054799703321893,205,1.2267294755737284
48,0.003307441673781253,COMPLETE,0:00:20.973965,0.00492508084292093,140,1.2781074411782134
49,0.0035910763409341575,COMPLETE,0:00:21.620281,0.0052261422051814894,140,1.2885717665646708
50,0.0033126350043782096,COMPLETE,0:00:20.254130,0.003758440486334187,143,1.1918785907597345
51,0.0028859621757916856,COMPLETE,0:00:19.529947,0.002951408953645085,139,1.2027460990363181
52,1.251781263772179,PRUNED,0:00:00.595676,0.0012617869848814893,139,1.2910722591324353
53,1.1899220283995284,PRUNED,0:00:00.463806,0.002541548158532372,202,1.4203063096041275
54,0.36682328569695233,PRUNED,0:00:01.114456,0.003113277837398807,154,0.5354963690257157
55,1.8172407017813788,PRUNED,0:00:00.460194,9.34006599897285e-05,211,1.1285242986790565
56,1.289760871575429,PRUNED,0:00:00.988515,0.00042361242165606415,66,1.1416421953206244
57,0.13004340280694937,PRUNED,0:00:03.570059,0.04247149281304022,50,0.9323380735410629
58,0.00311634085036602,COMPLETE,0:00:19.400014,0.00726165212262247,182,1.2024033954070386
59,0.03699641451239586,PRUNED,0:00:07.557314,0.007031912095512721,181,1.3879023660113865
60,0.0035413164987846218,COMPLETE,0:00:18.509845,0.006774910700648922,173,1.387062528236549
61,0.004203347457460712,COMPLETE,0:00:19.416543,0.007527263937230789,181,1.3886247185946496
62,0.003286634044969916,COMPLETE,0:00:18.849089,0.00788572475923719,159,1.4425855760398976
63,0.05545894091285891,PRUNED,0:00:03.114172,0.020860607867960634,160,1.4339540635910135
64,0.0046157221050612445,COMPLETE,0:00:18.351333,0.017750986795328702,158,1.1988728760205607
65,1.2068723556472034,PRUNED,0:00:00.564507,0.001659144480575148,154,1.231586209827328
66,1.400104114075297,PRUNED,0:00:00.477049,0.0011497258436227928,195,1.0884239438500274
67,0.04038877767586225,PRUNED,0:00:06.359455,0.0026776964422483606,128,1.3087177746567085
68,1.16554929497086,PRUNED,0:00:00.537067,0.002352954194215669,177,1.3074046613593928
69,0.03698117881156932,PRUNED,0:00:05.901154,0.008502197830483922,218,1.1889640767801548
70,0.003286767953055451,COMPLETE,0:00:16.025870,0.01773962826343143,220,1.2122316693579216
71,0.00366974514798862,COMPLETE,0:00:18.684793,0.015560077357729338,165,1.2555290963359818
72,0.0036889638129282572,COMPLETE,0:00:18.272892,0.01717981498659494,197,1.245750704604668
73,0.04737486513821702,PRUNED,0:00:03.304650,0.019789470557840885,199,1.2532104695067428
74,0.0032881327528847207,COMPLETE,0:00:18.960709,0.014851547782790239,165,1.2451279675230147
75,1.3601604414229491,PRUNED,0:00:00.448338,0.0013031919273158346,193,1.2393343141591997
76,1.250703492867095,PRUNED,0:00:00.516732,0.0015883433836642487,169,1.050534931464345
77,0.03258377430647348,PRUNED,0:00:09.930969,0.01291506677222005,168,1.1521680571766426
78,0.14153502901133738,PRUNED,0:00:01.678341,0.042935824615889705,167,1.1471600789216776
79,0.003199508173553335,COMPLETE,0:00:22.127442,0.012670398206203597,150,1.3096809055630625
80,0.03482660302187054,PRUNED,0:00:06.948606,0.01189991259361218,185,0.6413979986469024
81,0.0043662231536939974,COMPLETE,0:00:23.291080,0.010666082162864632,95,0.6455895595517123
82,0.0029368015176900082,COMPLETE,0:00:18.323926,0.011188204355285662,187,1.3588521338631463
83,0.0040081028228220565,COMPLETE,0:00:19.789013,0.009561710134632589,184,1.3640420112957832
84,1.4986861700148095,PRUNED,0:00:00.562223,0.0006071711739916792,149,1.3209898348911386
85,0.1622568452777575,PRUNED,0:00:01.547198,0.0033184116433904237,95,1.361813679189273
86,0.8258189764516107,PRUNED,0:00:00.779248,0.0030917983258697255,93,1.363962742118288
87,1.4324106038720519,PRUNED,0:00:00.551643,0.0009115549941882932,175,1.360564190450772
88,1.0652881618979928,PRUNED,0:00:00.669259,0.002175223135860607,132,1.328378897594979
89,1.012820856342482,PRUNED,0:00:00.666346,0.0021190080843201883,110,1.318772501231251
90,0.04562582232294574,PRUNED,0:00:03.881191,0.005602215338386686,151,1.3045310924045657
91,0.03456154841160963,PRUNED,0:00:08.402356,0.009966644710019729,150,1.2756435816826008
92,0.003598498030483455,COMPLETE,0:00:18.664889,0.009742446059093959,188,1.2708049213609451
93,1.7624285117937968,PRUNED,0:00:00.504199,0.0002908794388420153,183,0.8025651235745452
94,1.8118721505529003,PRUNED,0:00:00.614670,1.0064808012760628e-05,125,1.4552155993863312
95,1.0373528070538958,PRUNED,0:00:00.490314,0.0038465063029698055,177,1.2720377110595151
96,0.0032939481843570666,COMPLETE,0:00:18.313919,0.010344157301534245,190,1.3362594091273325
97,0.8942127664281865,PRUNED,0:00:00.452982,0.005686762440463418,192,1.409126495998193
98,0.003761063044709729,COMPLETE,0:00:19.702261,0.010153823602221335,135,1.1742740315549935
99,0.05227576399056038,PRUNED,0:00:03.016815,0.02742246134779688,187,1.340243639890235
100,0.0598008183600462,PRUNED,0:00:01.768500,0.024349132594041964,206,1.342360513888533
101,0.1728767467724098,PRUNED,0:00:00.898003,0.037146777742040206,209,1.3410618367315472
102,0.16523616531720528,PRUNED,0:00:00.940022,0.036684330910078576,209,1.3764662727126027
103,0.9141958365415005,PRUNED,0:00:00.474091,0.005890837747176444,202,1.3953716175143438
104,1.2835796535015107,PRUNED,0:00:00.531418,0.0014431733226156354,173,1.1712448446994304
105,1.2889283418655395,PRUNED,0:00:00.541191,0.0014103156867668468,172,1.2152053812836743
106,1.073678197960059,PRUNED,0:00:00.564183,0.002766287979146522,158,1.101359820702161
107,1.3694066176811854,PRUNED,0:00:00.547966,0.09844133400455056,158,1.413737827831243
108,0.9400344633859051,PRUNED,0:00:00.551573,0.004267423275829929,157,1.2988500548468773
109,0.003382920214410292,COMPLETE,0:00:20.296127,0.008392383512493102,138,1.3028827930097906
110,0.003617397406431506,COMPLETE,0:00:20.086694,0.008639487012079953,138,1.2931233149579897
111,0.16352874209935014,PRUNED,0:00:01.118940,0.06465079037017431,143,1.262115675966604
112,0.0031331629988686676,COMPLETE,0:00:21.477737,0.00684155004982894,136,1.2864988649153992
113,1.0510277952466691,PRUNED,0:00:00.501486,0.0036812982043342834,180,1.3224457547648818
114,0.0031783772339924296,COMPLETE,0:00:20.056615,0.007966214712471538,119,1.2930515452502032
115,0.0028915839524196944,COMPLETE,0:00:20.029705,0.0065416195807364895,136,1.2079661431187387
116,0.002905434823392806,COMPLETE,0:00:20.067453,0.007789559290123786,136,1.2900010309239218
117,0.804751910842382,PRUNED,0:00:00.555339,0.006119035078166479,162,1.299607733317646
118,0.003606572406078577,COMPLETE,0:00:21.138140,0.013744814718128483,116,1.2029179286173666
119,0.0034360228907661357,COMPLETE,0:00:21.129318,0.012977961963668759,122,1.208764519233812
120,0.05472952996691068,PRUNED,0:00:02.494124,0.021018341138154074,113,1.2043721493288218
121,0.0034620354076782614,COMPLETE,0:00:23.034443,0.007066270131806204,122,1.2305067107914407
122,0.04702119546819408,PRUNED,0:00:02.697214,0.012842244096153647,179,1.2252676062912402
123,1.099322865086217,PRUNED,0:00:00.819449,0.001819435584662836,122,1.07349700300099
124,0.04742276839503687,PRUNED,0:00:03.149938,0.0067390651725801175,130,1.2288757493539
125,0.003154401018071415,COMPLETE,0:00:20.401723,0.006624388592653774,122,0.93962231688744
126,0.03626193527664457,PRUNED,0:00:07.871718,0.0070018162389832985,108,1.1963333377004945
127,0.79524889842167,PRUNED,0:00:00.662732,0.004390043188856445,104,1.1238954165321522
128,0.7381388261270376,PRUNED,0:00:00.634628,0.004841074114535387,117,1.252942072322354
129,0.0036001636884718954,COMPLETE,0:00:21.319280,0.007184412783054589,144,1.2513293868110609
130,0.003217260411256834,COMPLETE,0:00:21.361618,0.006576640466645044,110,1.3754748512116757
131,0.0328948375582695,PRUNED,0:00:10.997652,0.007989753538405076,108,1.377560369052763
132,1.8237872492882514,PRUNED,0:00:00.641726,2.180629186758135e-06,122,1.0234127386573946
133,0.9414960863724561,PRUNED,0:00:00.646307,0.0033684172968615938,133,1.377821032534979
134,0.10970174193833813,PRUNED,0:00:01.238282,0.007935928234944501,143,1.276629667551027
135,1.7532640918095908,PRUNED,0:00:00.596276,0.0002051032251349784,126,1.1647635279752218
136,1.00282369161907,PRUNED,0:00:00.460790,0.005424232198800242,200,1.2422459884294184
137,0.8564834212147913,PRUNED,0:00:00.770014,0.0024771706058908747,88,0.9202951688352994
138,1.3694748614741639,PRUNED,0:00:00.500091,0.0010442112488712812,168,1.3520572048744033
139,1.0311758550068804,PRUNED,0:00:00.558160,0.002906322031280966,145,1.3268154750226575
140,0.9980543600074177,PRUNED,0:00:00.538087,0.0038372304556218524,164,1.286534227292095
141,0.7951736773956906,PRUNED,0:00:00.576584,0.006832290146757,172,1.3226387811089044
142,1.1494577255249023,PRUNED,0:00:00.584058,0.0020424012740457883,152,1.3731103566017733
143,0.8990773873365655,PRUNED,0:00:00.502596,0.00527194895313701,194,1.404559654857293
144,1.005937144313891,PRUNED,0:00:00.518870,0.005041565858082721,195,1.2618179266249407
145,1.481473254384818,PRUNED,0:00:00.525108,0.0007825186934636693,176,1.2435465511704595
146,0.05338188046787647,PRUNED,0:00:02.447723,0.00825051983142569,134,1.3522292774469757
147,0.7244143748226074,PRUNED,0:00:00.543824,0.009203887691717991,182,1.3415753221142788
148,0.04645131355108217,PRUNED,0:00:02.763389,0.015924253135375287,147,1.3117545208385053
149,0.0032514913613270894,COMPLETE,0:00:19.415166,0.011176637503638922,133,1.2970626259677536
150,0.0035085511684313916,COMPLETE,0:00:19.851328,0.015918289087230742,145,1.3105192933423322
151,0.003388419745195756,COMPLETE,0:00:21.284630,0.011761744054207731,130,1.2963133978747545
152,0.03569315126045577,PRUNED,0:00:06.284983,0.012150883285281213,153,1.291100745024043
153,0.0038034293475695956,COMPLETE,0:00:19.785150,0.010697072055820754,152,1.2810552328498637
154,0.9920365629163949,PRUNED,0:00:00.581728,0.00287068552676497,128,1.2817698222920075
155,0.003926843127212011,COMPLETE,0:00:18.657758,0.010976443442279183,187,0.8801093055797127
156,0.046803001686930655,PRUNED,0:00:02.436646,0.011726031097063196,189,0.9696425062038623
157,0.003180841809888191,COMPLETE,0:00:54.619116,0.004355568215600565,25,1.154681589410997
158,0.0038694238681769187,COMPLETE,0:00:21.247344,0.011107042588020314,136,0.8906181278187257
159,0.12716488600881012,PRUNED,0:00:01.192622,0.018440948208778535,140,0.8559959321064565
160,0.8836620024565993,PRUNED,0:00:00.638443,0.003988464095627587,131,1.3125764422737811
161,0.060357225899185456,PRUNED,0:00:01.961908,0.024159912231275876,135,1.323540885718477
162,0.03732903616376294,PRUNED,0:00:05.863340,0.010741426358494467,185,1.1848869567214724
163,0.8487760649295524,PRUNED,0:00:00.540834,0.004924084610491688,148,0.9288389152287849
164,0.0377747015528647,PRUNED,0:00:05.062633,0.014073743602507783,170,0.9755057477462058
165,0.003386936836400871,COMPLETE,0:00:24.039247,0.01487468324536834,100,0.9549137826783849
166,1.6231007683384526,PRUNED,0:00:00.541236,0.0004919907594546413,171,0.8978284268101296
167,0.8286569254665539,PRUNED,0:00:00.536986,0.0058612174868988,163,1.2655193105495033
168,0.8142174671566675,PRUNED,0:00:00.754536,0.003336911648941123,100,0.9656899706340856
169,0.04891352962564539,PRUNED,0:00:02.863721,0.006276280932310645,100,1.3564154943875895
170,0.8719742680773322,PRUNED,0:00:00.639988,0.003504421874151361,117,0.9623032066359107
171,0.8470402433062499,PRUNED,0:00:00.545096,0.006170672881960527,179,1.4299807315718145
172,0.8354158975043386,PRUNED,0:00:00.529427,0.006435550226372908,179,1.3581930050830142
173,0.89048992395401,PRUNED,0:00:00.634508,0.004425275207111923,126,1.349229899525215
174,0.0036163455167328943,COMPLETE,0:00:22.719733,0.007749696501301524,106,1.349260430489938
175,0.9876524504451525,PRUNED,0:00:00.682107,0.002368416585644771,113,1.3903510139666295
176,0.9959970601351864,PRUNED,0:00:00.666681,0.0023480752465462494,114,1.3308423159132883
177,0.03456607558792626,PRUNED,0:00:57.342731,0.00849982923790655,19,1.1561134594389388
178,0.0032341067427859105,COMPLETE,0:00:22.672447,0.008653568361291929,99,1.3636875978985412
179,0.002737739227506536,COMPLETE,0:00:22.337417,0.00840881755144334,98,1.3656929920369596
180,0.0035882711547165396,COMPLETE,0:00:21.906570,0.00851488418593644,103,1.3254288064542072
181,0.0032119370225172704,COMPLETE,0:00:23.493677,0.007731397179373825,103,1.3366542252857014
182,0.041936390846967694,PRUNED,0:00:04.227595,0.008569714183702575,90,1.3329481515912711
183,0.034039698428844085,PRUNED,0:00:08.702303,0.008841501087745863,95,1.3747546939336837
184,0.04188907333622569,PRUNED,0:00:05.113640,0.020239539192838392,92,1.3796787976694231
185,0.06603395202857198,PRUNED,0:00:02.225149,0.008565520321647545,92,1.393723595929491
186,0.7516992128100889,PRUNED,0:00:00.770236,0.00496238694343654,93,1.4466415044561087
187,0.7985056447532942,PRUNED,0:00:00.645620,0.004681840917362768,119,1.3936527878488212
188,0.0028062561655630906,COMPLETE,0:00:21.693083,0.008425506751934743,111,1.3787915699033275
189,0.0034777435037277402,COMPLETE,0:00:21.458477,0.008515615064414167,110,1.3665976490912883
190,0.003658241612019822,COMPLETE,0:00:24.218523,0.006647261291852328,83,1.0055514261558056
191,0.04837085064914491,PRUNED,0:00:03.114996,0.009113744570297467,84,1.0034282378314512
192,0.8252133522872571,PRUNED,0:00:00.527106,0.006383821923946952,176,1.3379188166031184
193,0.048221870864692484,PRUNED,0:00:02.752903,0.005567888377969171,111,1.3098941773810453
194,0.058018500946225626,PRUNED,0:00:02.907831,0.0039251455446256325,75,1.1575341855024892
195,0.03995879912482841,PRUNED,0:00:04.663681,0.005589760291575562,113,1.307724356501591
196,0.9045390838926489,PRUNED,0:00:01.236170,0.0017501557097309424,78,1.3088119358739005
197,1.1783927224300526,PRUNED,0:00:00.597039,0.0016635395768941268,140,1.265787066680681
198,0.003324003532569949,COMPLETE,0:00:23.851579,0.007759179908565575,102,1.3656276434972838
199,0.0029873621601121014,COMPLETE,0:00:22.006539,0.00660068007444686,106,1.3496116708018802
200,0.0035953883609325856,COMPLETE,0:00:21.655969,0.00721668226598138,106,1.3653542730681452
201,0.043057203579536435,PRUNED,0:00:15.535885,0.007122131104504877,17,1.216661910032116
202,0.004319145085041695,COMPLETE,0:00:39.748810,0.00414229717996189,47,1.2173723312708824
203,1.104420887163052,PRUNED,0:00:00.528981,0.0030505290411985213,183,1.1368409469061145
204,0.8310204198608151,PRUNED,0:00:00.618158,0.004232985220366112,123,1.2210840953488478
205,0.07026573514143573,PRUNED,0:00:15.291252,0.014401099522207281,10,1.4110071429479296
206,0.05392301146678345,PRUNED,0:00:10.872486,0.015338308821145666,14,1.1996292188753646
207,0.04822210496774426,PRUNED,0:00:07.969252,0.015074190338424697,28,1.1940001684452812
208,0.04352631061794003,PRUNED,0:00:07.147795,0.012286254612037781,43,1.4170911198456495
209,0.0037119584578325024,COMPLETE,0:00:19.351792,0.012189086425463716,174,1.1903025870224953
210,0.050130319332157204,PRUNED,0:00:05.249552,0.014692566331078502,47,1.4163359950162973
211,0.6483770931007886,PRUNED,0:00:00.520258,0.013284712807116836,191,1.3371422928291201
212,0.04918802510035205,PRUNED,0:00:04.069023,0.015343563342274172,66,1.198818173177986
213,0.038065488477823914,PRUNED,0:00:13.401907,0.00490123927057743,35,1.2913304162339152
214,0.9793499593341023,PRUNED,0:00:00.570943,0.0044503803451006975,174,1.2863780036764991
215,1.177718481192222,PRUNED,0:00:00.454026,0.003387331650318242,244,1.323625769942551
216,0.03550677715883225,PRUNED,0:00:07.397755,0.010645283882105094,120,1.4147000579570819
217,0.057368645403724515,PRUNED,0:00:02.050303,0.010527313893523176,138,1.3236831781946403
218,0.003714955692394432,COMPLETE,0:00:31.393598,0.005599703544584634,59,1.3432003091046407
219,0.719858893825684,PRUNED,0:00:00.840299,0.005266999025662432,117,1.3492145655629337
220,0.05423243690814291,PRUNED,0:00:02.061982,0.005871956502471492,108,1.3470064478747537
221,0.03657642332301743,PRUNED,0:00:06.104440,0.010432929757409094,109,1.1742596289008347
222,0.10145820735553124,PRUNED,0:00:01.359815,0.005777676973875978,106,1.335976833911088
223,0.6987430346966947,PRUNED,0:00:00.536299,0.009934268507240001,185,1.297041954255169
224,0.0031950828466432305,COMPLETE,0:00:20.752127,0.010336660829341388,129,1.2381498305313512
225,0.8743462224801382,PRUNED,0:00:00.642280,0.003946352027417401,126,1.1726464313583407
226,0.9714790475818346,PRUNED,0:00:00.661558,0.00273367781872392,119,1.2347035567023246
227,0.7211932168642351,PRUNED,0:00:00.585495,0.006987989077449258,156,1.3829376418987436
228,0.0035782322746254914,COMPLETE,0:00:22.916492,0.009878656983820849,101,1.35808661079193
229,0.04089198807746635,PRUNED,0:00:04.451288,0.009423289134158385,98,1.3640963856893913
230,0.003180622969533562,COMPLETE,0:00:30.254313,0.007214214923406054,65,1.3636945459914347
231,0.08638906759772709,PRUNED,0:00:01.409774,0.007288502918212757,101,1.3639374794709058
232,0.7999633410066929,PRUNED,0:00:00.556296,0.00716747442423487,179,1.389995755654051
233,0.004071737565067577,COMPLETE,0:00:24.392646,0.007239754087689673,97,1.3512958525070684
234,0.7055072074844724,PRUNED,0:00:00.599733,0.0058839730754750895,129,1.3169564340032458
235,0.04695531856268644,PRUNED,0:00:04.116958,0.00825939979630511,63,1.26817002620422
236,0.036290325049776584,PRUNED,0:00:09.285209,0.008207922286306058,59,1.2675393171822635
237,0.9295042413368559,PRUNED,0:00:00.537508,0.004722343997353211,166,1.3409864680256605
238,0.03624475390169319,PRUNED,0:00:05.921097,0.009148035629983862,104,1.3488520923524414
239,1.8184937761540998,PRUNED,0:00:00.666984,4.334747907557938e-05,111,1.350180317399707
240,0.08351538466469285,PRUNED,0:00:01.430535,0.020188169956527436,96,1.350515455661846
241,1.4845179885171997,PRUNED,0:00:00.735541,0.0003732888043040301,96,1.3259442684912868
242,0.030808312683293856,PRUNED,0:00:12.533851,0.019842989580155422,98,1.3117942996292407
243,0.7345508914020725,PRUNED,0:00:00.608909,0.006309604454130441,142,1.2535146101939647
244,0.666133204123357,PRUNED,0:00:00.623283,0.006175566156936768,132,1.2957827831818152
245,0.05590533992009503,PRUNED,0:00:01.856191,0.019103314200792046,135,1.304307690051677
246,0.0031837625607635278,COMPLETE,0:00:19.879225,0.009993343571849703,133,1.241463858791692
247,0.003652711807493001,COMPLETE,0:00:21.081388,0.010024581543631894,136,1.3731471073281125
248,0.10144827037349644,PRUNED,0:00:01.116566,0.010105206005530373,127,1.24268889861494
249,0.0543397530410553,PRUNED,0:00:01.855158,0.007566055106439756,116,1.318365493441786
250,0.8002544804834403,PRUNED,0:00:00.514169,0.007411996059490193,182,1.3200367353602724
251,0.0031914356337846505,COMPLETE,0:00:20.981304,0.011666495040190905,115,1.3790902481682552
252,0.03682356124574488,PRUNED,0:00:05.422009,0.012276365668357292,123,1.375833773490386
253,0.004075736919606646,COMPLETE,0:00:20.899573,0.012783682538195043,138,1.3824938440908074
254,0.9923612836967496,PRUNED,0:00:00.600862,0.0031996950512039116,139,1.2835698590928266
255,0.6829065375549849,PRUNED,0:00:00.581129,0.0091065126185189,147,1.37220203174754
256,1.2035859478454964,PRUNED,0:00:00.507341,0.0021686223003990787,186,1.2245079281801086
257,0.05307014801535189,PRUNED,0:00:02.293747,0.01152977324042748,87,1.221287635327039
258,0.052767182226691925,PRUNED,0:00:02.096702,0.012430021045643566,108,1.238603401311556
259,0.04464521236752035,PRUNED,0:00:03.887811,0.01243535419517852,87,1.278403646026269
260,0.09365440913677765,PRUNED,0:00:01.559520,0.005497274921974118,87,1.3770499254457282
261,0.9281156504792827,PRUNED,0:00:00.573420,0.004999382443308587,170,1.275534344972783
262,0.7594928767146736,PRUNED,0:00:00.586120,0.005256849832246838,131,1.399102532249251
263,0.7625290016273418,PRUNED,0:00:00.694394,0.004506628128632153,114,1.3918129238518524
264,0.9173810925976983,PRUNED,0:00:00.654451,0.0035514795549255874,131,1.3812320077794487
265,0.7176666488157255,PRUNED,0:00:00.572215,0.008885956770350126,178,1.3967888656312801
266,0.954539950374219,PRUNED,0:00:00.618357,0.0034432332609081657,136,1.3313837370502792
267,0.9404249819724456,PRUNED,0:00:00.613416,0.0036303690893772687,137,1.3341435950176055
268,1.8237807275885243,PRUNED,0:00:00.614351,1.0433438826079486e-05,160,1.326487482450641
269,0.8542196925240334,PRUNED,0:00:00.620577,0.00660208261465906,191,1.291471308602111
270,0.7913006936013699,PRUNED,0:00:00.501614,0.0074684676569923,189,1.2587863867333777
271,0.040697781675601306,PRUNED,0:00:03.781929,0.006759347659412967,120,1.2565394605426037
272,0.8218179573916425,PRUNED,0:00:00.501671,0.0068398527486308765,192,1.24955889467669
273,0.6916180070685712,PRUNED,0:00:00.621597,0.0063737965240316784,125,1.1879020040514916
274,0.0393986521341971,PRUNED,0:00:14.392761,0.00932983277136976,27,1.3646129206010273
275,0.03950436414467006,PRUNED,0:00:04.111640,0.009638748015665926,120,1.1886417009322228
276,0.7669761940836907,PRUNED,0:00:00.916191,0.002685735894783841,70,1.3670323617327071
277,0.03818590196329843,PRUNED,0:00:05.118135,0.010085466351565053,119,0.7283422531593894
278,0.004169973315874429,COMPLETE,0:00:24.848536,0.009499269396208813,105,1.306357662123438
279,0.6276122922661589,PRUNED,0:00:00.630141,0.009373343044479274,141,1.2045420684497823
280,0.10565606092639042,PRUNED,0:00:01.303368,0.010232469122677357,143,1.214453999996879
281,0.040401500903424765,PRUNED,0:00:09.618679,0.00477221922710628,36,1.2369787040182931
282,1.3121698526448982,PRUNED,0:00:00.592922,0.00107323229438353,147,1.2107347585542276
283,0.8905090296915336,PRUNED,0:00:00.585616,0.0044522679133278936,147,1.2324742423485178
284,0.027863880098387077,PRUNED,0:00:33.070993,0.004537172127179699,33,1.3005600800239874
285,0.9480706067312331,PRUNED,0:00:00.508375,0.005313814408616413,180,1.3014262058625632
286,0.054471957455906606,PRUNED,0:00:04.896296,0.013902189705615684,35,1.3011370963012832
287,0.05665883861902906,PRUNED,0:00:06.364858,0.014300284743422235,26,1.3041311776641782
288,0.0031646554098708054,COMPLETE,0:00:20.866165,0.013917453575338535,127,1.311745961013005
289,0.08758748870267964,PRUNED,0:00:01.238095,0.017218669765220237,127,1.040828277887409
290,0.08111374333090739,PRUNED,0:00:01.087431,0.016959321215697355,174,1.277526351349306
291,0.05260835706281501,PRUNED,0:00:01.831675,0.027429525000243298,128,0.9408356616042465
292,1.8088260283393245,PRUNED,0:00:00.567826,0.00011535611351946069,153,1.1618682561180074
293,1.4440432647543568,PRUNED,0:00:00.585852,0.0007288636020869731,153,0.9401401823926271
294,0.11190561819494817,PRUNED,0:00:01.145028,0.026974104375826657,167,1.3401517477812561
295,0.7308827076865508,PRUNED,0:00:00.563244,0.008015762207804419,168,1.3402676906270974
296,1.295986614206381,PRUNED,0:00:00.548826,0.0013120731866798677,167,1.3378129577828914
297,1.7948234416906117,PRUNED,0:00:00.549092,0.00020574072969285835,184,1.3217097077248512
298,1.0635346581195964,PRUNED,0:00:00.677338,0.0022395395332539857,131,1.3186316827054672
299,1.1805722742404752,PRUNED,0:00:00.549711,0.002355823657584463,184,1.2689981615198647
