Algorithm,app,bwlevel,nodecount,power_cap,runtime,Thread_count,prediction,pred_runtime,Domain,node_count,config_node_count,config_runtime,pred_config_runtime
pak,CoMD,4,1024,80,40.8574,24,[41.82865],41.82865,,43,22,42.1447,42.1447
rand,CoMD,4,1024,80,41.9977,24,[44.86175],44.86175,,43,22,42.1447,42.1447
spr,CoMD,5,1024,80,40.9376,24,[42.17212],42.17212,,43,22,42.1447,42.1447
pak,CoMD,5,1024,80,41.2541,24,[41.610245],41.610245,,43,22,42.1447,42.1447
rand,CoMD,5,1024,80,41.6449,24,[44.19556],44.19556,,43,22,42.1447,42.1447
spr,CoMD,1,1024,115,41.4997,24,[41.661354],41.661354,,43,22,42.1447,42.1447
pak,CoMD,1,1024,115,40.5269,24,[43.57161],43.57161,,43,22,42.1447,42.1447
rand,CoMD,1,1024,115,44.0891,24,[43.37729],43.37729,,43,22,42.1447,42.1447
spr,CoMD,2,1024,115,41.481,24,[38.935043],38.935043,,43,22,42.1447,42.1447
pak,CoMD,2,1024,115,39.8196,24,[41.029552],41.029552,,43,22,42.1447,42.1447
rand,CoMD,2,1024,115,42.432,24,[39.737442],39.737442,,43,22,42.1447,42.1447
spr,CoMD,3,1024,115,39.9956,24,[36.063595],36.063595,,43,22,39.1388,39.1388
pak,CoMD,3,1024,115,38.9416,24,[39.967476],39.967476,,43,22,42.1447,42.1447
rand,CoMD,3,1024,115,40.8458,24,[40.204],40.204,,43,22,42.1447,42.1447
spr,CoMD,4,1024,115,38.3175,24,[37.94589],37.94589,,43,22,40.1533,40.1533
pak,CoMD,4,1024,115,38.4868,24,[38.80627],38.80627,,43,22,42.1447,42.1447
rand,CoMD,4,1024,115,39.4503,24,[40.52332],40.52332,,43,22,42.1447,42.1447
spr,CoMD,5,1024,115,39.1719,24,[42.887745],42.887745,,43,22,42.1447,42.1447
pak,CoMD,5,1024,115,38.8139,24,[40.2372],40.2372,,43,22,42.1447,42.1447
rand,CoMD,5,1024,115,39.1027,24,[39.27317],39.27317,,43,22,42.1447,42.1447
rand,CoMD,1,1024,64,42.2215,16,[42.76113],42.76113,,64,22,42.1447,42.1447
rand,CoMD,2,1024,64,40.5293,16,[44.716602],44.716602,,64,22,42.1447,42.1447
rand,CoMD,3,1024,64,41.7816,16,[41.962315],41.962315,,64,22,42.1447,42.1447
rand,CoMD,4,1024,64,38.6675,16,[41.116222],41.116222,,64,22,42.1447,42.1447
rand,CoMD,5,1024,64,38.3338,16,[40.283783],40.283783,,64,22,42.1447,42.1447
rand,CoMD,1,1024,80,37.5619,16,[39.14032],39.14032,,64,22,42.1447,42.1447
rand,CoMD,2,1024,80,38.599,16,[40.64406],40.64406,,64,22,42.1447,42.1447
rand,CoMD,3,1024,80,35.8481,16,[39.69326],39.69326,,64,22,42.1447,42.1447
rand,CoMD,4,1024,80,36.2113,16,[38.43909],38.43909,,64,22,42.1447,42.1447
rand,CoMD,5,1024,80,35.6126,16,[37.718895],37.718895,,64,22,40.1533,40.1533
rand,CoMD,1,1024,115,38.7354,16,[37.751057],37.751057,,64,22,40.1533,40.1533
rand,CoMD,2,1024,115,36.3282,16,[40.22498],40.22498,,64,22,42.1447,42.1447
rand,CoMD,3,1024,115,34.9057,16,[40.453342],40.453342,,64,22,42.1447,42.1447
rand,CoMD,4,1024,115,34.9691,16,[40.323204],40.323204,,64,22,42.1447,42.1447
rand,CoMD,5,1024,115,35.9258,16,[40.89242],40.89242,,64,22,42.1447,42.1447
rand,CoMD,1,1024,64,47.7357,20,[49.772945],49.772945,,52,22,42.1447,42.1447
rand,CoMD,2,1024,64,45.7657,20,[44.247498],44.247498,,52,22,42.1447,42.1447
rand,CoMD,3,1024,64,44.4768,20,[44.9068],44.9068,,52,22,42.1447,42.1447
rand,CoMD,4,1024,64,44.7652,20,[44.05893],44.05893,,52,22,42.1447,42.1447
rand,CoMD,5,1024,64,46.0998,20,[43.736374],43.736374,,52,22,42.1447,42.1447
rand,CoMD,1,1024,80,44.1131,20,[45.97299],45.97299,,52,22,42.1447,42.1447
rand,CoMD,2,1024,80,40.5255,20,[41.903866],41.903866,,52,22,42.1447,42.1447
rand,CoMD,3,1024,80,38.8125,20,[40.33633],40.33633,,52,22,42.1447,42.1447
rand,CoMD,4,1024,80,40.1978,20,[39.886414],39.886414,,52,22,42.1447,42.1447
rand,CoMD,5,1024,80,38.9258,20,[39.163807],39.163807,,52,22,42.1447,42.1447
rand,CoMD,1,1024,115,42.4337,20,[44.084454],44.084454,,52,22,42.1447,42.1447
rand,CoMD,2,1024,115,39.9313,20,[43.44974],43.44974,,52,22,42.1447,42.1447
rand,CoMD,3,1024,115,38.8801,20,[39.829155],39.829155,,52,22,42.1447,42.1447
rand,CoMD,4,1024,115,37.8426,20,[40.262966],40.262966,,52,22,42.1447,42.1447
rand,CoMD,5,1024,115,38.0604,20,[38.52577],38.52577,,52,22,42.1447,42.1447
rand,CoMD,1,1024,64,53.9275,24,[56.561485],56.561485,,43,22,42.1447,42.1447
rand,CoMD,2,1024,64,52.4502,24,[56.1204],56.1204,,43,22,42.1447,42.1447
rand,CoMD,3,1024,64,50.2918,24,[52.81887],52.81887,,43,22,42.1447,42.1447
rand,CoMD,4,1024,64,49.526,24,[49.720715],49.720715,,43,22,42.1447,42.1447
rand,CoMD,5,1024,64,49.5521,24,[48.05583],48.05583,,43,22,42.1447,42.1447
rand,CoMD,1,1024,80,46.4352,24,[52.559383],52.559383,,43,22,42.1447,42.1447
rand,CoMD,2,1024,80,45.1927,24,[48.359997],48.359997,,43,22,42.1447,42.1447
rand,CoMD,3,1024,80,44.6231,24,[46.67939],46.67939,,43,22,42.1447,42.1447
rand,CoMD,4,1024,80,41.8997,24,[44.86175],44.86175,,43,22,42.1447,42.1447
rand,CoMD,5,1024,80,42.3303,24,[44.19556],44.19556,,43,22,42.1447,42.1447
rand,CoMD,1,1024,115,43.2905,24,[43.37729],43.37729,,43,22,42.1447,42.1447
rand,CoMD,2,1024,115,42.2872,24,[39.737442],39.737442,,43,22,42.1447,42.1447
rand,CoMD,3,1024,115,41.4293,24,[40.204],40.204,,43,22,42.1447,42.1447
rand,CoMD,4,1024,115,40.6688,24,[40.52332],40.52332,,43,22,42.1447,42.1447
rand,CoMD,5,1024,115,38.8044,24,[39.27317],39.27317,,43,22,42.1447,42.1447
spr,CoMD,1,2048,64,39.1439,16,[39.50703],39.50703,,128,22,42.1447,42.1447
rand,CoMD,1,2048,64,40.5884,16,[44.964714],44.964714,,128,22,42.1447,42.1447
spr,CoMD,2,2048,64,38.491,16,[40.497276],40.497276,,128,22,42.1447,42.1447
rand,CoMD,2,2048,64,39.2194,16,[40.83247],40.83247,,128,22,42.1447,42.1447
spr,CoMD,3,2048,64,37.5554,16,[36.01831],36.01831,,128,22,39.1388,39.1388
rand,CoMD,3,2048,64,40.017,16,[39.59633],39.59633,,128,22,42.1447,42.1447
spr,CoMD,4,2048,64,38.5003,16,[36.553986],36.553986,,128,22,40.1533,40.1533
rand,CoMD,4,2048,64,37.9789,16,[38.61061],38.61061,,128,22,42.1447,42.1447
spr,CoMD,5,2048,64,38.6449,16,[38.092255],38.092255,,128,22,40.1533,40.1533
rand,CoMD,5,2048,64,39.0641,16,[38.16699],38.16699,,128,22,40.1533,40.1533
spr,CoMD,1,2048,80,37.4814,16,[35.483116],35.483116,,128,22,38.1979,38.1979
rand,CoMD,1,2048,80,38.3383,16,[40.043304],40.043304,,128,22,42.1447,42.1447
spr,CoMD,2,2048,80,36.7086,16,[40.07185],40.07185,,128,22,42.1447,42.1447
rand,CoMD,2,2048,80,36.4955,16,[38.055714],38.055714,,128,22,40.1533,40.1533
spr,CoMD,3,2048,80,35.4763,16,[37.2798],37.2798,,128,22,40.1533,40.1533
rand,CoMD,3,2048,80,36.2171,16,[38.483036],38.483036,,128,22,42.1447,42.1447
spr,CoMD,4,2048,80,35.1037,16,[38.12248],38.12248,,128,22,40.1533,40.1533
rand,CoMD,4,2048,80,37.2124,16,[35.314228],35.314228,,128,22,38.1979,38.1979
spr,CoMD,5,2048,80,36.238,16,[35.695686],35.695686,,128,22,39.1388,39.1388
rand,CoMD,5,2048,80,36.9616,16,[37.317627],37.317627,,128,22,40.1533,40.1533
spr,CoMD,1,2048,115,38.9456,16,[41.202877],41.202877,,128,22,42.1447,42.1447
rand,CoMD,1,2048,115,38.724,16,[43.789722],43.789722,,128,22,42.1447,42.1447
spr,CoMD,2,2048,115,36.3516,16,[37.380344],37.380344,,128,22,40.1533,40.1533
rand,CoMD,2,2048,115,37.5024,16,[41.656136],41.656136,,128,22,42.1447,42.1447
spr,CoMD,3,2048,115,37.4595,16,[33.40892],33.40892,,128,26,36.0056,36.0056
rand,CoMD,3,2048,115,35.2575,16,[37.991123],37.991123,,128,22,40.1533,40.1533
spr,CoMD,4,2048,115,35.8689,16,[35.013073],35.013073,,128,22,38.1979,38.1979
rand,CoMD,4,2048,115,35.0739,16,[38.24105],38.24105,,128,22,40.1533,40.1533
spr,CoMD,5,2048,115,36.0545,16,[38.620144],38.620144,,128,22,42.1447,42.1447
rand,CoMD,5,2048,115,34.8114,16,[38.6194],38.6194,,128,22,42.1447,42.1447
spr,CoMD,1,2048,64,46.5589,20,[47.585545],47.585545,,103,22,42.1447,42.1447
rand,CoMD,1,2048,64,47.375,20,[49.660816],49.660816,,103,22,42.1447,42.1447
spr,CoMD,2,2048,64,44.4378,20,[52.336857],52.336857,,103,22,42.1447,42.1447
rand,CoMD,2,2048,64,46.9223,20,[42.52262],42.52262,,103,22,42.1447,42.1447
spr,CoMD,3,2048,64,43.8443,20,[48.315277],48.315277,,103,22,42.1447,42.1447
rand,CoMD,3,2048,64,44.9305,20,[42.234825],42.234825,,103,22,42.1447,42.1447
spr,CoMD,4,2048,64,44.6764,20,[45.830563],45.830563,,103,22,42.1447,42.1447
rand,CoMD,4,2048,64,43.7321,20,[45.309715],45.309715,,103,22,42.1447,42.1447
spr,CoMD,5,2048,64,43.965,20,[41.480305],41.480305,,103,22,42.1447,42.1447
rand,CoMD,5,2048,64,44.5437,20,[46.074234],46.074234,,103,22,42.1447,42.1447
spr,CoMD,1,2048,80,40.4719,20,[46.966927],46.966927,,103,22,42.1447,42.1447
rand,CoMD,1,2048,80,42.6215,20,[46.71725],46.71725,,103,22,42.1447,42.1447
spr,CoMD,2,2048,80,40.2416,20,[44.84468],44.84468,,103,22,42.1447,42.1447
rand,CoMD,2,2048,80,41.1283,20,[44.231613],44.231613,,103,22,42.1447,42.1447
spr,CoMD,3,2048,80,39.2577,20,[40.51011],40.51011,,103,22,42.1447,42.1447
rand,CoMD,3,2048,80,40.307,20,[41.469234],41.469234,,103,22,42.1447,42.1447
spr,CoMD,4,2048,80,40.3566,20,[41.79189],41.79189,,103,22,42.1447,42.1447
spr,CoMD,5,2048,80,40.187,20,[40.364834],40.364834,,103,22,42.1447,42.1447
rand,CoMD,5,2048,80,40.6015,20,[42.501457],42.501457,,103,22,42.1447,42.1447
spr,CoMD,1,2048,115,42.4383,20,[41.66752],41.66752,,103,22,42.1447,42.1447
rand,CoMD,1,2048,115,42.0331,20,[43.4717],43.4717,,103,22,42.1447,42.1447
spr,CoMD,2,2048,115,39.5815,20,[44.3346],44.3346,,103,22,42.1447,42.1447
rand,CoMD,2,2048,115,41.782,20,[43.75998],43.75998,,103,22,42.1447,42.1447
spr,CoMD,3,2048,115,38.7363,20,[33.497543],33.497543,,103,26,36.0056,36.0056
rand,CoMD,3,2048,115,40.707,20,[38.88451],38.88451,,103,22,42.1447,42.1447
spr,CoMD,4,2048,115,38.8765,20,[36.56632],36.56632,,103,22,40.1533,40.1533
rand,CoMD,4,2048,115,38.9586,20,[38.220444],38.220444,,103,22,40.1533,40.1533
spr,CoMD,5,2048,115,38.3115,20,[36.56654],36.56654,,103,22,40.1533,40.1533
rand,CoMD,5,2048,115,38.9924,20,[38.51147],38.51147,,103,22,42.1447,42.1447
spr,CoMD,1,2048,64,51.0753,24,[55.353714],55.353714,,86,22,42.1447,42.1447
rand,CoMD,1,2048,64,52.7451,24,[56.149853],56.149853,,86,22,42.1447,42.1447
spr,CoMD,2,2048,64,51.1077,24,[53.419662],53.419662,,86,22,42.1447,42.1447
rand,CoMD,2,2048,64,52.4962,24,[55.05247],55.05247,,86,22,42.1447,42.1447
spr,CoMD,3,2048,64,49.5452,24,[52.037567],52.037567,,86,22,42.1447,42.1447
rand,CoMD,3,2048,64,50.8022,24,[50.311337],50.311337,,86,22,42.1447,42.1447
spr,CoMD,4,2048,64,49.8279,24,[50.919853],50.919853,,86,22,42.1447,42.1447
rand,CoMD,4,2048,64,48.8213,24,[49.218296],49.218296,,86,22,42.1447,42.1447
spr,CoMD,5,2048,64,48.5808,24,[47.69586],47.69586,,86,22,42.1447,42.1447
rand,CoMD,5,2048,64,49.3487,24,[50.533348],50.533348,,86,22,42.1447,42.1447
spr,CoMD,1,2048,80,44.0644,24,[49.504337],49.504337,,86,22,42.1447,42.1447
rand,CoMD,1,2048,80,46.6303,24,[50.847332],50.847332,,86,22,42.1447,42.1447
spr,CoMD,2,2048,80,43.3464,24,[51.306774],51.306774,,86,22,42.1447,42.1447
rand,CoMD,2,2048,80,44.7024,24,[48.301357],48.301357,,86,22,42.1447,42.1447
spr,CoMD,3,2048,80,42.2666,24,[50.433426],50.433426,,86,22,42.1447,42.1447
rand,CoMD,3,2048,80,43.9204,24,[44.87473],44.87473,,86,22,42.1447,42.1447
spr,CoMD,4,2048,80,41.8031,24,[48.409348],48.409348,,86,22,42.1447,42.1447
rand,CoMD,4,2048,80,42.9464,24,[45.123905],45.123905,,86,22,42.1447,42.1447
spr,CoMD,5,2048,80,41.7527,24,[46.44909],46.44909,,86,22,42.1447,42.1447
rand,CoMD,5,2048,80,41.9113,24,[43.55422],43.55422,,86,22,42.1447,42.1447
spr,CoMD,1,2048,115,42.8109,24,[53.017597],53.017597,,86,22,42.1447,42.1447
rand,CoMD,1,2048,115,43.7456,24,[44.67482],44.67482,,86,22,42.1447,42.1447
spr,CoMD,2,2048,115,42.3904,24,[47.66788],47.66788,,86,22,42.1447,42.1447
rand,CoMD,2,2048,115,42.9753,24,[42.30386],42.30386,,86,22,42.1447,42.1447
spr,CoMD,3,2048,115,40.5533,24,[41.77051],41.77051,,86,22,42.1447,42.1447
rand,CoMD,3,2048,115,40.7913,24,[42.219124],42.219124,,86,22,42.1447,42.1447
spr,CoMD,4,2048,115,40.39,24,[43.893723],43.893723,,86,22,42.1447,42.1447
rand,CoMD,4,2048,115,39.8476,24,[43.62404],43.62404,,86,22,42.1447,42.1447
spr,CoMD,5,2048,115,39.5416,24,[44.21994],44.21994,,86,22,42.1447,42.1447
rand,CoMD,5,2048,115,39.7374,24,[40.52397],40.52397,,86,22,42.1447,42.1447
pak,CoMD,1,2048,64,41.7099,16,[42.88891],42.88891,,128,22,42.1447,42.1447
pak,CoMD,2,2048,64,40.9394,16,[41.53148],41.53148,,128,22,42.1447,42.1447
pak,CoMD,3,2048,64,41.1958,16,[39.51659],39.51659,,128,22,42.1447,42.1447
pak,CoMD,4,2048,64,40.7279,16,[36.651352],36.651352,,128,22,40.1533,40.1533
pak,CoMD,5,2048,64,41.7516,16,[30.865341],30.865341,,128,32,33.9109,33.9109
pak,CoMD,1,2048,80,38.9581,16,[36.951633],36.951633,,128,22,40.1533,40.1533
pak,CoMD,2,2048,80,37.7471,16,[36.263126],36.263126,,128,22,39.1388,39.1388
pak,CoMD,3,2048,80,39.9433,16,[34.88658],34.88658,,128,22,38.1979,38.1979
pak,CoMD,4,2048,80,38.4931,16,[33.318268],33.318268,,128,26,36.0056,36.0056
pak,CoMD,5,2048,80,38.3937,16,[31.951082],31.951082,,128,32,33.9109,33.9109
pak,CoMD,1,2048,115,37.19,16,[41.308075],41.308075,,128,22,42.1447,42.1447
pak,CoMD,2,2048,115,38.0957,16,[40.42865],40.42865,,128,22,42.1447,42.1447
pak,CoMD,3,2048,115,38.8678,16,[42.406403],42.406403,,128,22,42.1447,42.1447
pak,CoMD,4,2048,115,39.8723,16,[44.044273],44.044273,,128,22,42.1447,42.1447
pak,CoMD,5,2048,115,38.8318,16,[42.00567],42.00567,,128,22,42.1447,42.1447
pak,CoMD,1,2048,64,47.5113,20,[51.810307],51.810307,,103,22,42.1447,42.1447
pak,CoMD,2,2048,64,46.438,20,[46.98805],46.98805,,103,22,42.1447,42.1447
pak,CoMD,3,2048,64,47.4087,20,[44.098095],44.098095,,103,22,42.1447,42.1447
pak,CoMD,4,2048,64,47.0473,20,[41.144764],41.144764,,103,22,42.1447,42.1447
pak,CoMD,5,2048,64,46.8363,20,[43.090054],43.090054,,103,22,42.1447,42.1447
pak,CoMD,1,2048,80,42.638,20,[46.489483],46.489483,,103,22,42.1447,42.1447
pak,CoMD,2,2048,80,41.232,20,[42.655113],42.655113,,103,22,42.1447,42.1447
pak,CoMD,3,2048,80,40.5848,20,[41.556946],41.556946,,103,22,42.1447,42.1447
pak,CoMD,4,2048,80,39.8476,20,[41.413754],41.413754,,103,22,42.1447,42.1447
pak,CoMD,5,2048,80,40.5907,20,[41.900322],41.900322,,103,22,42.1447,42.1447
pak,CoMD,1,2048,115,40.7372,20,[38.375797],38.375797,,103,22,42.1447,42.1447
pak,CoMD,2,2048,115,41.2628,20,[41.203648],41.203648,,103,22,42.1447,42.1447
pak,CoMD,3,2048,115,40.1823,20,[38.71574],38.71574,,103,22,42.1447,42.1447
pak,CoMD,4,2048,115,39.5353,20,[37.539654],37.539654,,103,22,40.1533,40.1533
pak,CoMD,5,2048,115,39.6914,20,[37.82877],37.82877,,103,22,40.1533,40.1533
pak,CoMD,1,2048,64,53.0328,24,[52.686893],52.686893,,86,22,42.1447,42.1447
pak,CoMD,2,2048,64,52.0963,24,[52.84949],52.84949,,86,22,42.1447,42.1447
pak,CoMD,3,2048,64,51.6919,24,[49.34592],49.34592,,86,22,42.1447,42.1447
pak,CoMD,4,2048,64,51.1507,24,[47.021683],47.021683,,86,22,42.1447,42.1447
pak,CoMD,5,2048,64,50.3127,24,[46.570366],46.570366,,86,22,42.1447,42.1447
pak,CoMD,1,2048,80,44.8226,24,[41.55937],41.55937,,86,22,42.1447,42.1447
pak,CoMD,2,2048,80,45.3754,24,[46.48021],46.48021,,86,22,42.1447,42.1447
pak,CoMD,3,2048,80,43.2538,24,[43.93288],43.93288,,86,22,42.1447,42.1447
pak,CoMD,4,2048,80,43.3305,24,[39.67964],39.67964,,86,22,42.1447,42.1447
pak,CoMD,5,2048,80,43.621,24,[41.59211],41.59211,,86,22,42.1447,42.1447
pak,CoMD,1,2048,115,42.544,24,[43.72042],43.72042,,86,22,42.1447,42.1447
pak,CoMD,2,2048,115,41.1025,24,[41.87165],41.87165,,86,22,42.1447,42.1447
pak,CoMD,3,2048,115,40.8737,24,[42.130238],42.130238,,86,22,42.1447,42.1447
pak,CoMD,4,2048,115,39.7504,24,[41.862843],41.862843,,86,22,42.1447,42.1447
pak,CoMD,5,2048,115,40.8223,24,[42.177162],42.177162,,86,22,42.1447,42.1447
spr,CoMD,1,4096,64,53.3861,24,[52.898937],52.898937,,171,22,42.1447,42.1447
spr,CoMD,2,4096,64,51.9343,24,[52.231056],52.231056,,171,22,42.1447,42.1447
spr,CoMD,3,4096,64,49.9514,24,[46.825283],46.825283,,171,22,42.1447,42.1447
spr,CoMD,4,4096,64,51.5202,24,[44.1904],44.1904,,171,22,42.1447,42.1447
spr,CoMD,5,4096,64,50.1449,24,[47.964123],47.964123,,171,22,42.1447,42.1447
spr,CoMD,1,4096,80,43.5086,24,[48.215412],48.215412,,171,22,42.1447,42.1447
spr,CoMD,2,4096,80,42.9284,24,[44.85836],44.85836,,171,22,42.1447,42.1447
spr,CoMD,3,4096,80,43.0374,24,[38.866917],38.866917,,171,22,42.1447,42.1447
spr,CoMD,4,4096,80,42.949,24,[42.42394],42.42394,,171,22,42.1447,42.1447
spr,CoMD,5,4096,80,42.6373,24,[46.655613],46.655613,,171,22,42.1447,42.1447
spr,CoMD,1,4096,115,41.5466,24,[43.364548],43.364548,,171,22,42.1447,42.1447
spr,CoMD,2,4096,115,41.8704,24,[43.34377],43.34377,,171,22,42.1447,42.1447
spr,CoMD,3,4096,115,40.271,24,[41.262024],41.262024,,171,22,42.1447,42.1447
spr,CoMD,4,4096,115,40.3945,24,[40.208008],40.208008,,171,22,42.1447,42.1447
spr,CoMD,5,4096,115,40.1542,24,[39.07595],39.07595,,171,22,42.1447,42.1447
rand,CoMD,1,4096,64,53.7733,24,[53.948887],53.948887,,171,22,42.1447,42.1447
rand,CoMD,2,4096,64,53.2943,24,[52.917053],52.917053,,171,22,42.1447,42.1447
rand,CoMD,3,4096,64,50.9117,24,[49.036026],49.036026,,171,22,42.1447,42.1447
rand,CoMD,4,4096,64,50.8083,24,[49.36952],49.36952,,171,22,42.1447,42.1447
rand,CoMD,5,4096,64,51.2533,24,[54.550774],54.550774,,171,22,42.1447,42.1447
rand,CoMD,1,4096,80,47.0717,24,[51.942],51.942,,171,22,42.1447,42.1447
rand,CoMD,2,4096,80,44.7369,24,[50.096104],50.096104,,171,22,42.1447,42.1447
rand,CoMD,3,4096,80,43.7992,24,[47.689552],47.689552,,171,22,42.1447,42.1447
rand,CoMD,4,4096,80,43.5718,24,[50.05348],50.05348,,171,22,42.1447,42.1447
rand,CoMD,5,4096,80,43.7844,24,[52.466667],52.466667,,171,22,42.1447,42.1447
rand,CoMD,1,4096,115,43.1496,24,[44.875477],44.875477,,171,22,42.1447,42.1447
rand,CoMD,2,4096,115,41.9693,24,[43.967434],43.967434,,171,22,42.1447,42.1447
rand,CoMD,3,4096,115,41.2716,24,[43.72669],43.72669,,171,22,42.1447,42.1447
rand,CoMD,4,4096,115,40.1849,24,[41.775623],41.775623,,171,22,42.1447,42.1447
rand,CoMD,5,4096,115,40.5063,24,[41.133026],41.133026,,171,22,42.1447,42.1447
pak,CoMD,1,4096,64,54.4034,24,[49.97368],49.97368,,171,22,42.1447,42.1447
pak,CoMD,2,4096,64,52.7167,24,[48.984318],48.984318,,171,22,42.1447,42.1447
pak,CoMD,3,4096,64,51.5611,24,[48.41809],48.41809,,171,22,42.1447,42.1447
pak,CoMD,4,4096,64,52.0969,24,[50.451603],50.451603,,171,22,42.1447,42.1447
pak,CoMD,5,4096,64,51.7525,24,[48.66464],48.66464,,171,22,42.1447,42.1447
pak,CoMD,1,4096,80,46.5075,24,[48.294716],48.294716,,171,22,42.1447,42.1447
pak,CoMD,2,4096,80,45.4208,24,[46.665977],46.665977,,171,22,42.1447,42.1447
pak,CoMD,3,4096,80,43.9699,24,[45.114777],45.114777,,171,22,42.1447,42.1447
pak,CoMD,4,4096,80,44.1151,24,[45.189434],45.189434,,171,22,42.1447,42.1447
pak,CoMD,5,4096,80,44.3072,24,[45.816566],45.816566,,171,22,42.1447,42.1447
pak,CoMD,1,4096,115,42.4216,24,[44.63283],44.63283,,171,22,42.1447,42.1447
pak,CoMD,2,4096,115,42.0062,24,[44.88047],44.88047,,171,22,42.1447,42.1447
pak,CoMD,3,4096,115,41.1639,24,[46.86753],46.86753,,171,22,42.1447,42.1447
pak,CoMD,4,4096,115,41.1271,24,[43.30933],43.30933,,171,22,42.1447,42.1447
pak,CoMD,5,4096,115,40.4947,24,[39.109848],39.109848,,171,22,42.1447,42.1447
rand,CoMD,1,4096,64,53.0326,24,[53.948887],53.948887,,171,22,42.1447,42.1447
rand,CoMD,2,4096,64,52.4224,24,[52.917053],52.917053,,171,22,42.1447,42.1447
rand,CoMD,3,4096,64,53.3235,24,[49.036026],49.036026,,171,22,42.1447,42.1447
rand,CoMD,4,4096,64,52.244,24,[49.36952],49.36952,,171,22,42.1447,42.1447
rand,CoMD,5,4096,64,51.0051,24,[54.550774],54.550774,,171,22,42.1447,42.1447
rand,CoMD,1,4096,80,45.395,24,[51.942],51.942,,171,22,42.1447,42.1447
rand,CoMD,2,4096,80,44.6929,24,[50.096104],50.096104,,171,22,42.1447,42.1447
rand,CoMD,3,4096,80,43.9619,24,[47.689552],47.689552,,171,22,42.1447,42.1447
rand,CoMD,4,4096,80,44.1497,24,[50.05348],50.05348,,171,22,42.1447,42.1447
rand,CoMD,5,4096,80,44.06,24,[52.466667],52.466667,,171,22,42.1447,42.1447
rand,CoMD,1,4096,115,42.8223,24,[44.875477],44.875477,,171,22,42.1447,42.1447
rand,CoMD,2,4096,115,42.287,24,[43.967434],43.967434,,171,22,42.1447,42.1447
rand,CoMD,3,4096,115,41.2657,24,[43.72669],43.72669,,171,22,42.1447,42.1447
rand,CoMD,4,4096,115,41.039,24,[41.775623],41.775623,,171,22,42.1447,42.1447
rand,CoMD,5,4096,115,40.2221,24,[41.133026],41.133026,,171,22,42.1447,42.1447
spr,lu,1,512,64,74.61,16,[65.55779],65.55779,,32,22,70.12,70.12
pak,lu,1,512,64,65.83,16,[44.838474],44.838474,,32,32,65.83,65.83
rand,lu,1,512,64,75.79,16,[57.789772],57.789772,,32,32,75.79,75.79
spr,lu,2,512,64,68.52,16,[63.536263],63.536263,,32,22,69.86,69.86
pak,lu,2,512,64,66.41,16,[52.156544],52.156544,,32,32,66.41,66.41
rand,lu,2,512,64,68.91,16,[61.48215],61.48215,,32,26,67.5,67.5
spr,lu,3,512,64,66.48,16,[67.32364],67.32364,,32,22,70.12,70.12
pak,lu,3,512,64,66.01,16,[58.89261],58.89261,,32,32,66.01,66.01
rand,lu,3,512,64,66.75,16,[59.05909],59.05909,,32,32,66.75,66.75
spr,lu,4,512,64,66.46,16,[61.213467],61.213467,,32,26,65.73,65.73
pak,lu,4,512,64,65.61,16,[61.012188],61.012188,,32,26,65.73,65.73
rand,lu,4,512,64,66.66,16,[64.13304],64.13304,,32,22,70.12,70.12
spr,lu,5,512,64,66.49,16,[51.624557],51.624557,,32,32,66.49,66.49
pak,lu,5,512,64,65.39,16,[56.505844],56.505844,,32,32,65.39,65.39
rand,lu,5,512,64,66.96,16,[57.928337],57.928337,,32,32,66.96,66.96
spr,lu,1,512,80,68.46,16,[56.057724],56.057724,,32,32,68.46,68.46
pak,lu,1,512,80,60.31,16,[42.900234],42.900234,,32,32,60.31,60.31
rand,lu,1,512,80,69.99,16,[63.91339],63.91339,,32,22,70.12,70.12
spr,lu,2,512,80,61.81,16,[55.874165],55.874165,,32,32,61.81,61.81
pak,lu,2,512,80,60.24,16,[52.515553],52.515553,,32,32,60.24,60.24
rand,lu,2,512,80,62.68,16,[60.7187],60.7187,,32,26,65.73,65.73
spr,lu,3,512,80,60.66,16,[54.908173],54.908173,,32,32,60.66,60.66
pak,lu,3,512,80,59.95,16,[54.905697],54.905697,,32,32,59.95,59.95
rand,lu,3,512,80,60.51,16,[55.257317],55.257317,,32,32,60.51,60.51
spr,lu,4,512,80,59.59,16,[53.82826],53.82826,,32,32,59.59,59.59
pak,lu,4,512,80,60.38,16,[57.225864],57.225864,,32,32,60.38,60.38
rand,lu,4,512,80,60.27,16,[59.22196],59.22196,,32,26,65.11,65.11
spr,lu,5,512,80,59.94,16,[49.15305],49.15305,,32,32,59.94,59.94
pak,lu,5,512,80,60.14,16,[50.650967],50.650967,,32,32,60.14,60.14
rand,lu,5,512,80,59.89,16,[54.61925],54.61925,,32,32,59.89,59.89
pak,lu,1,512,115,60.08,16,[56.175533],56.175533,,32,32,60.08,60.08
rand,lu,1,512,115,70.0,16,[58.29666],58.29666,,32,32,70.0,70.0
spr,lu,2,512,115,60.95,16,[54.991806],54.991806,,32,32,60.95,60.95
pak,lu,2,512,115,60.95,16,[59.85096],59.85096,,32,26,65.73,65.73
rand,lu,2,512,115,61.02,16,[62.811047],62.811047,,32,22,69.0,69.0
spr,lu,3,512,115,59.72,16,[57.207855],57.207855,,32,32,59.72,59.72
