trial_number,value,state,duration,lr,batch_size,layer1_size,layer2_size,layer3_size,w_dx,w_dz
686,0.0047415978997915435,COMPLETE,0:00:21.828351,0.003196930127339163,16,105,92,23,0.1334578290215977,0.27331666271142807
687,0.004933907707862084,COMPLETE,0:00:22.097979,0.0033528886092092708,16,20,90,22,0.1608555620086847,0.28782879945504886
688,1.3197063209334212,PRUNED,0:00:00.695008,0.0010947505098058592,17,50,90,20,0.15331470893195862,1.4062690898154704
689,1.0821882813285304,PRUNED,0:00:00.783265,0.003516788431820436,16,100,109,23,0.2917912061934451,0.2815261811813814
690,2.2229010519742602,PRUNED,0:00:01.196681,3.13935105303747e-05,9,67,100,31,0.21741900035752626,0.48334776697834053
691,0.004579809905423502,COMPLETE,0:00:15.115541,0.0054394642294818985,25,38,96,23,0.1347576289992001,0.4315552037718297
692,1.0033347119194593,PRUNED,0:00:00.575611,0.005697327686548344,23,43,96,127,0.26688440193322394,0.7577647758914389
693,1.5808187908770746,PRUNED,0:00:00.900264,0.001640313588632332,13,52,92,23,0.7302062170651356,0.4360731011604707
694,0.4064055177283834,PRUNED,0:00:02.652857,0.004416538135754167,8,47,84,31,0.14886601895300114,0.7323802750983147
695,1.2146862389579896,PRUNED,0:00:00.477167,0.004434440118122552,32,46,85,31,0.19754192697971917,0.6427192215182046
696,1.2202635710247052,PRUNED,0:00:00.676641,0.0022800613174079284,19,57,87,28,0.24657378625861343,1.5356459960358622
697,1.1137878201379066,PRUNED,0:00:01.002057,0.0017237204735620513,13,81,105,27,0.17846204641270133,0.7274838225977005
698,1.09219401084418,PRUNED,0:00:01.323046,0.0007505942711477425,9,37,90,20,0.1373503335331191,0.4940370200270782
699,1.5033569299387481,PRUNED,0:00:00.871423,0.0005682314432155608,14,105,90,160,0.2186208693729888,0.5013705081833141
700,0.41466766812520633,PRUNED,0:00:04.955305,0.0023367972584259736,4,60,97,20,0.2851603198369909,0.8916288482922766
701,1.5137387180970574,PRUNED,0:00:00.674538,0.0012443272993784523,20,60,98,23,0.2965307154710395,1.4516537751495033
702,0.35281631784883105,PRUNED,0:00:04.134022,0.002350625681406491,8,50,102,20,0.2521101903829266,0.8910091906251507
703,0.004182985537885035,COMPLETE,0:01:14.395921,0.0023587484222856495,4,50,102,33,0.24575253869952704,0.8143568224267969
704,0.42444670244588867,PRUNED,0:00:02.585257,0.002398942848232154,8,42,66,153,0.24897489604672415,0.8232759307659416
705,0.3330733671020239,PRUNED,0:00:10.471287,0.001459765583429396,4,41,94,33,0.19944269735480105,0.8281397737443985
706,1.8253293967681374,PRUNED,0:00:00.957642,0.0015211885014436057,12,43,66,28,0.9756337762222075,0.8207918542783758
707,1.122530672643912,PRUNED,0:00:02.573093,0.0014716103984017141,4,43,74,33,0.6330513936177782,0.8503205862902551
708,0.31624042316667944,PRUNED,0:00:12.454678,0.001890050204904172,4,72,94,32,0.20594828322385747,0.7729073612751944
709,0.37359863595582055,PRUNED,0:00:07.154644,0.0018677795183414103,4,71,76,34,0.2019202886321686,0.7636775212239402
710,1.021884396214757,PRUNED,0:00:00.911865,0.001941022028079781,13,55,94,26,0.20092010498067775,0.35223522024082565
711,0.004495227829337448,COMPLETE,0:01:13.988992,0.0017943644291239843,4,70,100,27,0.18510358351810327,0.3213296081425438
712,0.40529383347946624,PRUNED,0:00:05.059448,0.0018028315719042852,4,67,100,30,0.3235587172042712,0.37414053278209985
713,0.004682763153610565,COMPLETE,0:01:16.611589,0.0009490149741788462,4,32,105,28,0.12390220419564954,0.2983191612604524
714,1.018006617138346,PRUNED,0:00:01.150205,0.0009652127209202782,9,63,105,27,0.129483255789283,0.329365743180313
715,1.0810333643530208,PRUNED,0:00:01.087794,0.001029531758645424,11,64,103,27,0.12891146650809612,0.4016472074433103
716,1.1001522803475499,PRUNED,0:00:00.913164,0.001243771110196226,12,49,100,29,0.1631644905657489,0.32746492926299003
717,1.4061110413843585,PRUNED,0:00:00.341860,0.0021111986284211588,48,68,109,25,0.10023603803183141,0.3157483634369549
718,1.0872858999554156,PRUNED,0:00:00.666995,0.0022189305249766373,20,68,109,37,0.10163811449859536,0.29572090721225636
719,1.235028724377404,PRUNED,0:00:00.625024,0.0017839004361206823,20,46,97,31,0.17135111824156088,0.37326518165473366
720,0.8973150839689772,PRUNED,0:00:01.527185,0.0017222055272432812,8,47,97,30,0.23488564604839107,0.3609024880633833
721,0.3314564623109564,PRUNED,0:00:05.024737,0.0026091978483425704,8,53,101,25,0.23035164983159975,0.36093520214853286
722,1.0009270302261677,PRUNED,0:00:01.239745,0.002652014405467235,9,53,99,25,0.25206307572957015,1.35318015156943
723,1.1503965864428367,PRUNED,0:00:00.830214,0.0027283301671870383,15,33,100,25,0.3418647406260171,0.2248017579225352
724,1.983942308718952,PRUNED,0:00:01.301397,0.001282507349898836,9,53,105,42,1.2377946810363654,0.39529149419632004
725,2.015776163323549,PRUNED,0:00:00.753148,0.0014363486174559402,16,51,81,41,0.9278504607735774,0.45784289872068795
726,2.007682195731572,PRUNED,0:00:00.186917,0.0024615607303248785,219,116,102,28,0.17549106434620876,0.2500910199907113
727,0.40342403312450437,PRUNED,0:00:01.997707,0.003928698654503314,11,57,105,23,0.30454777065777844,0.4226400244958709
728,1.3884180179744396,PRUNED,0:00:00.512960,0.0021309312775733644,28,38,87,23,0.2798548709048963,0.3018431982356021
729,1.5192421643357528,PRUNED,0:00:00.272509,0.00376661459524711,78,61,93,20,0.1717405812749458,0.420773472893121
730,3.3455378115177155,PRUNED,0:00:00.956325,0.00040175412494051116,13,57,71,35,1.4796892455710604,0.5081123060875754
731,1.1616661951207279,PRUNED,0:00:00.880697,0.0015857191366590087,13,58,78,56,0.2990923808715752,0.47177681994757265
732,1.1868395329003707,PRUNED,0:00:00.750203,0.0015611909318836044,16,97,72,37,0.13987510453296487,0.4773942350070774
733,1.2776507164593096,PRUNED,0:00:00.600562,0.0015963903513105553,22,45,84,27,0.1526472926705923,0.4651755208503824
734,1.0350244314381571,PRUNED,0:00:00.706987,0.003047129857498513,18,66,78,29,0.22284805040697353,0.3192861611306837
735,0.22364702661158503,PRUNED,0:00:57.060807,0.0031483276981297153,4,31,96,30,0.2278189422103125,0.3417054458946991
736,0.41819725637594374,PRUNED,0:00:04.939471,0.003092551976267017,4,30,96,30,0.23186258181515623,0.3384105172535525
737,0.31603918315066015,PRUNED,0:00:13.114881,0.0028991751030189427,4,49,96,115,0.19994763182901387,0.7878376743135593
738,0.26878143716276737,PRUNED,0:00:25.212325,0.002977068768530753,4,49,95,123,0.18823333359770844,0.8090531241884761
739,0.29435428222905285,PRUNED,0:00:09.266558,0.0037610162992738946,8,49,97,124,0.19591100470263204,0.15177742242764874
740,0.25573721993086146,PRUNED,0:00:35.002643,0.003833963385191127,4,44,99,133,0.16919495743898466,0.7890319537439684
741,0.0042410153285623005,COMPLETE,0:01:17.658135,0.0023000311489766024,4,45,94,127,0.1716295878785569,0.7983018501474016
742,0.004999798549560683,COMPLETE,0:00:38.650138,0.002345844446340258,8,44,93,35,0.1740659986504336,0.8013512326194534
743,0.9394870581012345,PRUNED,0:00:01.422626,0.00215255316446271,8,45,100,130,0.24588192841570122,0.7536997296396917
744,1.6138502333475195,PRUNED,0:00:00.215404,0.004373199162567317,130,43,93,133,0.13580093796604767,0.5719215465374011
745,0.005473336451878428,COMPLETE,0:00:35.862064,0.002343020130644103,9,40,53,115,0.16539035556081527,0.7777486638908473
746,0.357235623871249,PRUNED,0:00:03.717407,0.0023747264580964546,9,39,88,125,0.21604489794631954,0.8627766785117121
747,0.3581831042180982,PRUNED,0:00:07.443812,0.0023089138995991037,4,51,92,33,0.26814904795641287,0.5154472056181549
748,0.41253942205959004,PRUNED,0:00:05.259095,0.0011947348916766538,4,51,102,32,0.2587850966647057,0.39426152153003197
749,0.42327122674317336,PRUNED,0:00:04.853217,0.0011142735840497706,4,50,103,33,0.2666900149406222,0.532024258386089
750,0.3634983892483428,PRUNED,0:00:07.527999,0.0020087830961061657,4,47,103,128,0.26940461554327777,0.38856310216420575
751,0.960290710734308,PRUNED,0:00:01.350052,0.0020169951927738435,9,47,91,121,0.26560787026523935,0.7458264585385778
752,0.9206057326113508,PRUNED,0:00:01.239408,0.0021100182864546243,9,48,92,118,0.2703217295294953,0.5109328920445187
753,0.004699294751627925,COMPLETE,0:00:30.004975,0.0024504881594099,12,52,88,135,0.12102022994764844,0.5411254539591777
754,0.004808469725703459,COMPLETE,0:00:28.180896,0.002565964963606826,12,41,98,129,0.12662964917655056,0.7705127150766375
755,0.004440023545820526,COMPLETE,0:00:28.015495,0.0025800486420695123,12,40,98,129,0.1222240962524167,0.8521070052163598
756,0.005017020250649103,COMPLETE,0:00:28.647516,0.002521097661858347,12,41,98,136,0.13127706314166987,0.38324195350929524
757,1.0225780909822249,PRUNED,0:00:01.104123,0.0013141076964069823,11,53,97,125,0.12846744402668098,0.7157944275383286
758,1.4983873730688764,PRUNED,0:00:00.929635,0.0006814113667575268,13,35,88,134,0.2152978467629801,0.9575889003239704
759,0.9197573957866744,PRUNED,0:00:00.908626,0.0026619445630202574,13,41,98,99,0.1007961994168008,0.4436032355740579
760,0.004806972077668057,COMPLETE,0:00:28.398889,0.00270129807222916,12,41,99,120,0.1284453301036056,0.2494035605156113
761,1.2135494437656904,PRUNED,0:00:00.935313,0.0008806959637717497,12,84,88,29,0.13947644844280718,0.8507259528729738
762,0.004362700518628905,COMPLETE,0:00:34.699207,0.004866068775044692,9,45,95,26,0.2059012060129303,0.25072435649013974
763,0.004773112020658898,COMPLETE,0:00:35.325923,0.002664118515133208,10,176,94,120,0.20604630970716326,0.6221430563893362
764,0.004333941494162726,COMPLETE,0:00:35.953501,0.004653449461202188,9,45,85,120,0.20577693530980687,0.6300936028149455
765,0.35029751796391007,PRUNED,0:00:03.811401,0.0047283456533613,8,45,83,25,0.20881547072315515,0.2555843311866747
766,0.00411427270262921,COMPLETE,0:00:39.330613,0.005043953676775219,8,46,94,26,0.2094885184069779,0.6289903735651248
767,1.008826708893132,PRUNED,0:00:01.282906,0.0015888456780562717,9,45,94,26,0.20599639454889357,0.7262065570236645
768,0.908741462196525,PRUNED,0:00:00.753334,0.00368828148856112,17,46,83,31,0.23470738079981468,0.26172476040537124
769,0.40212036759747183,PRUNED,0:00:02.758037,0.0054116575633812525,8,54,86,38,0.19321129292771666,0.6071219331514752
770,0.41440362566717565,PRUNED,0:00:02.580332,0.001743751690901291,8,49,93,36,0.17297524048233565,0.5743974168243867
771,0.9070795420532124,PRUNED,0:00:01.373803,0.028262486852144535,8,55,95,133,0.17012082721696198,0.8356732210417013
772,1.2371194851091052,PRUNED,0:00:00.752933,0.0014302931853905076,17,36,101,121,0.16313072158534328,0.8208493652834287
773,1.2947070308264483,PRUNED,0:00:00.785516,0.0014484478826728242,17,50,94,131,0.17265582614900807,0.8145254484384686
774,1.2879239125685258,PRUNED,0:00:00.775194,0.0014221295893812737,18,37,101,119,0.16901024969704095,0.8918661736071416
775,1.1628478636543524,PRUNED,0:00:00.779472,0.0013464247828220896,17,36,103,126,0.15882507809173477,0.7743377568338308
776,1.4356754603732949,PRUNED,0:00:00.786481,0.0012900162197436481,16,46,102,123,0.31653679219129305,0.7859251541782621
777,1.723230133836086,PRUNED,0:00:00.333204,0.0019366621195855145,57,44,102,125,0.23626858808964551,0.7688859719323422
778,0.8897704623347995,PRUNED,0:00:02.727641,0.0017970458149275117,4,44,89,127,0.3143671929888867,0.7799777891854295
779,1.815279651571203,PRUNED,0:00:00.332176,0.0018970248546526782,55,45,91,116,0.3045511369808852,0.7218055112616012
780,0.9039537690067099,PRUNED,0:00:01.394797,0.001922491544015228,8,43,90,127,0.23141418434537236,0.7374000153425647
781,0.0047059511252957875,COMPLETE,0:01:22.633406,0.001857741655939687,4,47,178,128,0.23134755933107945,0.7458620628663714
782,0.3530145890296873,PRUNED,0:00:07.433672,0.0019562367655298323,4,52,120,33,0.2381878404716169,0.7460236886367353
783,0.0051316128986117135,COMPLETE,0:01:18.740537,0.0031161227960697937,4,52,85,129,0.2013321099909836,0.8030647157653023
784,2.256661852281264,PRUNED,0:00:02.463497,1.046636320733073e-06,4,48,96,29,0.24424576584939242,0.14460974901934806
785,0.35276617862877413,PRUNED,0:00:04.093784,0.007562531148974629,8,89,96,27,0.2529654549979108,0.21258100181239345
786,0.45721441939694357,PRUNED,0:00:04.925820,0.011275134399131224,4,48,96,26,0.2793121528243486,0.23537884114892638
787,0.39807370749481935,PRUNED,0:00:02.551805,0.00775991483390164,8,48,97,23,0.2834167605204,1.1758015359212828
788,0.2469006750767852,PRUNED,0:00:36.136049,0.005056412582941655,4,42,96,26,0.20158562120901813,0.21679826770814378
789,0.40819109202074777,PRUNED,0:00:05.198377,0.006436953656810885,4,39,107,23,0.20044716458204692,0.2221781914968149
790,0.39708005665045865,PRUNED,0:00:01.782461,0.006383969007640508,14,39,107,20,0.22032862043394785,0.17345856340905258
791,1.0238009641567867,PRUNED,0:00:00.577770,0.005007952438762608,23,44,100,139,0.20951195246360924,0.1833667962268617
792,0.5338840338419069,PRUNED,0:00:01.576456,0.008927487036228674,14,42,93,31,0.1917038758110167,0.20456592871983492
793,0.4105152971282297,PRUNED,0:00:01.964417,0.003725549412231396,11,51,99,28,0.3493839863140008,0.807146673710303
794,0.3663154045213155,PRUNED,0:00:03.633928,0.003821871029519659,9,50,99,27,0.2414453890014588,0.8656703941951456
795,0.35952405162990175,PRUNED,0:00:03.872548,0.00506248810115438,8,27,94,23,0.26564479911708166,0.26678603635060844
796,1.0758370589662356,PRUNED,0:00:00.623516,0.004772381347300553,21,47,94,20,0.2750113685270965,0.7112314044686303
797,1.2790081671808127,PRUNED,0:00:00.903736,0.0010566093517662566,14,42,92,110,0.19369334223912604,0.8212151490400078
798,0.2206484300264141,PRUNED,0:00:33.786866,0.0032858695321329946,8,94,95,130,0.23698793982560803,0.27763759525848714
799,1.9956881766225778,PRUNED,0:00:00.221942,0.002801188452960697,118,46,97,104,0.30502203391226185,0.7614374972469686
800,0.8966917126325139,PRUNED,0:00:00.897634,0.0032337979392681616,13,101,104,32,0.15701175437079612,0.7129161816502172
801,0.4022966180041975,PRUNED,0:00:04.908785,0.003379358842772402,4,38,91,25,0.22345398474200606,0.6576424644285497
802,0.9249114846741712,PRUNED,0:00:00.634244,0.007602808116861957,20,52,85,32,0.1851549811655019,0.6745068888672282
803,0.9840527007810208,PRUNED,0:00:00.553029,0.00568822608198906,25,54,85,115,0.1580705378848293,0.637526878650508
804,0.9764211590875659,PRUNED,0:00:00.528600,0.005253384150804163,26,94,87,123,0.15738498296573,0.6618790889012282
805,0.005511079783081908,COMPLETE,0:00:20.940720,0.005524095663461212,17,48,81,122,0.19831286768403827,0.6330050442283697
806,1.3709505485556517,PRUNED,0:00:00.764218,0.006780361580977852,16,50,89,127,1.020232405950267,0.6285602039074502
807,1.334555445075558,PRUNED,0:00:00.904247,0.004290697854313403,13,46,81,117,0.8715083242373245,0.6316920392108692
808,2.205999499712235,PRUNED,0:00:00.690773,0.006429715971342737,19,47,178,130,1.6408795794544266,0.6714067289543306
809,0.33069407465063566,PRUNED,0:00:04.764094,0.003857398211918833,9,43,82,122,0.2139013990065663,0.9228552811623947
810,0.35280036304885076,PRUNED,0:00:04.005169,0.008019018062121755,8,44,88,121,0.23689650996841202,0.5993235385920186
811,0.415348654937165,PRUNED,0:00:02.673142,0.005202679428763538,8,23,88,126,0.24602951744984508,0.5981610452602919
812,0.9500861163885809,PRUNED,0:00:02.638355,0.010872508421357124,4,47,126,120,0.2568198681334711,0.589210055135652
813,0.4051259912439847,PRUNED,0:00:05.061641,0.004710605364675283,4,80,92,111,0.29180318720696724,0.642330766887401
814,0.40538727743714525,PRUNED,0:00:01.862865,0.0054072001993476166,13,79,124,125,0.19912008479258847,0.6313632804868133
815,0.5149705029531368,PRUNED,0:00:05.137664,0.006512173045164401,4,42,91,116,0.29259707856452677,0.6429538362905143
816,0.5748438195057726,PRUNED,0:00:01.842013,0.00895720502613478,12,42,91,114,0.20552444023102057,0.5726419029318081
817,0.4062879507250417,PRUNED,0:00:02.452996,0.005956372000466316,9,48,90,118,0.32111831901206717,0.6549931854351052
818,1.2575771730223555,PRUNED,0:00:01.162672,0.004121846371233052,10,49,95,131,0.7795882686675952,0.6088550801280512
819,0.3488113466057816,PRUNED,0:00:02.164833,0.006363292995325499,16,49,85,130,0.24192014082610255,0.6717190151751079
820,0.27690163409017554,PRUNED,0:00:06.582435,0.006334088948173542,15,45,85,29,0.10129359980272898,0.68022960378923
821,0.8832649273482981,PRUNED,0:00:00.707096,0.004313417545528506,17,45,86,28,0.23986939509975003,0.5681468925724569
822,0.9282606411913429,PRUNED,0:00:00.820163,0.003789604099429397,15,35,85,128,0.18368278879410993,0.6171105679120578
823,2.1878187751770017,PRUNED,0:00:00.203174,0.0007917531928836811,246,38,93,29,0.18442697562044008,0.5547688874191247
824,2.204451615873136,PRUNED,0:00:00.947371,0.0034452377501652713,12,44,80,124,1.7676715790516044,0.6937173771050715
825,1.0127221482928859,PRUNED,0:00:01.208107,0.0011085835773125873,9,45,57,29,0.14392860637182095,1.0329670208293087
826,0.32956617546009187,PRUNED,0:00:04.627022,0.0032705992966225944,9,45,89,30,0.14556504201580675,0.6928287412233308
827,1.688512627531666,PRUNED,0:00:01.090666,0.00019441112488838316,10,39,90,30,0.14827863410661257,0.5879404471008691
828,1.749950448051095,PRUNED,0:00:00.244704,0.0015936346829086962,94,51,94,24,0.1043782679076714,0.710822348254644
829,0.9086077433888889,PRUNED,0:00:01.355034,0.0021981629536545425,8,39,149,25,0.2777745112369199,0.5858771716938297
830,0.8922438199220881,PRUNED,0:00:01.323467,0.0031399609819956435,8,45,98,26,0.3477981559392847,0.6745321255369586
831,1.1025705680803017,PRUNED,0:00:00.585470,0.003097770224690716,22,46,97,26,0.3492691997480639,0.5412152309666425
832,2.40646197940364,PRUNED,0:00:00.193187,0.004215608239244107,182,50,89,23,0.5288038770795236,1.1034798960395646
833,1.915998602735585,PRUNED,0:00:00.196542,0.004353922737037514,210,52,88,23,0.2290433812773107,0.508471233061886
834,1.7020944796924322,PRUNED,0:00:00.834356,0.00031397926320594514,14,74,94,30,0.21637215395909407,0.6925611644069851
835,2.037545517790816,PRUNED,0:00:02.571343,0.0012013502051636065,4,76,94,30,1.8972842986475293,0.7104760260594589
836,0.9648751393865477,PRUNED,0:00:01.321416,0.001629589098643562,8,42,91,33,0.2725848738372162,0.7162578973480015
837,0.9185561242132534,PRUNED,0:00:02.577085,0.0011161456479337178,4,34,92,33,0.2646947221743739,0.6289057049484155
838,0.43170196993349375,PRUNED,0:00:04.938231,0.009510182305809122,4,42,92,34,0.2756423605889039,0.4796490745077344
839,2.256315603521135,PRUNED,0:00:00.298058,0.0004795414282174397,66,41,93,34,0.27957941459065394,0.5570107079560657
840,0.46156608300779,PRUNED,0:00:01.168558,0.01563534670852117,20,33,99,22,0.19290352085874565,0.5606966099471218
841,1.2949367028664363,PRUNED,0:00:00.631636,0.0020252501039097486,21,53,99,23,0.1782440523578254,0.49707091044002877
842,2.6403186321258545,PRUNED,0:00:00.629822,0.0022102837743642285,20,34,83,22,1.4279254504705248,0.6274203241556703
843,0.27575487195037796,PRUNED,0:00:22.995829,0.002244296155316816,4,34,83,20,0.17456526583986992,0.6209537391433015
844,2.1946319066561184,PRUNED,0:00:00.215510,0.0023782392215605736,153,50,82,26,0.3164685433684952,1.4001625653689513
845,0.42093486434876837,PRUNED,0:00:04.931574,0.0015877307329559172,4,49,79,26,0.3116189526207604,1.3774394356521855
846,1.0386546950349924,PRUNED,0:00:00.937249,0.0016723093263843233,12,49,78,26,0.15904972369020992,0.7415305157863993
847,0.30480989817072424,PRUNED,0:00:04.897674,0.008845652779164919,13,48,137,27,0.15367434734648525,0.7467995681033818
848,0.32764094289236384,PRUNED,0:00:10.277543,0.0027196193625093463,4,40,87,136,0.2223244080113053,0.5084658116075527
849,0.9651115945818132,PRUNED,0:00:00.881155,0.0027441850715088385,13,47,87,20,0.21370820793906864,0.6555243049804036
850,0.3036993178570399,PRUNED,0:00:15.163323,0.0014491508044719406,4,37,97,135,0.1716825429216023,0.4512736037817565
851,1.7224484742698023,PRUNED,0:00:00.232791,0.0020972855521385115,101,38,97,28,0.10045725958015192,0.8633420947313764
852,0.8801226964805484,PRUNED,0:00:01.195284,0.002204915029446202,9,38,97,29,0.230538704854458,0.853084120276427
853,0.4136746991114841,PRUNED,0:00:02.372015,0.0038668700348152363,9,53,86,23,0.23114349611674578,1.2289528827765888
854,0.9213343270705395,PRUNED,0:00:00.745225,0.004232983253314856,16,103,86,20,0.18622385198594416,0.5180598953049498
855,0.9136141289261832,PRUNED,0:00:01.354150,0.0013125607789937624,8,52,161,23,0.23934038137539934,0.4591715002819907
856,0.0046911257638945535,COMPLETE,0:01:16.509222,0.0014178163623260653,4,42,101,109,0.13814442611819297,0.5938659998127023
857,0.28702273844224724,PRUNED,0:00:19.212172,0.002826164821403274,4,43,100,36,0.13767128017900143,0.5910658867526588
858,1.4511595712389265,PRUNED,0:00:00.424166,0.0018188955235255214,34,44,101,37,0.13500537539238927,0.5969386178975078
859,0.9106867067375273,PRUNED,0:00:00.868322,0.002995038417973175,14,107,91,125,0.17515666825030352,0.793417776273127
860,1.387568755102021,PRUNED,0:00:00.718723,0.0009516354936221668,17,98,76,31,0.1854210478338394,0.5467390492747022
861,0.2765111402531787,PRUNED,0:00:22.040907,0.004783544557534992,4,46,95,26,0.13457652451870755,1.3369420799711043
862,0.8912226811413341,PRUNED,0:00:00.934775,0.004864065434063568,12,84,95,26,0.3833358956258969,0.6577707361318607
863,2.453992586676814,PRUNED,0:00:00.547131,5.767415091789374e-05,25,55,82,112,0.264854251900633,1.3268030947638707
864,0.004629361792053874,COMPLETE,0:00:37.106267,0.002474227489892987,9,165,90,118,0.13436249923005492,0.8007554757416051
865,0.005316925528930441,COMPLETE,0:00:36.954546,0.0034934092350424354,9,28,90,31,0.13301359642701086,0.7988597663143828
866,1.023157614053261,PRUNED,0:00:00.976737,0.00182515707680725,12,43,90,118,0.13791010020278882,0.4218347947433978
867,0.24430749946371377,PRUNED,0:00:16.194788,0.003606460869578355,9,46,100,31,0.2945824587342616,0.9058164099771808
868,1.01368673525772,PRUNED,0:00:00.745156,0.0036734454736617014,17,46,101,108,0.3061679790951087,0.7242617629636924
869,0.004560784633843299,COMPLETE,0:00:36.141268,0.0026482243454022396,9,29,95,29,0.1363654538917975,0.23727097391709578
870,1.0349719637461496,PRUNED,0:00:01.081369,0.002539125109947465,10,29,95,30,0.25365582979898565,0.19535818397296714
871,1.2303589648017392,PRUNED,0:00:01.184395,0.0006663045488512765,9,73,90,25,0.2072816239926376,0.2535563323024399
872,1.5081365883560989,PRUNED,0:00:00.583448,0.0013908729386656617,21,41,95,28,0.33382255607150557,0.5307761375237932
873,1.143285284665498,PRUNED,0:00:00.770870,0.004969708679326155,15,55,75,32,0.661438610349267,0.1283683551059238
874,1.5758361816858486,PRUNED,0:00:01.189273,0.003674741410183342,9,48,93,23,1.1157664964926992,0.7782985277571834
875,1.1263233636796233,PRUNED,0:00:00.926260,0.002288157155560166,12,46,88,95,0.2606805514890235,0.48372787081804947
876,1.0099177022392933,PRUNED,0:00:00.632612,0.0027528583655705994,19,50,99,26,0.1362526220686675,0.5744332854190084
877,1.0081024366644338,PRUNED,0:00:01.179365,0.0017618433588789705,9,41,80,20,0.29607928907339237,1.4293113858567923
878,0.3566489712387886,PRUNED,0:00:02.396672,0.006814214930460869,14,112,92,31,0.2071034323881525,0.8287642414133046
879,0.9757861545995662,PRUNED,0:00:00.900763,0.0069565819452068675,13,76,91,32,0.4303046026150387,0.677659398073096
880,1.319341528637703,PRUNED,0:00:00.717874,0.001286598162468324,17,51,98,29,0.1966687028162246,0.9039268792934534
881,0.40109134129671115,PRUNED,0:00:02.357987,0.003257059092600638,9,43,90,23,0.21847471512859737,0.8181518318628028
882,0.006027153224430464,COMPLETE,0:00:34.864441,0.0031818514757651103,9,43,102,24,0.10182207449499396,0.4557517543265074
883,2.9172693306161452,PRUNED,0:00:00.665891,0.001998250348437889,23,25,102,79,1.5379088242674273,0.423279311446406
884,1.6653378168078583,PRUNED,0:00:01.224051,0.0023634395866916486,9,55,118,28,1.209165275228517,0.7245704127611092
885,1.9648064573605855,PRUNED,0:00:00.204670,0.002565550527004966,169,55,83,35,0.167037974552289,0.7516059940838244
886,1.0372674636512633,PRUNED,0:00:01.346629,0.0010734254587012617,8,40,88,25,0.2548401302698245,0.28652082953384217
887,1.418407577421607,PRUNED,0:00:00.472370,0.0010499576066935986,29,39,87,23,0.10093170300145071,0.2944925688995962
888,1.2693476888716733,PRUNED,0:00:00.718076,0.0016379703480400949,17,50,95,25,0.24481810040379923,0.5295302826561253
889,2.1476996265924893,PRUNED,0:00:00.188659,0.0015887635124709205,233,72,95,20,0.1654670843897279,1.1378816164404262
890,1.016704330547158,PRUNED,0:00:00.757748,0.0030252826598727235,16,49,79,28,0.2508830074043344,0.4718269130034097
891,1.658537593754855,PRUNED,0:00:00.223659,0.004294942790955124,108,43,63,37,0.19678021485866443,0.45953985169968437
892,1.3253587867999286,PRUNED,0:00:00.879026,0.0008220478100327912,13,48,80,34,0.15591225755460092,0.6399410523086799
893,0.4158060333557055,PRUNED,0:00:04.997034,0.0023185373460163764,4,36,84,23,0.33703521533804526,0.6536145110962615
894,0.4327604513459521,PRUNED,0:00:05.104585,0.0020766801341390757,4,44,75,123,0.34010551292392177,0.2309194412919619
895,0.9344954477188236,PRUNED,0:00:01.395708,0.002018742922317435,8,20,98,121,0.28394848868951195,0.6979433345835288
896,0.42814421099759015,PRUNED,0:00:02.324319,0.004018541852199811,9,45,98,28,0.28298371240014,0.7930904935346738
897,0.39654413465908184,PRUNED,0:00:01.836807,0.003827216561031839,12,53,93,28,0.2146202424582037,0.7708403508915728
898,1.0929646781602933,PRUNED,0:00:00.626584,0.0030510603217319804,21,102,92,20,0.21661546483462898,0.6126314936271515
899,1.009262786315945,PRUNED,0:00:00.637247,0.002811894691291332,21,100,172,20,0.10114237039151408,0.591615366884964
900,0.005124197128456201,COMPLETE,0:00:25.797287,0.005897540517112559,13,47,103,32,0.17188091184402512,0.5566664623538176
901,0.3306008766552335,PRUNED,0:00:03.521931,0.005612676971433635,13,47,104,133,0.17794836887263948,0.4292339014187001
902,0.28192967976796646,PRUNED,0:00:10.408356,0.0015979327172761903,8,52,88,25,0.1457515642353484,0.5091336872201753
903,0.004809128955304116,COMPLETE,0:01:16.221438,0.0014219379102590967,4,91,130,25,0.17030334385430096,0.4901854560592422
904,0.004749720462478814,COMPLETE,0:01:16.846233,0.0014128331878636442,4,51,68,25,0.18050881589494633,0.4948698487643522
905,2.15998299519221,PRUNED,0:00:00.199300,0.00137725534253361,202,40,84,25,0.17795984243953702,0.9702863642854928
906,1.2416049534065334,PRUNED,0:00:00.725198,0.0017644606399843407,17,50,101,34,0.24492458020503927,0.49108589289285537
907,1.6649720395052874,PRUNED,0:00:00.373842,0.0014594932596892448,44,91,68,39,0.20719607159360784,0.5626190195518147
908,1.2470477199498213,PRUNED,0:00:00.844877,0.002033331503235656,14,42,86,25,0.37740357734747776,0.7313756281273734
909,2.411068482357159,PRUNED,0:00:02.666282,2.1282254275870356e-06,4,69,77,126,0.26611337241931565,0.6923344204996279
910,0.43368448105900875,PRUNED,0:00:05.037860,0.004692499031604736,4,70,77,23,0.263423024112126,0.4022938023559685
911,1.060066481954173,PRUNED,0:00:00.524290,0.004613469100638392,26,45,97,23,0.19077624723579184,0.37471569357650253
912,0.45246887063248115,PRUNED,0:00:05.109006,0.003421764538359348,4,48,103,33,0.47891528937670713,0.3239445806311065
