trial_number,value,state,duration,lr,batch_size,latent_dim,poly_order,lambda1_metaweight
583,0.004090003584194946,COMPLETE,0:00:24.057978,0.006478460523064495,30,3,2,0.5913011939606735
584,0.3039950402201833,PRUNED,0:00:02.068099,0.006640028222542263,29,3,2,0.762594232134092
585,1.7801974995716199,PRUNED,0:00:00.712701,2.0087475008082175e-06,29,3,2,0.7745993468394232
586,0.24085800409020475,PRUNED,0:00:03.924234,0.005976481418350031,32,3,2,0.792896764676693
587,0.8188462458000109,PRUNED,0:00:00.796358,0.0032943218867546066,25,3,2,1.1761567181920525
588,0.8204592453010047,PRUNED,0:00:00.691055,0.0029938444275002182,32,3,2,0.713388590427987
589,0.867799951423029,PRUNED,0:00:00.560783,0.0030632814006152933,40,3,2,0.7199557934602778
590,0.005419903471781289,COMPLETE,0:00:22.874003,0.0035959367456006182,30,3,2,0.8694621372710947
591,0.00480783093679994,COMPLETE,0:00:32.457597,0.0038855071851475404,20,3,2,0.7457602926760724
592,0.8168990546782341,PRUNED,0:00:01.056466,0.00427742147427609,19,1,2,0.7514295241564265
593,1.069048839640784,PRUNED,0:00:00.614437,0.002257665427952408,45,3,2,0.74484023107482
594,0.30035353796695596,PRUNED,0:00:04.928735,0.0020420834719915857,12,3,2,0.7742751151553084
595,0.21786872583872346,PRUNED,0:00:28.445534,0.0034504116781495695,12,3,2,0.7716059917482874
596,0.005926795452554916,COMPLETE,0:00:27.838723,0.0036953771563643617,27,3,2,0.7375407915606945
597,0.7748251194539277,PRUNED,0:00:00.835655,0.0037484802477657187,28,3,2,0.7467362713406532
598,0.28865319791232574,PRUNED,0:00:03.101164,0.00462883102908625,20,3,2,0.7699894666775005
599,1.593460358106173,PRUNED,0:00:00.186738,0.0035794892224071083,249,3,2,0.683820321850166
600,0.30068266590744813,PRUNED,0:00:02.966534,0.00431946671397675,20,3,2,0.7089235225011619
601,0.2940166137418766,PRUNED,0:00:04.706927,0.002475119395297403,13,3,2,0.7100018261189986
602,0.004091629510778726,COMPLETE,0:00:44.338173,0.002581303637480462,14,3,2,0.79615662875384
603,0.005501337901222854,COMPLETE,0:00:56.742691,0.0024069575673445367,11,3,2,0.795958996574161
604,0.9071886902088886,PRUNED,0:00:00.596345,0.007836820408751917,45,4,2,0.7922362199155925
605,0.8529357863879352,PRUNED,0:00:00.559966,0.003235870258917164,40,3,2,0.6480153410539864
606,0.7977641403009106,PRUNED,0:00:00.624777,0.00351446588363208,36,3,2,0.8497005922987638
607,1.5027911196584287,PRUNED,0:00:00.236379,0.002406471692321105,140,3,2,0.797481063062932
608,0.0056210843981521035,COMPLETE,0:00:29.608631,0.004771943634102495,26,3,2,0.5242556006581452
609,0.0069549412521989614,COMPLETE,0:00:33.095629,0.004674986754703754,24,3,2,0.5369137876125742
610,0.0073595335894012705,COMPLETE,0:00:28.507308,0.005117568835681479,27,3,2,0.549728140491955
611,0.006163700454866935,COMPLETE,0:00:27.503315,0.005157005641367115,26,3,2,0.7637529323107747
612,0.004119171629358732,COMPLETE,0:00:27.738149,0.0051958429177798,24,3,2,0.5384270360062979
613,0.006076005152921118,COMPLETE,0:00:28.012251,0.005229036975175051,24,3,2,0.5011315539012001
614,0.2936498027132905,PRUNED,0:00:01.841110,0.006300129950368569,35,3,2,0.514809027791462
615,0.7952334163295236,PRUNED,0:00:00.542393,0.006379513767548948,41,3,2,0.6044286571606642
616,0.9860503671933776,PRUNED,0:00:00.621120,0.0018971169261764835,35,3,2,0.5573325971819937
617,0.33603502857897966,PRUNED,0:00:01.697753,0.002697670618576385,23,3,2,0.6349583619812763
618,1.1284405099494117,PRUNED,0:00:00.469916,0.002643838379027743,51,3,2,0.8385645130902625
619,0.7773485284910273,PRUNED,0:00:00.901696,0.002747130836351378,24,3,2,0.7868855675687453
620,1.3071077652275562,PRUNED,0:00:00.417066,0.001899242061093069,67,3,2,0.7576892157531577
621,0.7681439751712837,PRUNED,0:00:01.196712,0.0018195823243829874,16,3,2,0.615482276783964
622,0.21508228597208043,PRUNED,0:00:13.282887,0.004591786603747252,16,3,2,0.7247227357285302
623,1.2100617112936798,PRUNED,0:00:00.259049,0.008211153293684093,121,3,2,0.6319413494561463
624,1.1988076134806587,PRUNED,0:00:00.341870,0.004548005707586754,77,3,2,0.7286159111695889
625,0.28496061617127655,PRUNED,0:00:06.239239,0.00241513174807391,9,3,2,0.728909652239092
626,0.1999496910460189,PRUNED,0:00:34.767188,0.002333965679820146,9,3,2,1.1515955984025095
627,0.28841078338179954,PRUNED,0:00:05.341660,0.002220077902503286,10,3,2,0.7867500516080161
628,0.004138601887320723,COMPLETE,0:00:47.423991,0.003207084116111465,13,3,2,0.6798989543535979
629,0.007097273122643684,COMPLETE,0:00:22.178181,0.006428500271464337,31,3,2,0.5282005877042655
630,0.8796546157147433,PRUNED,0:00:00.656898,0.0028497898694922383,29,2,2,0.5825738868599695
631,0.9334616154089741,PRUNED,0:00:00.561210,0.0021890443341726234,37,3,2,0.5080940880703522
632,0.7879550641832443,PRUNED,0:00:00.663841,0.003117355728598762,31,3,2,0.621457273403294
633,0.7675484348175138,PRUNED,0:00:00.706132,0.0031712762662750283,30,3,2,0.5559600532244012
634,0.3627922433544193,PRUNED,0:00:02.001348,0.007183900497443575,19,3,2,0.5713374957276539
635,0.7685617921796776,PRUNED,0:00:01.025414,0.0021036867960802156,19,3,2,0.5593220982783598
636,0.3081649575360428,PRUNED,0:00:03.041216,0.007262592436581235,19,3,2,1.1357038870336398
637,0.299891673091079,PRUNED,0:00:03.169024,0.006716185453686465,18,3,2,0.5336717505676011
638,0.3996471593233004,PRUNED,0:00:01.755761,0.00945974353863532,22,3,2,0.8242283797602193
639,0.24942848458886147,PRUNED,0:00:04.381826,0.003831817686559657,23,3,2,0.5861396259713082
640,0.00482070092790446,COMPLETE,0:00:26.758482,0.0034213548562126725,24,3,2,0.5899669917830863
641,0.7977979359803377,PRUNED,0:00:00.614922,0.0031466451538404738,34,3,2,0.5298985236193767
642,0.8369990664802186,PRUNED,0:00:00.500073,0.003990730722475773,44,3,2,0.6069391395311599
643,1.3137451875500563,PRUNED,0:00:00.221073,0.04454148756302358,159,3,2,0.8090928775532005
644,0.9528144341007418,PRUNED,0:00:00.769207,0.0017466294251489503,26,3,2,0.5837966231404409
645,0.9556024109545024,PRUNED,0:00:00.783688,0.0017630724481620594,26,3,2,0.5809903876859254
646,0.32900385957917355,PRUNED,0:00:02.788155,0.002549777668145329,14,4,2,0.8076929356739796
647,0.33309953505934975,PRUNED,0:00:02.979861,0.0026133393614709084,13,4,2,0.8949265637918526
648,0.289784407128312,PRUNED,0:00:05.101267,0.002630860405182997,11,3,2,1.477388090134141
649,0.2874783783761868,PRUNED,0:00:04.406213,0.0028550154997258044,12,3,2,0.5980161381894951
650,0.3291781668784387,PRUNED,0:00:08.560506,0.003564677947017382,4,3,2,0.8355034910027928
651,0.33120078164365047,PRUNED,0:00:08.617557,0.0033434985240312414,4,3,2,0.8357189534182117
652,0.7744751731258127,PRUNED,0:00:00.681920,0.0034305164232500403,32,3,2,0.9858497432634105
653,0.34216944930859255,PRUNED,0:00:08.547961,0.003434640071063518,4,3,2,0.6756633627991611
654,1.5125019229375398,PRUNED,0:00:00.174294,0.0054398780840087336,256,3,2,0.8369097428762878
655,0.3355186937764231,PRUNED,0:00:08.977821,0.002004618205566262,4,3,2,0.7795761526604366
656,0.7707017618748877,PRUNED,0:00:00.920132,0.0020506040940464062,21,3,2,0.7793338860592672
657,1.1491746982328253,PRUNED,0:00:00.513431,0.0014787435020547145,42,3,2,1.2070481272379014
658,0.3105171815228937,PRUNED,0:00:06.701599,0.004296321491484963,8,3,2,0.756476421196552
659,0.9819134339117087,PRUNED,0:00:00.894724,0.001756168402177345,31,3,3,1.2336162111380555
660,0.20942979181806246,PRUNED,0:00:17.218121,0.004137754191043252,16,3,2,1.233047308813349
661,1.508572518825531,PRUNED,0:00:00.176804,0.004645358604151799,237,3,2,0.6774548581291463
662,1.7776724687263148,PRUNED,0:00:01.205739,1.131279611096808e-05,16,3,2,0.7581213725817736
663,0.0059864942316390085,COMPLETE,0:00:37.549702,0.0023227570379889175,16,3,2,0.7620610846828872
664,0.7841389156877995,PRUNED,0:00:00.887667,0.002145546917983555,23,3,2,0.8644903977903197
665,1.5983672197375978,PRUNED,0:00:00.914918,0.00019300993392256898,23,3,2,0.8051891086225044
666,0.35879732979826195,PRUNED,0:00:02.213663,0.005776553602911215,17,3,2,0.797349689742973
667,0.7535496342448549,PRUNED,0:00:00.630833,0.005713144090459417,36,3,2,0.9168088886206869
668,0.004258099716310171,COMPLETE,0:00:39.094436,0.004199615543265069,16,3,2,0.7538859362522518
669,0.2927418152178202,PRUNED,0:00:06.092162,0.0030306358895778084,9,3,2,0.7070801060043703
670,1.0913449502096766,PRUNED,0:00:00.423116,0.002931315257027838,57,3,2,1.106743505561239
671,0.8524424227384421,PRUNED,0:00:01.247034,0.0013783489952410607,15,3,2,0.740964530045972
672,1.7795226746227915,PRUNED,0:00:01.251498,5.917921417384099e-06,15,3,2,0.7455424130011827
673,0.98408259321814,PRUNED,0:00:00.741801,0.0016659443035984469,28,3,2,0.691754093364888
674,0.3429997707675169,PRUNED,0:00:01.362873,0.0041048740363610805,29,3,2,0.714675207701519
675,0.28711078283579455,PRUNED,0:00:02.871362,0.008914866160096385,20,3,2,0.6439629138723875
676,1.1519389236345887,PRUNED,0:00:00.282900,0.008900934245079851,101,3,2,0.772634640934822
677,0.006921678003607533,COMPLETE,0:00:31.468757,0.004116726907723147,20,3,2,0.5468036547613951
678,0.2819487853264957,PRUNED,0:00:02.934517,0.002767484586153301,20,3,2,0.7014216901360057
679,0.2311207599082247,PRUNED,0:00:06.337969,0.00233524805120429,18,3,2,0.5024750145654464
680,0.32826648348358256,PRUNED,0:00:02.090254,0.0023821503765010734,19,3,2,1.2855734548692475
681,0.22119236808381418,PRUNED,0:00:12.107082,0.004038580634152736,12,3,2,0.7568744389620392
682,0.3410633357490605,PRUNED,0:00:02.875839,0.0016333952665332269,13,3,2,0.7628268089877824
683,1.003543491194234,PRUNED,0:00:00.582777,0.002073720329604547,38,3,2,0.7870532730956193
684,0.2676645091080031,PRUNED,0:00:09.867256,0.004240664343042104,9,3,2,1.079106235036389
685,0.3329625704312978,PRUNED,0:00:04.326650,0.004119673729423282,8,3,2,1.4461644054239804
686,0.34175387089576376,PRUNED,0:00:03.972870,0.0013153445305555166,9,3,2,0.738393431321559
687,0.7625760374522885,PRUNED,0:00:00.769260,0.004387528613939707,26,3,2,1.4397611732877218
688,0.006746324237027171,COMPLETE,0:00:26.549927,0.005461105709024875,25,3,2,0.548559027643208
689,0.34436577504221727,PRUNED,0:00:02.792395,0.0017504373106018187,13,3,2,0.8076282542241083
690,0.007742988978262085,COMPLETE,0:00:26.203708,0.005705205160389515,26,3,2,0.7580663899624985
691,0.3267288435514956,PRUNED,0:00:04.885135,0.00574826451433664,8,3,2,0.6840049850387843
692,0.26377561696771146,PRUNED,0:00:08.164730,0.0055610594853698625,9,3,2,0.5491220877697011
693,0.34232128650914984,PRUNED,0:00:04.448781,0.005675097050915296,8,3,2,0.6575354925615676
694,0.7545727996200258,PRUNED,0:00:01.354720,0.0027070504343848227,14,2,2,0.6713595418851962
695,0.0046154879761588245,COMPLETE,0:00:44.618010,0.0020737963258628746,14,3,2,0.5519912932077772
696,1.7269288394965379,PRUNED,0:00:01.375930,6.387025660414678e-05,14,3,2,0.5627885398273531
697,0.7684456031552698,PRUNED,0:00:01.605903,0.001814826187366763,17,3,3,0.6137048323747843
698,0.2606935355427256,PRUNED,0:00:17.117506,0.0021188994864831654,4,3,2,0.7152068723546572
699,0.9217466878644108,PRUNED,0:00:01.053624,0.0013596290544409953,19,3,2,0.7065348723235646
700,0.32883187190361834,PRUNED,0:00:02.840950,0.002329169371610369,13,3,2,0.7193218768307382
701,0.3370908548921541,PRUNED,0:00:01.832121,0.0032009100458379055,21,3,2,1.1803939265752659
702,1.288871080511146,PRUNED,0:00:00.306491,0.0030355473699654042,90,3,2,0.6473190256000082
703,0.5020173867262092,PRUNED,0:00:08.437691,0.007448549089930482,4,3,2,0.7930290291705524
704,0.33558165109138083,PRUNED,0:00:05.059560,0.0019169998706290747,7,3,2,1.3622433283288875
705,0.2318685593716754,PRUNED,0:00:25.379375,0.0017198727140745054,4,3,2,1.3637116784793257
706,0.5023032674475446,PRUNED,0:00:08.634892,0.0071725169525962175,4,3,2,0.775221325626764
707,0.3312193169577481,PRUNED,0:00:04.154237,0.0015492881178635093,8,3,2,0.7786652054021065
708,0.3243607234901019,PRUNED,0:00:08.312357,0.0012289432711542246,4,3,2,0.7357209878276181
709,0.4918490353215528,PRUNED,0:00:07.423705,0.001262268063189402,4,1,2,0.7787702456748147
710,1.709545663885168,PRUNED,0:00:00.205444,0.0012118886179790954,175,3,2,0.7422871443947558
711,0.28723174296574644,PRUNED,0:00:04.811665,0.002999524240202976,11,3,2,0.6949821436799419
712,0.7736080270538579,PRUNED,0:00:01.360990,0.0028816880855263606,12,1,2,0.6947253564338919
713,0.8251484972196859,PRUNED,0:00:01.097335,0.0028666541668981686,15,1,2,0.6905069844406825
714,0.2842120951727817,PRUNED,0:00:04.333532,0.002836111927739739,13,3,2,0.6927662084596722
715,0.2602475832555289,PRUNED,0:00:05.315370,0.0032930050676811973,14,3,2,0.7264798652380018
716,0.7770387457440728,PRUNED,0:00:00.594175,0.003410919632618672,35,3,2,0.7352475031239405
717,0.33169453644691266,PRUNED,0:00:03.242738,0.00178732146881642,11,3,2,0.7252676484630579
718,1.2306895875191504,PRUNED,0:00:00.459680,0.0016948019876702534,50,3,2,0.7293443018130706
719,0.7452690441624011,PRUNED,0:00:00.943350,0.002347345680436637,21,3,2,0.8191947562235298
720,0.7727764777693094,PRUNED,0:00:00.948771,0.0021586448010619532,21,3,2,1.4216350836237317
721,0.18675761159274962,PRUNED,0:00:36.576198,0.0037184485127477974,15,3,2,0.6278448461948241
722,0.35804631253380087,PRUNED,0:00:02.326411,0.010981120149361085,16,3,2,0.7524985379822301
723,0.8549016113891158,PRUNED,0:00:00.740816,0.012056606430485499,30,3,2,0.753572429549212
724,0.2934852291305526,PRUNED,0:00:03.140185,0.003589430895186329,18,3,2,0.6285694425963368
725,0.7467902855817662,PRUNED,0:00:00.703160,0.004698857388375745,30,3,2,0.7596884273878849
726,1.511285033719293,PRUNED,0:00:00.191534,0.004605891320771497,225,3,2,0.7974936850944742
727,0.007882135797576085,COMPLETE,0:00:42.236108,0.00367830975129476,16,3,2,0.6257689758352077
728,0.8668361200888952,PRUNED,0:00:00.513064,0.0036486670550589266,43,3,2,0.7711224170652056
729,0.3525678866675922,PRUNED,0:00:02.259380,0.0035427505641573037,17,3,2,1.4697927385564509
730,0.7711624378565127,PRUNED,0:00:01.096052,0.0019606893290164767,17,3,2,0.8115722702267856
731,0.24356147091762692,PRUNED,0:00:05.171013,0.0024541687337854092,18,3,2,0.8135222396934297
732,0.29518147674736694,PRUNED,0:00:02.407622,0.00755383038102965,24,3,2,0.7946561951855984
733,0.26361154070863985,PRUNED,0:00:03.446356,0.0025712963397124264,22,3,2,0.785632277830644
734,0.262473797808363,PRUNED,0:00:03.513244,0.0024974362939977636,22,3,2,0.79234425388874
735,0.004925015582630931,COMPLETE,0:01:00.650460,0.002527461576347238,9,3,2,0.7117352936307482
736,0.3271659196821414,PRUNED,0:00:05.592276,0.001566453671274646,9,3,3,0.7490045808373428
737,1.2315931892862506,PRUNED,0:00:02.860987,0.029401955166355322,9,3,3,1.4169509698691085
738,0.3407502160394559,PRUNED,0:00:03.930403,0.001523982092156297,9,3,2,0.7105473612484421
739,1.0329163456740587,PRUNED,0:00:00.612870,0.0016874432580759188,35,3,2,0.7527040320957022
740,0.8067022041808924,PRUNED,0:00:00.547247,0.004672904352807928,38,3,2,0.751331213306528
741,0.752242799128304,PRUNED,0:00:00.769242,0.004701767419756305,27,3,2,1.0222192187053574
742,1.0291435530706614,PRUNED,0:00:00.723104,0.0014317051870967497,27,3,2,0.7088748424777988
743,0.26018363326685884,PRUNED,0:00:06.563828,0.0013557487477534273,11,3,2,0.9431219049663893
744,0.2986614936835145,PRUNED,0:00:04.788575,0.006686444744122252,11,3,2,0.6708719572149627
745,0.32795637830910895,PRUNED,0:00:02.812547,0.0022106589487715608,13,3,2,0.7363792913699317
746,1.5046185758191082,PRUNED,0:00:01.427649,0.00014607859656103197,13,3,2,0.6698620484336207
747,0.3546622449509528,PRUNED,0:00:02.782849,0.00677334576736785,13,3,2,0.7800465174150274
748,1.0881310495046468,PRUNED,0:00:00.349624,0.006177930486367536,71,3,2,0.7699387406855003
749,0.7591228031195127,PRUNED,0:00:00.657039,0.0037641280511522147,33,3,2,0.7777305904362946
750,0.33315881453454493,PRUNED,0:00:01.678291,0.002748817351445829,23,3,2,0.6023365207319055
751,0.2614692365878249,PRUNED,0:00:03.397700,0.0030085770867392413,22,3,2,0.5723359808211782
752,0.7585726500782248,PRUNED,0:00:00.921519,0.002747979217743592,22,3,2,0.7200860843611171
753,0.772878097719839,PRUNED,0:00:01.057212,0.0020078389383059395,18,3,2,0.7231607705332697
754,0.28378307362082145,PRUNED,0:00:03.299860,0.004159963746819808,17,3,2,0.7391655757174974
755,1.3807556788441997,PRUNED,0:00:01.154580,0.00029837220471442617,17,3,2,0.7368990727553953
756,0.006422390118380693,COMPLETE,0:00:24.749490,0.0040201902411848385,27,3,2,0.7440028000654862
757,0.8260981765142672,PRUNED,0:00:00.552583,0.003909412597294223,41,3,2,0.5715730465143664
758,0.7585430074645125,PRUNED,0:00:00.726844,0.003994681535851146,28,3,2,0.769584694548591
759,0.3390777260065079,PRUNED,0:00:01.301298,0.00905804532911758,32,3,2,0.5201717090939315
760,1.7803262674856766,PRUNED,0:00:00.844203,1.204500113356005e-06,26,3,2,0.7549555270409847
761,0.33686461160481346,PRUNED,0:00:04.360711,0.0050338730148922015,8,3,2,0.8554145521511552
762,0.26170927072744143,PRUNED,0:00:11.868050,0.005019788946922431,8,3,2,0.6477985083076024
763,0.32430926986864467,PRUNED,0:00:04.422198,0.0020961221955940086,8,3,2,1.4232431035378112
764,1.2238437050505528,PRUNED,0:00:00.317207,0.005108881643421703,82,3,2,1.4199181147437172
765,0.2636829454122415,PRUNED,0:00:08.606506,0.0011346890132145617,8,3,2,0.7675449993008845
766,1.4660292403739796,PRUNED,0:00:00.261253,0.0020781475432502367,113,3,2,1.456866728843956
767,0.29752671964863103,PRUNED,0:00:05.758040,0.00316905425559901,9,3,2,0.707329942021839
768,0.7641261789573015,PRUNED,0:00:01.138779,0.0031405309148775764,19,4,2,0.706332129821393
769,0.3249548058005822,PRUNED,0:00:04.404569,0.0010831570231291925,8,3,2,0.8242851388736288
770,0.9101111586834933,PRUNED,0:00:00.692699,0.0026210783397513666,29,2,2,0.8136993454767156
771,0.2165825171375846,PRUNED,0:00:14.230460,0.0035130066298741406,14,3,2,0.7927671801448964
772,0.7555840405828748,PRUNED,0:00:01.269479,0.0017635196724348743,15,3,2,0.7990541906786698
773,0.7808223277469337,PRUNED,0:00:01.358700,0.001654096788078638,15,3,2,0.7873019470817928
774,1.0680997685265186,PRUNED,0:00:00.518674,0.003554977670451431,48,3,2,1.277449755228451
775,0.005126101048254705,COMPLETE,0:00:26.726409,0.0035949861615190678,24,3,2,0.6561526192538073
776,0.004049098402567571,COMPLETE,0:00:27.936189,0.005306538971818817,22,3,2,0.7499121094708278
777,0.7989035841323986,PRUNED,0:00:00.871261,0.0027575649789036566,25,3,2,0.6268318920090068
778,0.34299182434097614,PRUNED,0:00:01.983364,0.002356020540692673,21,3,2,0.7442424124434792
779,0.0041576290691963825,COMPLETE,0:00:21.920175,0.0061960379292580635,33,3,2,0.6778781810560988
780,0.7403391667459377,PRUNED,0:00:00.655374,0.006202026214832994,34,3,2,0.6838038272032225
781,0.7687047036908428,PRUNED,0:00:00.990543,0.0024273628953216555,20,3,2,1.0490527202857445
782,1.0714747460038812,PRUNED,0:00:00.725418,0.0013626303560866835,29,3,2,0.7650799625250378
783,0.24078649827348653,PRUNED,0:00:04.789893,0.004911868507904315,24,3,2,0.7219294117133532
784,0.257652764378289,PRUNED,0:00:05.614075,0.0021069317042353344,13,3,2,0.721879633320885
785,0.2454428017918823,PRUNED,0:00:22.637119,0.0019247877323038808,4,3,2,0.7114653142201512
786,0.9945325063936639,PRUNED,0:00:00.574540,0.008478671535955953,39,3,2,1.1955606657809092
787,0.25954754087392007,PRUNED,0:00:17.172088,0.002106990907869146,4,3,2,1.404872774184124
788,0.24184285358039856,PRUNED,0:00:21.268190,0.001929031124296091,4,3,2,1.3998869571903956
789,1.778079766005389,PRUNED,0:00:04.249617,3.1990292454375707e-06,4,3,2,0.7648182500320458
790,0.7939690113622949,PRUNED,0:00:00.983077,0.0019363637572361037,20,3,2,0.7439427919770611
791,0.324277528595286,PRUNED,0:00:08.373730,0.002797161033518618,4,3,2,0.6974218013033161
792,1.2769908905029297,PRUNED,0:00:00.232781,0.008516661698783129,150,3,2,0.671719692882987
793,0.8226238397451547,PRUNED,0:00:00.515404,0.006755416466682965,45,3,2,0.6820840854302238
794,0.7648629108287769,PRUNED,0:00:00.635189,0.005699013195547709,36,3,2,0.6545321768516329
795,0.7961239410433799,PRUNED,0:00:00.559480,0.006438155792700852,41,3,2,0.6934293284473214
796,1.2906977814071032,PRUNED,0:00:00.248148,0.00924492603471967,132,3,2,0.6892466340372491
797,0.8368908054889388,PRUNED,0:00:00.559228,0.016228531270122467,41,3,2,0.6936777342331435
798,0.004041763938634003,COMPLETE,0:00:22.690663,0.0052691995257073,33,3,2,0.6647888958127093
799,0.3276435258211913,PRUNED,0:00:01.205636,0.007567152194965621,34,3,2,0.7032520276461259
800,0.3352872933332737,PRUNED,0:00:01.234448,0.007394149385998324,33,3,2,0.6534100122188266
801,0.34799253273366104,PRUNED,0:00:01.262199,0.007649261827471121,32,3,2,0.6455795581623415
802,1.7784367461176314,PRUNED,0:00:00.585770,1.7104306706907837e-05,38,3,2,0.666894615698969
803,0.24970176705847616,PRUNED,0:00:03.507459,0.005968317271786874,28,3,2,0.677012078420131
804,0.8409198519602343,PRUNED,0:00:00.665157,0.014148300298678697,32,3,2,0.7135675647043499
805,0.8099599501386804,PRUNED,0:00:00.647402,0.012591797898844896,32,3,2,0.7264345150032041
806,0.783198060407195,PRUNED,0:00:00.724275,0.0101409298072959,30,3,2,0.7232694040329218
807,0.7729307863842788,PRUNED,0:00:00.687812,0.010824240380436223,32,3,2,0.6032176842552732
808,1.0347412859692293,PRUNED,0:00:00.454233,0.005413955464872008,54,3,2,0.718454577312984
809,0.3359083741151986,PRUNED,0:00:01.473044,0.0054672102716088475,27,3,2,1.4748738890042428
810,0.33762567559717155,PRUNED,0:00:02.124968,0.005352097363020299,26,3,3,0.6726920043718133
811,0.3263032196574852,PRUNED,0:00:01.511277,0.0056171600830092015,27,3,2,0.6740930789552897
812,0.19792727212070937,PRUNED,0:00:19.804899,0.004774350254154762,26,3,2,0.6770480188864567
813,0.005531617929787056,COMPLETE,0:00:27.187136,0.004683823978948535,24,3,2,0.7770863405225881
814,0.2352353284401553,PRUNED,0:00:07.247489,0.004654465768307946,23,3,3,0.7715002730818943
815,0.30764891004988126,PRUNED,0:00:02.567653,0.004639874663287092,23,3,2,0.8367520350110326
816,0.8392436468395693,PRUNED,0:00:00.587806,0.0043983477025236134,37,3,2,1.3012333780867056
817,0.8507326903014347,PRUNED,0:00:00.624790,0.004231085208561105,37,3,2,1.297857582002875
818,0.7586668033538193,PRUNED,0:00:00.602081,0.004577308902883991,37,3,2,0.7778367665632457
819,0.2274752628058195,PRUNED,0:00:04.989107,0.007860147607602588,23,3,2,0.7745230986881487
820,0.2044742486044152,PRUNED,0:00:15.612106,0.004856755876347364,22,3,2,0.7419847585607774
821,1.408547939676227,PRUNED,0:00:00.209035,0.006853522871489108,196,3,2,0.7501182512047481
822,0.006494286784753422,COMPLETE,0:00:31.813607,0.003267496886533275,21,3,2,0.7363234348663782
823,1.0586554096998089,PRUNED,0:00:00.495080,0.0029741351943054144,47,3,2,0.7368700623023053
824,0.253798628279141,PRUNED,0:00:03.402026,0.007505089837905509,23,3,2,0.8086817712888827
825,0.008474036216179827,COMPLETE,0:00:31.907973,0.003084216696302018,20,3,2,1.2642753169988692
826,0.3296151897459297,PRUNED,0:00:01.995181,0.0032280886017248952,20,3,2,1.254057597069442
827,0.33155009864702734,PRUNED,0:00:02.079385,0.002871689868124745,19,3,2,0.7397852684620253
828,1.071936605727836,PRUNED,0:00:00.498380,0.003362704272306124,44,2,2,0.7353210204386554
829,0.31539716408450225,PRUNED,0:00:03.128055,0.005968208980461522,19,3,2,1.4449619066797659
830,0.7458727338292577,PRUNED,0:00:00.720016,0.0066198598418649906,29,3,2,1.4540405730452672
831,1.3647924169250156,PRUNED,0:00:00.252344,0.005071086791295103,142,3,2,0.7950637815523349
832,1.080591260523036,PRUNED,0:00:00.320977,0.009391684046630794,94,3,2,0.7564042609667786
833,0.2886502439012894,PRUNED,0:00:03.021237,0.0036684208781548933,19,3,2,0.7586919221644146
834,0.8017046877871389,PRUNED,0:00:00.768787,0.0036195481883699856,28,3,2,0.516847336632184
835,0.346782759493272,PRUNED,0:00:02.107084,0.0026299987595113836,19,3,2,0.7616345542859789
836,0.8427695758010617,PRUNED,0:00:00.673506,0.0025904193005868285,32,3,2,0.7832293202523616
837,0.294944613476965,PRUNED,0:00:04.548173,0.0024876228859749367,12,3,2,0.8834370927787182
838,0.7414420371656476,PRUNED,0:00:01.444531,0.0015081670814117805,13,3,2,0.7036936424421653
839,0.8140460456672468,PRUNED,0:00:00.867333,0.004455971137623538,26,4,2,0.7300426891334898
840,0.7537707550370175,PRUNED,0:00:00.671588,0.00400931258313214,35,3,2,0.5999245364267553
841,0.8114881581910278,PRUNED,0:00:00.631246,0.0030225837456624854,35,3,2,0.6825357632425557
842,0.8793850503861904,PRUNED,0:00:00.620949,0.0024585423475581647,35,3,2,0.6592899225822325
843,0.8791369669769534,PRUNED,0:00:00.735385,0.0023701703746218297,32,3,2,0.6604732470941713
844,0.8623067521247543,PRUNED,0:00:00.781258,0.00233410583045289,27,3,2,0.6249793443071685
845,0.7974248284155184,PRUNED,0:00:00.737466,0.00323074995756474,29,3,2,0.6988319600411197
846,1.5900461901789127,PRUNED,0:00:00.828720,0.00024507979964479714,28,3,2,0.6400296400552791
847,0.2546657949213439,PRUNED,0:00:05.988589,0.0016728426704201206,12,3,2,0.6325190325449854
848,0.9665578764218551,PRUNED,0:00:00.794762,0.0016337341525356588,26,3,2,0.6388742349333367
849,0.8445714872980875,PRUNED,0:00:01.148799,0.001643142531088182,17,3,2,0.6803770721884811
850,0.32412128482270336,PRUNED,0:00:02.896148,0.0016240334392315767,13,3,2,0.6860771142139824
851,1.7712200570989538,PRUNED,0:00:01.237808,3.091769644559337e-05,17,3,2,0.6381564173670244
852,1.713913911428207,PRUNED,0:00:00.219793,0.0010955289405403124,167,3,2,0.6984325202334932
853,0.3238356822223908,PRUNED,0:00:03.831555,0.006319939759352326,10,3,2,0.5854161314399282
854,0.26216022902461766,PRUNED,0:00:06.665879,0.006075997656381011,11,3,2,0.5810022825393529
855,0.3383482061083021,PRUNED,0:00:01.925223,0.0036696423313240783,21,3,2,0.7131166481931711
856,0.004066186895319815,COMPLETE,0:00:27.903974,0.0038780538112259512,22,3,2,0.7074896339191488
857,0.25840448363594815,PRUNED,0:00:03.682607,0.0031462629481547044,22,3,2,0.5005851194674121
858,0.8431669099764391,PRUNED,0:00:00.561389,0.0032231073958022623,39,3,2,0.7236038421527368
859,0.9056954284509023,PRUNED,0:00:01.137653,0.0012836850146394256,17,3,2,0.6595161753872253
